step,reward,cumulative_reward,main_agent_type,main_agent_energy,main_agent_sensor_flag,main_agent_target_detected,prey_population,predator_population,total_alive,avg_prey_energy,avg_predator_energy,min_prey_energy,max_prey_energy,min_predator_energy,max_predator_energy,cumulative_prey_births,cumulative_predator_births,cumulative_predation_events,cumulative_prey_deaths,cumulative_predator_deaths,prey_model_path,predator_model_path,run_name,seed,long_episode_steps
1,39.980000000000004,39.980000000000004,PREY,100.0,0,1,31,10,41,100.0,84.58000000000001,100.0,100.0,84.58,84.58,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle3.pkl,cycle3_prey_seed0,42,2000
2,-0.01,39.970000000000006,PREY,99.88,0,1,31,10,41,99.88000000000002,84.16,99.88,99.88,84.16,84.16,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle3.pkl,cycle3_prey_seed0,42,2000
3,-0.01,39.96000000000001,PREY,99.75999999999999,0,1,31,10,41,99.7551612903226,83.77,99.60999999999999,99.75999999999999,83.74,84.03999999999999,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle3.pkl,cycle3_prey_seed0,42,2000
4,-0.01,39.95000000000001,PREY,99.63999999999999,0,1,31,10,41,99.63516129032254,83.41,99.48999999999998,99.63999999999999,83.32,83.91999999999999,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle3.pkl,cycle3_prey_seed0,42,2000
5,-0.01,39.94000000000001,PREY,99.51999999999998,0,1,31,10,41,99.50548387096771,83.04999999999998,99.21999999999997,99.51999999999998,82.89999999999999,83.79999999999998,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle3.pkl,cycle3_prey_seed0,42,2000
6,-0.01,39.930000000000014,PREY,99.39999999999998,0,1,31,10,41,99.37580645161289,82.72,98.94999999999996,99.39999999999998,82.47999999999999,83.67999999999998,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle3.pkl,cycle3_prey_seed0,42,2000
7,-0.01,39.920000000000016,PREY,99.27999999999997,0,1,31,10,41,99.25580645161283,82.44999999999997,98.82999999999996,99.27999999999997,82.05999999999999,83.55999999999997,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle3.pkl,cycle3_prey_seed0,42,2000
8,-0.01,39.91000000000002,PREY,99.15999999999997,0,1,31,10,41,99.12612903225802,82.20999999999998,98.55999999999995,99.15999999999997,81.63999999999999,83.43999999999997,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle3.pkl,cycle3_prey_seed0,42,2000
9,-0.01,39.90000000000002,PREY,99.03999999999996,0,1,31,10,41,99.00129032258062,81.96999999999998,98.28999999999994,99.03999999999996,81.21999999999998,83.31999999999996,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle3.pkl,cycle3_prey_seed0,42,2000
10,-0.01,39.89000000000002,PREY,98.91999999999996,0,1,31,10,41,98.87645161290321,81.72999999999996,98.16999999999993,98.91999999999996,80.79999999999998,83.19999999999996,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle3.pkl,cycle3_prey_seed0,42,2000
11,-0.01,39.880000000000024,PREY,98.79999999999995,0,1,31,10,41,98.74677419354838,81.48999999999998,97.89999999999992,98.79999999999995,80.37999999999998,83.07999999999996,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle3.pkl,cycle3_prey_seed0,42,2000
12,-0.01,39.870000000000026,PREY,98.67999999999995,0,1,31,10,41,98.6219354838709,81.24999999999996,97.62999999999991,98.67999999999995,79.95999999999998,82.95999999999995,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle3.pkl,cycle3_prey_seed0,42,2000
13,-0.01,39.86000000000003,PREY,98.55999999999995,0,1,31,10,41,98.49709677419348,81.00999999999996,97.5099999999999,98.55999999999995,79.53999999999998,82.83999999999995,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle3.pkl,cycle3_prey_seed0,42,2000
14,-0.01,39.85000000000003,PREY,98.43999999999994,0,1,31,10,41,98.37225806451609,80.76999999999995,97.3899999999999,98.43999999999994,79.11999999999998,82.71999999999994,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle3.pkl,cycle3_prey_seed0,42,2000
15,-0.01,39.84000000000003,PREY,98.31999999999994,0,1,31,10,41,98.23774193548378,80.52999999999994,97.11999999999989,98.31999999999994,78.69999999999997,82.59999999999994,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle3.pkl,cycle3_prey_seed0,42,2000
16,-0.01,39.830000000000034,PREY,98.19999999999993,0,1,31,10,41,98.11290322580636,80.28999999999995,96.99999999999989,98.19999999999993,78.27999999999997,82.47999999999993,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle3.pkl,cycle3_prey_seed0,42,2000
17,-0.01,39.820000000000036,PREY,98.07999999999993,0,1,31,10,41,97.98806451612896,80.04999999999994,96.72999999999988,98.07999999999993,77.85999999999997,82.35999999999993,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle3.pkl,cycle3_prey_seed0,42,2000
18,-0.01,39.81000000000004,PREY,97.95999999999992,0,1,31,10,41,97.85838709677415,79.80999999999995,96.45999999999987,97.95999999999992,77.43999999999997,82.23999999999992,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle3.pkl,cycle3_prey_seed0,42,2000
