step,reward,cumulative_reward,main_agent_type,main_agent_energy,main_agent_sensor_flag,main_agent_target_detected,prey_population,predator_population,total_alive,avg_prey_energy,avg_predator_energy,min_prey_energy,max_prey_energy,min_predator_energy,max_predator_energy,cumulative_prey_births,cumulative_predator_births,cumulative_predation_events,cumulative_prey_deaths,cumulative_predator_deaths,prey_model_path,predator_model_path,run_name,seed,long_episode_steps
1,-0.01,-0.01,PREDATOR,84.58,0,0,30,11,41,100.0,84.58000000000001,100.0,100.0,84.58,84.58,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle4.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle4.pkl,cycle4_predator_seed0,42,2000
2,-0.01,-0.02,PREDATOR,84.16,0,0,30,11,41,99.72999999999999,84.15999999999998,99.72999999999999,99.72999999999999,84.16,84.16,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle4.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle4.pkl,cycle4_predator_seed0,42,2000
3,-0.01,-0.03,PREDATOR,83.74,0,0,30,11,41,99.46499999999999,83.76727272727273,99.45999999999998,99.60999999999999,83.74,84.03999999999999,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle4.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle4.pkl,cycle4_predator_seed0,42,2000
4,-0.01,-0.04,PREDATOR,83.61999999999999,0,0,30,11,41,99.2,83.42909090909089,99.18999999999997,99.48999999999998,83.32,83.91999999999999,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle4.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle4.pkl,cycle4_predator_seed0,42,2000
5,-0.01,-0.05,PREDATOR,83.49999999999999,0,0,30,11,41,98.93499999999997,83.11818181818181,98.91999999999996,99.36999999999998,82.89999999999999,83.79999999999998,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle4.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle4.pkl,cycle4_predator_seed0,42,2000
6,-0.01,-0.060000000000000005,PREDATOR,83.37999999999998,0,0,30,11,41,98.66999999999997,82.83454545454543,98.64999999999995,99.24999999999997,82.47999999999999,83.67999999999998,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle4.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle4.pkl,cycle4_predator_seed0,42,2000
7,-0.01,-0.07,PREDATOR,83.25999999999998,0,0,30,11,41,98.40499999999999,82.52363636363636,98.37999999999994,99.12999999999997,82.05999999999999,83.25999999999998,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle4.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle4.pkl,cycle4_predator_seed0,42,2000
8,-0.01,-0.08,PREDATOR,83.13999999999997,0,0,30,11,41,98.14499999999998,82.24,98.10999999999993,99.00999999999996,81.63999999999999,83.13999999999997,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle4.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle4.pkl,cycle4_predator_seed0,42,2000
9,-0.01,-0.09,PREDATOR,83.01999999999997,0,0,30,11,41,97.87999999999995,81.9563636363636,97.83999999999992,98.73999999999995,81.21999999999998,83.01999999999997,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle4.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle4.pkl,cycle4_predator_seed0,42,2000
10,-0.01,-0.09999999999999999,PREDATOR,82.89999999999996,0,0,30,11,41,97.62499999999986,81.69999999999999,97.56999999999991,98.46999999999994,80.79999999999998,82.89999999999996,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle4.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle4.pkl,cycle4_predator_seed0,42,2000
11,-0.01,-0.10999999999999999,PREDATOR,82.77999999999996,0,0,30,11,41,97.36999999999986,81.41636363636361,97.2999999999999,98.19999999999993,80.37999999999998,82.77999999999996,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle4.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle4.pkl,cycle4_predator_seed0,42,2000
12,-0.01,-0.11999999999999998,PREDATOR,82.65999999999995,0,0,30,11,41,97.12499999999986,81.1054545454545,97.02999999999989,97.92999999999992,79.95999999999998,82.65999999999995,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle4.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle4.pkl,cycle4_predator_seed0,42,2000
13,-0.01,-0.12999999999999998,PREDATOR,82.53999999999995,0,0,29,11,40,96.88413793103436,82.65454545454541,96.75999999999988,97.65999999999991,79.53999999999998,100.0,0,0,1,1,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle4.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle4.pkl,cycle4_predator_seed0,42,2000
14,-0.01,-0.13999999999999999,PREDATOR,82.41999999999994,0,0,28,11,39,96.65071428571414,84.26909090909088,96.48999999999987,97.5399999999999,79.11999999999998,100.0,0,0,2,1,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle4.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle4.pkl,cycle4_predator_seed0,42,2000
15,-0.01,-0.15,PREDATOR,82.29999999999994,0,0,27,11,38,96.38666666666653,85.86727272727269,96.21999999999986,97.4199999999999,78.69999999999997,100.0,0,0,3,1,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle4.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle4.pkl,cycle4_predator_seed0,42,2000
16,-0.01,-0.16,PREDATOR,82.17999999999994,0,0,26,11,37,96.15769230769216,87.42181818181815,95.94999999999985,97.2999999999999,78.27999999999997,100.0,0,0,4,1,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle4.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle4.pkl,cycle4_predator_seed0,42,2000
17,-0.01,-0.17,PREDATOR,82.05999999999993,0,0,26,11,37,95.92230769230754,87.13818181818178,95.67999999999984,97.1799999999999,77.85999999999997,99.58,0,0,4,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle4.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle4.pkl,cycle4_predator_seed0,42,2000
18,-0.01,-0.18000000000000002,PREDATOR,81.93999999999993,0,0,25,11,36,95.69799999999985,88.7963636363636,95.40999999999983,97.05999999999989,77.43999999999997,100.0,0,0,5,1,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle4.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle4.pkl,cycle4_predator_seed0,42,2000
19,-0.01,-0.19000000000000003,PREDATOR,81.81999999999992,0,0,25,11,36,91.81079999999983,90.35636363636361,50.0,96.93999999999988,77.01999999999997,100.0,1,0,6,1,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle4.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle4.pkl,cycle4_predator_seed0,42,2000
20,-0.01,-0.20000000000000004,PREDATOR,81.69999999999992,0,0,25,11,36,95.39879999999985,90.07272727272724,89.88,100.0,76.59999999999997,99.58,1,0,6,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle4.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle4.pkl,cycle4_predator_seed0,42,2000
21,-0.01,-0.21000000000000005,PREDATOR,81.57999999999991,0,0,24,11,35,95.19458333333317,91.68181818181814,89.60999999999999,99.88,76.17999999999996,100.0,1,0,7,1,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle4.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle4.pkl,cycle4_predator_seed0,42,2000
