step,reward,cumulative_reward,main_agent_type,main_agent_energy,main_agent_sensor_flag,main_agent_target_detected,prey_population,predator_population,total_alive,avg_prey_energy,avg_predator_energy,min_prey_energy,max_prey_energy,min_predator_energy,max_predator_energy,cumulative_prey_births,cumulative_predator_births,cumulative_predation_events,cumulative_prey_deaths,cumulative_predator_deaths,prey_model_path,predator_model_path,run_name,seed,long_episode_steps
1,-0.01,-0.01,PREDATOR,84.58,0,0,30,11,41,100.0,84.60727272727274,100.0,100.0,84.58,84.88,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle4.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle4.pkl,cycle4_predator_seed1,43,2000
2,-0.01,-0.02,PREDATOR,84.16,0,0,30,11,41,99.73499999999999,84.18727272727271,99.72999999999999,99.88,84.16,84.46,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle4.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle4.pkl,cycle4_predator_seed1,43,2000
3,-0.01,-0.03,PREDATOR,83.74,0,0,30,11,41,99.47499999999998,83.82181818181817,99.45999999999998,99.75999999999999,83.74,84.33999999999999,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle4.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle4.pkl,cycle4_predator_seed1,43,2000
4,-0.01,-0.04,PREDATOR,83.32,0,0,30,11,41,99.21999999999998,83.42909090909089,99.18999999999997,99.63999999999999,83.32,83.91999999999999,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle4.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle4.pkl,cycle4_predator_seed1,43,2000
5,-0.01,-0.05,PREDATOR,83.19999999999999,0,0,30,11,41,98.96499999999999,83.11818181818181,98.91999999999996,99.51999999999998,82.89999999999999,83.79999999999998,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle4.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle4.pkl,cycle4_predator_seed1,43,2000
6,-0.01,-0.060000000000000005,PREDATOR,83.07999999999998,0,0,30,11,41,98.71499999999996,82.80727272727272,98.64999999999995,99.39999999999998,82.47999999999999,83.67999999999998,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle4.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle4.pkl,cycle4_predator_seed1,43,2000
7,-0.01,-0.07,PREDATOR,82.95999999999998,0,0,30,11,41,98.46499999999999,82.55090909090909,98.37999999999994,99.27999999999997,82.05999999999999,83.55999999999997,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle4.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle4.pkl,cycle4_predator_seed1,43,2000
8,-0.01,-0.08,PREDATOR,82.83999999999997,0,0,30,11,41,98.21499999999996,82.26727272727271,98.10999999999993,99.15999999999997,81.63999999999999,83.13999999999997,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle4.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle4.pkl,cycle4_predator_seed1,43,2000
9,-0.01,-0.09,PREDATOR,82.71999999999997,0,0,30,11,41,97.96499999999996,81.92909090909089,97.83999999999992,99.03999999999996,81.21999999999998,82.71999999999997,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle4.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle4.pkl,cycle4_predator_seed1,43,2000
10,-0.01,-0.09999999999999999,PREDATOR,82.59999999999997,0,0,30,11,41,97.71499999999988,81.59090909090907,97.56999999999991,98.91999999999996,80.79999999999998,82.59999999999997,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle4.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle4.pkl,cycle4_predator_seed1,43,2000
11,-0.01,-0.10999999999999999,PREDATOR,82.47999999999996,0,0,30,11,41,97.46999999999986,81.25272727272726,97.2999999999999,98.79999999999995,80.37999999999998,82.47999999999996,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle4.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle4.pkl,cycle4_predator_seed1,43,2000
12,-0.01,-0.11999999999999998,PREDATOR,82.05999999999996,0,1,30,11,41,97.22499999999988,80.91454545454543,97.02999999999989,98.67999999999995,79.95999999999998,82.05999999999996,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle4.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle4.pkl,cycle4_predator_seed1,43,2000
13,-0.01,-0.12999999999999998,PREDATOR,81.63999999999996,0,1,30,11,41,96.97999999999986,80.54909090909088,96.75999999999988,98.55999999999995,79.53999999999998,81.93999999999996,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle4.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle4.pkl,cycle4_predator_seed1,43,2000
14,-0.01,-0.13999999999999999,PREDATOR,81.51999999999995,0,1,30,11,41,96.73499999999986,80.21090909090907,96.48999999999987,98.43999999999994,79.11999999999998,81.81999999999995,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle4.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle4.pkl,cycle4_predator_seed1,43,2000
15,-0.01,-0.15,PREDATOR,81.39999999999995,0,1,30,11,41,96.48999999999987,79.89999999999996,96.21999999999986,98.31999999999994,78.69999999999997,81.69999999999995,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle4.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle4.pkl,cycle4_predator_seed1,43,2000
16,-0.01,-0.16,PREDATOR,81.27999999999994,0,1,29,11,40,96.26034482758605,81.53636363636359,95.94999999999985,98.19999999999993,78.27999999999997,100.0,0,0,1,1,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle4.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle4.pkl,cycle4_predator_seed1,43,2000
17,-0.01,-0.17,PREDATOR,81.15999999999994,0,1,29,11,40,96.0317241379309,81.17090909090906,95.67999999999984,98.07999999999993,77.85999999999997,99.58,0,0,1,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle4.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle4.pkl,cycle4_predator_seed1,43,2000
18,-0.01,-0.18000000000000002,PREDATOR,81.03999999999994,0,1,24,11,35,95.88499999999983,90.4872727272727,95.40999999999983,97.95999999999992,77.43999999999997,100.0,0,0,6,5,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle4.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle4.pkl,cycle4_predator_seed1,43,2000
19,-0.01,-0.19000000000000003,PREDATOR,80.61999999999993,0,1,22,11,33,95.71272727272712,94.13636363636364,95.13999999999982,97.83999999999992,77.01999999999997,100.0,0,0,8,2,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle4.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle4.pkl,cycle4_predator_seed1,43,2000
20,-0.01,-0.20000000000000004,PREDATOR,80.19999999999993,0,1,22,11,33,95.49727272727256,93.77090909090907,94.8699999999998,97.71999999999991,76.59999999999997,99.58,0,0,8,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle4.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle4.pkl,cycle4_predator_seed1,43,2000
21,-0.01,-0.21000000000000005,PREDATOR,80.07999999999993,0,1,22,11,33,95.28181818181801,93.43272727272725,94.5999999999998,97.59999999999991,76.17999999999996,99.33999999999999,0,0,8,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle4.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle4.pkl,cycle4_predator_seed1,43,2000
22,-0.01,-0.22000000000000006,PREDATOR,79.95999999999992,0,1,23,11,34,90.93304347826067,93.09454545454543,50.0,97.4799999999999,75.75999999999996,99.21999999999998,1,0,8,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle4.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle4.pkl,cycle4_predator_seed1,43,2000
23,-0.01,-0.23000000000000007,PREDATOR,79.53999999999992,0,1,23,11,34,95.02086956521721,92.72909090909089,89.88,100.0,75.33999999999996,99.09999999999998,1,0,8,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle4.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle4.pkl,cycle4_predator_seed1,43,2000
24,24.081666666666607,23.851666666666606,PREDATOR,100.0,0,0,22,11,33,94.86272727272708,94.26181818181817,89.75999999999999,99.88,74.91999999999996,100.0,1,0,9,1,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle4.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle4.pkl,cycle4_predator_seed1,43,2000
25,-0.01,23.841666666666605,PREDATOR,99.58,0,0,22,11,33,94.6609090909089,93.8963636363636,89.63999999999999,99.75999999999999,74.49999999999996,99.58,1,0,9,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle4.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle4.pkl,cycle4_predator_seed1,43,2000
