step,reward,cumulative_reward,main_agent_type,main_agent_energy,main_agent_sensor_flag,main_agent_target_detected,prey_population,predator_population,total_alive,avg_prey_energy,avg_predator_energy,min_prey_energy,max_prey_energy,min_predator_energy,max_predator_energy,cumulative_prey_births,cumulative_predator_births,cumulative_predation_events,cumulative_prey_deaths,cumulative_predator_deaths,prey_model_path,predator_model_path,run_name,seed,long_episode_steps
1,-0.01,-0.01,PREDATOR,84.58,0,0,30,11,41,100.0,84.58000000000001,100.0,100.0,84.58,84.58,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle2.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle2.pkl,cycle2_predator_seed1,43,2000
2,-0.01,-0.02,PREDATOR,84.16,0,0,30,11,41,99.72999999999999,84.21454545454544,99.72999999999999,99.72999999999999,84.16,84.46,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle2.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle2.pkl,cycle2_predator_seed1,43,2000
3,-0.01,-0.03,PREDATOR,83.74,0,0,30,11,41,99.46,83.87636363636364,99.45999999999998,99.45999999999998,83.74,84.33999999999999,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle2.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle2.pkl,cycle2_predator_seed1,43,2000
4,-0.01,-0.04,PREDATOR,83.32,0,0,30,11,41,99.195,83.5381818181818,99.18999999999997,99.33999999999997,83.32,84.21999999999998,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle2.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle2.pkl,cycle2_predator_seed1,43,2000
5,-0.01,-0.05,PREDATOR,82.89999999999999,0,0,30,11,41,98.92999999999999,83.25454545454544,98.91999999999996,99.21999999999997,82.89999999999999,84.09999999999998,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle2.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle2.pkl,cycle2_predator_seed1,43,2000
6,-0.01,-0.060000000000000005,PREDATOR,82.47999999999999,0,0,30,11,41,98.66499999999996,82.94363636363636,98.64999999999995,99.09999999999997,82.47999999999999,83.97999999999998,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle2.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle2.pkl,cycle2_predator_seed1,43,2000
7,-0.01,-0.07,PREDATOR,82.05999999999999,0,0,30,11,41,98.39999999999996,82.60545454545453,98.37999999999994,98.97999999999996,82.05999999999999,83.85999999999997,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle2.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle2.pkl,cycle2_predator_seed1,43,2000
8,-0.01,-0.08,PREDATOR,81.63999999999999,0,0,30,11,41,98.13499999999998,82.29454545454543,98.10999999999993,98.85999999999996,81.63999999999999,83.73999999999997,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle2.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle2.pkl,cycle2_predator_seed1,43,2000
9,-0.01,-0.09,PREDATOR,81.21999999999998,0,0,30,11,41,97.86999999999995,81.98363636363635,97.83999999999992,98.73999999999995,81.21999999999998,83.61999999999996,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle2.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle2.pkl,cycle2_predator_seed1,43,2000
10,-0.01,-0.09999999999999999,PREDATOR,80.79999999999998,0,0,30,11,41,97.60499999999986,81.69999999999997,97.56999999999991,98.61999999999995,80.79999999999998,83.49999999999996,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle2.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle2.pkl,cycle2_predator_seed1,43,2000
11,-0.01,-0.10999999999999999,PREDATOR,80.37999999999998,0,0,31,11,42,94.20483870967729,81.36181818181815,50.0,98.49999999999994,80.37999999999998,83.37999999999995,1,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle2.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle2.pkl,cycle2_predator_seed1,43,2000
12,-0.01,-0.11999999999999998,PREDATOR,79.95999999999998,0,0,31,11,42,97.03451612903213,81.07818181818179,89.88,100.0,79.95999999999998,83.25999999999995,1,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle2.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle2.pkl,cycle2_predator_seed1,43,2000
13,-0.01,-0.12999999999999998,PREDATOR,79.53999999999998,0,0,31,11,42,96.76935483870956,80.7672727272727,89.60999999999999,99.72999999999999,79.53999999999998,83.13999999999994,1,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle2.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle2.pkl,cycle2_predator_seed1,43,2000
14,-0.01,-0.13999999999999999,PREDATOR,79.11999999999998,0,0,31,11,42,96.50419354838695,80.42909090909087,89.33999999999997,99.45999999999998,79.11999999999998,83.01999999999994,1,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle2.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle2.pkl,cycle2_predator_seed1,43,2000
15,-0.01,-0.15,PREDATOR,78.69999999999997,0,0,31,11,42,96.23903225806438,80.06363636363632,89.06999999999996,99.18999999999997,78.69999999999997,82.89999999999993,1,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle2.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle2.pkl,cycle2_predator_seed1,43,2000
16,-0.01,-0.16,PREDATOR,78.27999999999997,0,0,30,11,41,95.97466666666654,81.67272727272724,88.79999999999995,98.91999999999996,78.27999999999997,100.0,1,0,1,1,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle2.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle2.pkl,cycle2_predator_seed1,43,2000
17,-0.01,-0.17,PREDATOR,77.85999999999997,0,0,30,11,41,95.70966666666651,81.33454545454542,88.52999999999994,98.64999999999995,77.85999999999997,99.58,1,0,1,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle2.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle2.pkl,cycle2_predator_seed1,43,2000
18,-0.01,-0.18000000000000002,PREDATOR,77.43999999999997,0,0,30,11,41,95.4446666666665,81.02363636363633,88.25999999999993,98.37999999999994,77.43999999999997,99.46,1,0,1,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle2.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle2.pkl,cycle2_predator_seed1,43,2000
19,-0.01,-0.19000000000000003,PREDATOR,77.01999999999997,0,0,29,11,40,95.18103448275846,82.66545454545451,87.98999999999992,98.10999999999993,77.01999999999997,100.0,1,0,2,1,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle2.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle2.pkl,cycle2_predator_seed1,43,2000
20,-0.01,-0.20000000000000004,PREDATOR,76.59999999999997,0,0,29,11,40,91.72448275862052,84.48181818181814,50.0,97.4199999999999,76.59999999999997,100.0,2,0,3,1,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle2.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle2.pkl,cycle2_predator_seed1,43,2000
21,-0.01,-0.21000000000000005,PREDATOR,76.17999999999996,0,0,29,11,40,91.83724137931019,86.33636363636361,50.0,100.0,76.17999999999996,100.0,3,0,4,1,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle2.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle2.pkl,cycle2_predator_seed1,43,2000
22,-0.01,-0.22000000000000006,PREDATOR,75.75999999999996,0,0,29,11,40,95.05896551724122,85.99818181818179,89.88,100.0,75.75999999999996,99.58,3,0,4,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle2.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle2.pkl,cycle2_predator_seed1,43,2000
23,-0.01,-0.23000000000000007,PREDATOR,75.33999999999996,0,0,29,11,40,94.80448275862051,85.65999999999995,89.60999999999999,99.72999999999999,75.33999999999996,99.16,3,0,4,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle2.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle2.pkl,cycle2_predator_seed1,43,2000
24,-0.01,-0.24000000000000007,PREDATOR,74.91999999999996,0,0,29,11,40,94.54999999999984,85.34909090909086,89.33999999999997,99.45999999999998,74.91999999999996,98.74,3,0,4,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle2.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle2.pkl,cycle2_predator_seed1,43,2000
25,-0.01,-0.25000000000000006,PREDATOR,74.49999999999996,0,0,28,11,39,94.32321428571409,87.13636363636357,89.06999999999996,99.18999999999997,74.49999999999996,98.32,3,0,5,1,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle2.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle2.pkl,cycle2_predator_seed1,43,2000
