step,reward,cumulative_reward,main_agent_type,main_agent_energy,main_agent_sensor_flag,main_agent_target_detected,prey_population,predator_population,total_alive,avg_prey_energy,avg_predator_energy,min_prey_energy,max_prey_energy,min_predator_energy,max_predator_energy,cumulative_prey_births,cumulative_predator_births,cumulative_predation_events,cumulative_prey_deaths,cumulative_predator_deaths,prey_model_path,predator_model_path,run_name,seed,long_episode_steps
1,-0.01,-0.01,PREDATOR,84.58,0,0,30,11,41,100.0,84.58000000000001,100.0,100.0,84.58,84.58,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle3.pkl,cycle3_predator_seed0,42,2000
2,-0.01,-0.02,PREDATOR,84.16,0,0,30,11,41,99.88000000000002,84.15999999999998,99.88,99.88,84.16,84.16,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle3.pkl,cycle3_predator_seed0,42,2000
3,-0.01,-0.03,PREDATOR,83.74,0,0,30,11,41,99.75500000000002,83.76727272727273,99.60999999999999,99.75999999999999,83.74,84.03999999999999,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle3.pkl,cycle3_predator_seed0,42,2000
4,-0.01,-0.04,PREDATOR,83.32,0,0,30,11,41,99.63499999999996,83.40181818181817,99.48999999999998,99.63999999999999,83.32,83.91999999999999,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle3.pkl,cycle3_predator_seed0,42,2000
5,-0.01,-0.05,PREDATOR,82.89999999999999,0,0,30,11,41,99.50499999999997,83.03636363636362,99.21999999999997,99.51999999999998,82.89999999999999,83.79999999999998,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle3.pkl,cycle3_predator_seed0,42,2000
6,-0.01,-0.060000000000000005,PREDATOR,82.47999999999999,0,0,30,11,41,99.37499999999999,82.69818181818181,98.94999999999996,99.39999999999998,82.47999999999999,83.67999999999998,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle3.pkl,cycle3_predator_seed0,42,2000
7,-0.01,-0.07,PREDATOR,82.05999999999999,0,0,30,11,41,99.25499999999992,82.41454545454543,98.82999999999996,99.27999999999997,82.05999999999999,83.55999999999997,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle3.pkl,cycle3_predator_seed0,42,2000
8,-0.01,-0.08,PREDATOR,81.63999999999999,0,0,30,11,41,99.12499999999996,82.1581818181818,98.55999999999995,99.15999999999997,81.63999999999999,83.43999999999997,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle3.pkl,cycle3_predator_seed0,42,2000
9,-0.01,-0.09,PREDATOR,81.21999999999998,0,0,30,11,41,98.99999999999997,81.90181818181816,98.28999999999994,99.03999999999996,81.21999999999998,83.31999999999996,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle3.pkl,cycle3_predator_seed0,42,2000
10,-0.01,-0.09999999999999999,PREDATOR,80.79999999999998,0,0,30,11,41,98.87499999999997,81.64545454545451,98.16999999999993,98.91999999999996,80.79999999999998,83.19999999999996,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle3.pkl,cycle3_predator_seed0,42,2000
11,-0.01,-0.10999999999999999,PREDATOR,80.37999999999998,0,0,30,11,41,98.74499999999998,81.38909090909088,97.89999999999992,98.79999999999995,80.37999999999998,83.07999999999996,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle3.pkl,cycle3_predator_seed0,42,2000
12,-0.01,-0.11999999999999998,PREDATOR,79.95999999999998,0,0,30,11,41,98.61999999999993,81.13272727272724,97.62999999999991,98.67999999999995,79.95999999999998,82.95999999999995,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle3.pkl,cycle3_predator_seed0,42,2000
13,-0.01,-0.12999999999999998,PREDATOR,79.53999999999998,0,1,30,11,41,98.49499999999993,80.87636363636359,97.5099999999999,98.55999999999995,79.53999999999998,82.83999999999995,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle3.pkl,cycle3_predator_seed0,42,2000
14,-0.01,-0.13999999999999999,PREDATOR,79.11999999999998,0,1,30,11,41,98.36999999999995,80.61999999999995,97.3899999999999,98.43999999999994,79.11999999999998,82.71999999999994,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle3.pkl,cycle3_predator_seed0,42,2000
15,-0.01,-0.15,PREDATOR,78.69999999999997,0,1,30,11,41,98.22999999999989,80.36363636363632,97.11999999999989,98.31999999999994,78.69999999999997,82.59999999999994,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle3.pkl,cycle3_predator_seed0,42,2000
16,-0.01,-0.16,PREDATOR,78.27999999999997,0,1,30,11,41,98.09999999999991,80.10727272727269,96.99999999999989,98.19999999999993,78.27999999999997,82.47999999999993,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle3.pkl,cycle3_predator_seed0,42,2000
