step,reward,cumulative_reward,main_agent_type,main_agent_energy,main_agent_sensor_flag,main_agent_target_detected,prey_population,predator_population,total_alive,avg_prey_energy,avg_predator_energy,min_prey_energy,max_prey_energy,min_predator_energy,max_predator_energy,cumulative_prey_births,cumulative_predator_births,cumulative_predation_events,cumulative_prey_deaths,cumulative_predator_deaths,prey_model_path,predator_model_path,run_name,seed,long_episode_steps
1,39.980000000000004,39.980000000000004,PREY,100.0,0,1,31,10,41,100.0,84.61000000000001,100.0,100.0,84.58,84.88,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle4.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle4.pkl,cycle4_prey_seed1,43,2000
2,-0.01,39.970000000000006,PREY,99.72999999999999,0,1,31,10,41,99.7348387096774,84.18999999999998,99.72999999999999,99.88,84.16,84.46,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle4.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle4.pkl,cycle4_prey_seed1,43,2000
3,-0.01,39.96000000000001,PREY,99.45999999999998,0,1,31,10,41,99.47451612903224,83.83,99.45999999999998,99.75999999999999,83.74,84.33999999999999,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle4.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle4.pkl,cycle4_prey_seed1,43,2000
4,-0.01,39.95000000000001,PREY,99.18999999999997,0,1,31,10,41,99.2190322580645,83.43999999999998,99.18999999999997,99.63999999999999,83.32,83.91999999999999,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle4.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle4.pkl,cycle4_prey_seed1,43,2000
5,-0.01,39.94000000000001,PREY,98.91999999999996,0,1,31,10,41,98.96354838709676,83.10999999999999,98.91999999999996,99.51999999999998,82.89999999999999,83.79999999999998,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle4.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle4.pkl,cycle4_prey_seed1,43,2000
6,-0.01,39.930000000000014,PREY,98.64999999999995,0,1,31,10,41,98.71290322580641,82.78,98.64999999999995,99.39999999999998,82.47999999999999,83.67999999999998,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle4.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle4.pkl,cycle4_prey_seed1,43,2000
7,-0.01,39.920000000000016,PREY,98.37999999999994,0,1,31,10,41,98.4622580645161,82.50999999999999,98.37999999999994,99.27999999999997,82.05999999999999,83.55999999999997,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle4.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle4.pkl,cycle4_prey_seed1,43,2000
8,-0.01,39.91000000000002,PREY,98.10999999999993,0,1,31,10,41,98.21161290322578,82.20999999999997,98.10999999999993,99.15999999999997,81.63999999999999,83.13999999999997,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle4.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle4.pkl,cycle4_prey_seed1,43,2000
9,-0.01,39.90000000000002,PREY,97.83999999999992,0,1,31,10,41,97.96096774193545,81.84999999999998,97.83999999999992,99.03999999999996,81.21999999999998,82.71999999999997,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle4.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle4.pkl,cycle4_prey_seed1,43,2000
10,-0.01,39.89000000000002,PREY,97.56999999999991,0,1,31,10,41,97.71032258064503,81.48999999999998,97.56999999999991,98.91999999999996,80.79999999999998,82.29999999999997,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle4.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle4.pkl,cycle4_prey_seed1,43,2000
11,-0.01,39.880000000000024,PREY,97.4499999999999,0,1,31,10,41,97.46935483870955,81.12999999999998,97.2999999999999,98.79999999999995,80.37999999999998,82.17999999999996,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle4.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle4.pkl,cycle4_prey_seed1,43,2000
12,-0.01,39.870000000000026,PREY,97.3299999999999,0,1,31,10,41,97.22838709677406,80.79999999999998,97.02999999999989,98.67999999999995,79.95999999999998,82.05999999999996,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle4.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle4.pkl,cycle4_prey_seed1,43,2000
13,-0.01,39.86000000000003,PREY,97.2099999999999,0,1,31,10,41,96.98741935483856,80.43999999999997,96.75999999999988,98.55999999999995,79.53999999999998,81.93999999999996,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle4.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle4.pkl,cycle4_prey_seed1,43,2000
14,-0.01,39.85000000000003,PREY,97.08999999999989,0,1,31,10,41,96.74645161290309,80.07999999999997,96.48999999999987,98.43999999999994,79.11999999999998,81.81999999999995,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle4.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle4.pkl,cycle4_prey_seed1,43,2000
15,-0.01,39.84000000000003,PREY,96.96999999999989,0,1,31,10,41,96.50548387096758,79.74999999999997,96.21999999999986,98.31999999999994,78.69999999999997,81.69999999999995,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle4.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle4.pkl,cycle4_prey_seed1,43,2000
16,-0.01,39.830000000000034,PREY,96.84999999999988,0,1,30,10,40,96.27999999999984,81.56199999999995,95.94999999999985,98.19999999999993,78.27999999999997,100.0,0,0,1,1,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle4.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle4.pkl,cycle4_prey_seed1,43,2000
17,-0.01,39.820000000000036,PREY,96.72999999999988,0,1,30,10,40,96.05999999999986,81.17199999999995,95.67999999999984,98.07999999999993,77.85999999999997,99.58,0,0,1,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle4.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle4.pkl,cycle4_prey_seed1,43,2000
18,-0.01,39.81000000000004,PREY,96.60999999999987,0,1,25,10,35,95.92599999999985,91.43199999999999,95.40999999999983,97.95999999999992,77.43999999999997,100.0,0,0,6,5,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle4.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle4.pkl,cycle4_prey_seed1,43,2000
19,-0.01,39.80000000000004,PREY,96.48999999999987,0,1,23,10,33,95.76608695652158,95.488,95.13999999999982,97.83999999999992,77.01999999999997,100.0,0,0,8,2,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle4.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle4.pkl,cycle4_prey_seed1,43,2000
20,-0.01,39.79000000000004,PREY,96.36999999999986,0,1,23,10,33,95.56130434782594,95.12799999999999,94.8699999999998,97.71999999999991,76.59999999999997,99.58,0,0,8,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle4.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle4.pkl,cycle4_prey_seed1,43,2000
21,-0.01,39.780000000000044,PREY,96.24999999999986,0,1,23,10,33,95.35652173913027,94.76799999999999,94.5999999999998,97.59999999999991,76.17999999999996,99.33999999999999,0,0,8,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle4.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle4.pkl,cycle4_prey_seed1,43,2000
22,-0.01,39.770000000000046,PREY,96.12999999999985,0,1,24,10,34,91.18708333333315,94.40799999999999,50.0,97.4799999999999,75.75999999999996,99.21999999999998,1,0,8,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle4.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle4.pkl,cycle4_prey_seed1,43,2000
23,-0.01,39.76000000000005,PREY,96.00999999999985,0,1,24,10,34,95.10583333333318,94.04799999999997,89.88,100.0,75.33999999999996,99.09999999999998,1,0,8,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle4.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle4.pkl,cycle4_prey_seed1,43,2000
