step,reward,cumulative_reward,main_agent_type,main_agent_energy,main_agent_sensor_flag,main_agent_target_detected,prey_population,predator_population,total_alive,avg_prey_energy,avg_predator_energy,min_prey_energy,max_prey_energy,min_predator_energy,max_predator_energy,cumulative_prey_births,cumulative_predator_births,cumulative_predation_events,cumulative_prey_deaths,cumulative_predator_deaths,prey_model_path,predator_model_path,run_name,seed,long_episode_steps
1,-0.01,-0.01,PREDATOR,84.58,0,0,30,11,41,100.0,84.58000000000001,100.0,100.0,84.58,84.58,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle1.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle1.pkl,cycle1_predator_seed1,43,2000
2,-0.01,-0.02,PREDATOR,84.16,0,0,30,11,41,99.73899999999999,84.18727272727273,99.72999999999999,100.0,84.16,84.46,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle1.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle1.pkl,cycle1_predator_seed1,43,2000
3,-0.01,-0.03,PREDATOR,83.74,0,0,30,11,41,99.47800000000001,83.79454545454546,99.45999999999998,100.0,83.74,84.33999999999999,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle1.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle1.pkl,cycle1_predator_seed1,43,2000
4,-0.01,-0.04,PREDATOR,83.32,0,0,30,11,41,99.208,83.40181818181817,99.18999999999997,99.72999999999999,83.32,84.21999999999998,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle1.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle1.pkl,cycle1_predator_seed1,43,2000
5,-0.01,-0.05,PREDATOR,82.89999999999999,0,0,30,11,41,98.97399999999998,83.03636363636363,98.91999999999996,100.0,82.89999999999999,84.09999999999998,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle1.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle1.pkl,cycle1_predator_seed1,43,2000
6,-0.01,-0.060000000000000005,PREDATOR,82.47999999999999,0,0,30,11,41,98.74499999999998,82.67090909090909,98.64999999999995,100.0,82.47999999999999,83.97999999999998,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle1.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle1.pkl,cycle1_predator_seed1,43,2000
7,-0.01,-0.07,PREDATOR,82.05999999999999,0,0,30,11,41,98.47999999999999,82.30545454545452,98.37999999999994,99.72999999999999,82.05999999999999,83.85999999999997,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle1.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle1.pkl,cycle1_predator_seed1,43,2000
8,-0.01,-0.08,PREDATOR,81.63999999999999,0,0,30,11,41,98.23299999999998,81.94,98.10999999999993,100.0,81.63999999999999,83.73999999999997,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle1.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle1.pkl,cycle1_predator_seed1,43,2000
9,-0.01,-0.09,PREDATOR,81.21999999999998,0,0,30,11,41,98.14799999999998,81.57454545454544,97.83999999999992,100.0,81.21999999999998,83.61999999999996,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle1.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle1.pkl,cycle1_predator_seed1,43,2000
10,-0.01,-0.09999999999999999,PREDATOR,80.79999999999998,0,0,30,11,41,97.90099999999987,81.20909090909089,97.56999999999991,100.0,80.79999999999998,83.49999999999996,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle1.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle1.pkl,cycle1_predator_seed1,43,2000
