step,reward,cumulative_reward,main_agent_type,main_agent_energy,main_agent_sensor_flag,main_agent_target_detected,prey_population,predator_population,total_alive,avg_prey_energy,avg_predator_energy,min_prey_energy,max_prey_energy,min_predator_energy,max_predator_energy,cumulative_prey_births,cumulative_predator_births,cumulative_predation_events,cumulative_prey_deaths,cumulative_predator_deaths,prey_model_path,predator_model_path,run_name,seed,long_episode_steps
1,39.980000000000004,39.980000000000004,PREY,100.0,0,1,31,10,41,100.0,84.58000000000001,100.0,100.0,84.58,84.58,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle4.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle4.pkl,cycle4_prey_seed0,42,2000
2,-0.01,39.970000000000006,PREY,99.72999999999999,0,1,31,10,41,99.72999999999999,84.16,99.72999999999999,99.72999999999999,84.16,84.16,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle4.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle4.pkl,cycle4_prey_seed0,42,2000
3,-0.01,39.96000000000001,PREY,99.45999999999998,0,1,31,10,41,99.46483870967741,83.77000000000001,99.45999999999998,99.60999999999999,83.74,84.03999999999999,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle4.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle4.pkl,cycle4_prey_seed0,42,2000
4,-0.01,39.95000000000001,PREY,99.18999999999997,0,1,31,10,41,99.19967741935484,83.41,99.18999999999997,99.48999999999998,83.32,83.91999999999999,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle4.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle4.pkl,cycle4_prey_seed0,42,2000
5,-0.01,39.94000000000001,PREY,98.91999999999996,0,1,31,10,41,98.93451612903223,83.07999999999998,98.91999999999996,99.36999999999998,82.89999999999999,83.79999999999998,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle4.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle4.pkl,cycle4_prey_seed0,42,2000
6,-0.01,39.930000000000014,PREY,98.64999999999995,0,1,31,10,41,98.66935483870965,82.77999999999997,98.64999999999995,99.24999999999997,82.47999999999999,83.67999999999998,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle4.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle4.pkl,cycle4_prey_seed0,42,2000
7,-0.01,39.920000000000016,PREY,98.37999999999994,0,1,31,10,41,98.40419354838708,82.44999999999999,98.37999999999994,99.12999999999997,82.05999999999999,83.25999999999998,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle4.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle4.pkl,cycle4_prey_seed0,42,2000
8,-0.01,39.91000000000002,PREY,98.10999999999993,0,1,31,10,41,98.14387096774192,82.14999999999998,98.10999999999993,99.00999999999996,81.63999999999999,83.13999999999997,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle4.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle4.pkl,cycle4_prey_seed0,42,2000
9,-0.01,39.90000000000002,PREY,97.83999999999992,0,1,31,10,41,97.87870967741932,81.85,97.83999999999992,98.73999999999995,81.21999999999998,83.01999999999997,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle4.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle4.pkl,cycle4_prey_seed0,42,2000
10,-0.01,39.89000000000002,PREY,97.56999999999991,0,1,31,10,41,97.62322580645149,81.57999999999997,97.56999999999991,98.46999999999994,80.79999999999998,82.89999999999996,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle4.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle4.pkl,cycle4_prey_seed0,42,2000
11,-0.01,39.880000000000024,PREY,97.2999999999999,0,1,31,10,41,97.36774193548374,81.27999999999997,97.2999999999999,98.19999999999993,80.37999999999998,82.47999999999996,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle4.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle4.pkl,cycle4_prey_seed0,42,2000
12,-0.01,39.870000000000026,PREY,97.02999999999989,0,1,31,10,41,97.12193548387083,80.94999999999996,97.02999999999989,97.92999999999992,79.95999999999998,82.35999999999996,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle4.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle4.pkl,cycle4_prey_seed0,42,2000
13,-0.01,39.86000000000003,PREY,96.75999999999988,0,1,30,10,40,96.87999999999985,82.66599999999998,96.75999999999988,97.65999999999991,79.53999999999998,100.0,0,0,1,1,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle4.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle4.pkl,cycle4_prey_seed0,42,2000
14,-0.01,39.85000000000003,PREY,96.48999999999987,0,1,29,10,39,96.64517241379296,84.45399999999998,96.48999999999987,97.5399999999999,79.11999999999998,100.0,0,0,2,1,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle4.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle4.pkl,cycle4_prey_seed0,42,2000
15,-0.01,39.84000000000003,PREY,96.21999999999986,0,1,28,10,38,96.38071428571413,86.22399999999996,96.21999999999986,97.4199999999999,78.69999999999997,100.0,0,0,3,1,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle4.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle4.pkl,cycle4_prey_seed0,42,2000
16,-0.01,39.830000000000034,PREY,95.94999999999985,0,1,27,10,37,96.14999999999985,87.94599999999998,95.94999999999985,97.2999999999999,78.27999999999997,100.0,0,0,4,1,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle4.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle4.pkl,cycle4_prey_seed0,42,2000
17,-0.01,39.820000000000036,PREY,95.67999999999984,0,1,27,10,37,95.91333333333317,87.64599999999999,95.67999999999984,97.1799999999999,77.85999999999997,99.58,0,0,4,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle4.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle4.pkl,cycle4_prey_seed0,42,2000
