step,reward,cumulative_reward,main_agent_type,main_agent_energy,main_agent_sensor_flag,main_agent_target_detected,prey_population,predator_population,total_alive,avg_prey_energy,avg_predator_energy,min_prey_energy,max_prey_energy,min_predator_energy,max_predator_energy,cumulative_prey_births,cumulative_predator_births,cumulative_predation_events,cumulative_prey_deaths,cumulative_predator_deaths,prey_model_path,predator_model_path,run_name,seed,long_episode_steps
1,-0.01,-0.01,PREDATOR,84.58,0,0,30,11,41,100.0,84.58000000000001,100.0,100.0,84.58,84.58,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle3.pkl,cycle3_predator_seed1,43,2000
2,-0.01,-0.02,PREDATOR,84.16,0,0,30,11,41,99.88000000000002,84.21454545454544,99.88,99.88,84.16,84.46,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle3.pkl,cycle3_predator_seed1,43,2000
3,-0.01,-0.03,PREDATOR,83.74,0,0,30,11,41,99.76000000000003,83.84909090909092,99.75999999999999,99.75999999999999,83.74,84.33999999999999,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle3.pkl,cycle3_predator_seed1,43,2000
4,-0.01,-0.04,PREDATOR,83.32,0,0,30,11,41,99.63499999999996,83.48363636363636,99.48999999999998,99.63999999999999,83.32,84.21999999999998,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle3.pkl,cycle3_predator_seed1,43,2000
5,-0.01,-0.05,PREDATOR,82.89999999999999,0,0,30,11,41,99.50999999999998,83.14545454545454,99.21999999999997,99.51999999999998,82.89999999999999,84.09999999999998,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle3.pkl,cycle3_predator_seed1,43,2000
6,-0.01,-0.060000000000000005,PREDATOR,82.47999999999999,0,0,30,11,41,99.39,82.80727272727273,99.09999999999997,99.39999999999998,82.47999999999999,83.97999999999998,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle3.pkl,cycle3_predator_seed1,43,2000
7,-0.01,-0.07,PREDATOR,82.05999999999999,0,0,30,11,41,99.26499999999993,82.49636363636363,98.82999999999996,99.27999999999997,82.05999999999999,83.85999999999997,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle3.pkl,cycle3_predator_seed1,43,2000
8,-0.01,-0.08,PREDATOR,81.63999999999999,0,0,30,11,41,99.13499999999995,82.18545454545453,98.55999999999995,99.15999999999997,81.63999999999999,83.73999999999997,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle3.pkl,cycle3_predator_seed1,43,2000
9,-0.01,-0.09,PREDATOR,81.21999999999998,0,0,30,11,41,99.00999999999996,81.87454545454544,98.43999999999994,99.03999999999996,81.21999999999998,83.61999999999996,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle3.pkl,cycle3_predator_seed1,43,2000
10,-0.01,-0.09999999999999999,PREDATOR,80.79999999999998,0,0,30,11,41,98.88499999999998,81.59090909090907,98.16999999999993,98.91999999999996,80.79999999999998,83.49999999999996,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle3.pkl,cycle3_predator_seed1,43,2000
11,-0.01,-0.10999999999999999,PREDATOR,80.37999999999998,0,1,30,11,41,98.75499999999998,81.3072727272727,97.89999999999992,98.79999999999995,80.37999999999998,83.37999999999995,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle3.pkl,cycle3_predator_seed1,43,2000
12,-0.01,-0.11999999999999998,PREDATOR,79.95999999999998,0,1,30,11,41,98.63499999999993,81.02363636363634,97.77999999999992,98.67999999999995,79.95999999999998,83.25999999999995,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle3.pkl,cycle3_predator_seed1,43,2000
13,-0.01,-0.12999999999999998,PREDATOR,79.53999999999998,0,1,30,11,41,98.49999999999993,80.71272727272724,97.5099999999999,98.55999999999995,79.53999999999998,83.13999999999994,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle3.pkl,cycle3_predator_seed1,43,2000
14,-0.01,-0.13999999999999999,PREDATOR,79.11999999999998,0,1,30,11,41,98.35999999999996,80.4563636363636,97.3899999999999,98.43999999999994,79.11999999999998,83.01999999999994,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle3.pkl,cycle3_predator_seed1,43,2000
15,-0.01,-0.15,PREDATOR,78.69999999999997,0,1,30,11,41,98.22499999999991,80.19999999999996,97.11999999999989,98.31999999999994,78.69999999999997,82.89999999999993,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle3.pkl,cycle3_predator_seed1,43,2000
16,-0.01,-0.16,PREDATOR,78.27999999999997,0,1,30,11,41,98.08499999999991,79.94363636363632,96.84999999999988,98.19999999999993,78.27999999999997,82.77999999999993,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle3.pkl,cycle3_predator_seed1,43,2000
17,-0.01,-0.17,PREDATOR,77.85999999999997,0,1,28,11,39,97.96749999999993,83.71272727272724,96.72999999999988,98.07999999999993,77.85999999999997,100.0,0,0,2,2,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle3.pkl,cycle3_predator_seed1,43,2000
18,-0.01,-0.18000000000000002,PREDATOR,77.43999999999997,0,1,28,11,39,97.83142857142852,83.45636363636359,96.45999999999987,97.95999999999992,77.43999999999997,99.58,0,0,2,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle3.pkl,cycle3_predator_seed1,43,2000
19,-0.01,-0.19000000000000003,PREDATOR,77.01999999999997,0,1,28,11,39,97.69535714285709,83.19999999999995,96.18999999999986,97.83999999999992,77.01999999999997,99.16,0,0,2,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle3.pkl,cycle3_predator_seed1,43,2000
20,-0.01,-0.20000000000000004,PREDATOR,76.59999999999997,0,1,28,11,39,97.56999999999991,82.9436363636363,96.06999999999985,97.71999999999991,76.59999999999997,98.74,0,0,2,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle3.pkl,cycle3_predator_seed1,43,2000
21,-0.01,-0.21000000000000005,PREDATOR,76.17999999999996,0,1,27,11,38,97.45555555555546,84.82545454545449,95.79999999999984,97.59999999999991,76.17999999999996,100.0,0,0,3,1,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle3.pkl,cycle3_predator_seed1,43,2000
22,-0.01,-0.22000000000000006,PREDATOR,75.75999999999996,0,1,27,11,38,97.31333333333325,84.54181818181813,95.52999999999983,97.4799999999999,75.75999999999996,99.58,0,0,3,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle3.pkl,cycle3_predator_seed1,43,2000
23,-0.01,-0.23000000000000007,PREDATOR,75.33999999999996,0,1,27,11,38,97.1822222222221,84.25818181818177,95.40999999999983,97.3599999999999,75.33999999999996,99.16,0,0,3,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle3.pkl,cycle3_predator_seed1,43,2000
24,-0.01,-0.24000000000000007,PREDATOR,74.91999999999996,0,1,26,11,37,97.06692307692296,85.9545454545454,95.13999999999982,97.2399999999999,74.91999999999996,100.0,0,0,4,1,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle3.pkl,cycle3_predator_seed1,43,2000
25,-0.01,-0.25000000000000006,PREDATOR,74.49999999999996,0,1,25,11,36,97.0119999999999,87.8577272727272,95.76999999999984,97.11999999999989,74.49999999999996,99.58,0,0,5,1,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle3.pkl,cycle3_predator_seed1,43,2000
26,-0.01,-0.26000000000000006,PREDATOR,74.07999999999996,0,1,25,11,36,96.88599999999988,87.57409090909086,95.49999999999983,96.99999999999989,74.07999999999996,99.16,0,0,5,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle3.pkl,cycle3_predator_seed1,43,2000
27,-0.01,-0.2700000000000001,PREDATOR,73.65999999999995,0,1,25,11,36,96.75999999999989,87.26318181818176,95.37999999999982,96.87999999999988,73.65999999999995,98.74,0,0,5,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle3.pkl,cycle3_predator_seed1,43,2000
28,-0.01,-0.2800000000000001,PREDATOR,73.23999999999995,0,1,25,11,36,96.62799999999987,86.95227272727266,95.10999999999981,96.75999999999988,73.23999999999995,98.32,0,0,5,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle3.pkl,cycle3_predator_seed1,43,2000
29,-0.01,-0.2900000000000001,PREDATOR,72.81999999999995,0,1,25,11,36,96.49599999999985,86.64136363636356,94.8399999999998,96.63999999999987,72.81999999999995,98.07499999999989,0,0,5,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle3.pkl,cycle3_predator_seed1,43,2000
30,-0.01,-0.3000000000000001,PREDATOR,72.39999999999995,0,1,25,11,36,96.36999999999988,86.33045454545449,94.7199999999998,96.51999999999987,72.39999999999995,97.95499999999988,0,0,5,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle3.pkl,cycle3_predator_seed1,43,2000
31,-0.01,-0.3100000000000001,PREDATOR,71.97999999999995,0,1,24,11,35,96.27499999999986,88.2395454545454,94.44999999999979,96.39999999999986,71.97999999999995,100.0,0,0,6,1,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle3.pkl,cycle3_predator_seed1,43,2000
32,-0.01,-0.3200000000000001,PREDATOR,71.55999999999995,0,1,24,11,35,96.14249999999986,87.95590909090903,94.17999999999978,96.27999999999986,71.55999999999995,99.58,0,0,6,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle3.pkl,cycle3_predator_seed1,43,2000
33,-0.01,-0.3300000000000001,PREDATOR,71.13999999999994,0,1,24,11,35,96.01624999999984,87.64499999999992,94.05999999999977,96.15999999999985,71.13999999999994,99.16,0,0,6,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle3.pkl,cycle3_predator_seed1,43,2000
34,-0.01,-0.34000000000000014,PREDATOR,70.71999999999994,0,1,24,11,35,95.88374999999985,87.33409090909085,93.78999999999976,96.03999999999985,70.71999999999994,98.74,0,0,6,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle3.pkl,cycle3_predator_seed1,43,2000
