step,reward,cumulative_reward,main_agent_type,main_agent_energy,main_agent_sensor_flag,main_agent_target_detected,prey_population,predator_population,total_alive,avg_prey_energy,avg_predator_energy,min_prey_energy,max_prey_energy,min_predator_energy,max_predator_energy,cumulative_prey_births,cumulative_predator_births,cumulative_predation_events,cumulative_prey_deaths,cumulative_predator_deaths,prey_model_path,predator_model_path,run_name,seed,long_episode_steps
1,39.980000000000004,39.980000000000004,PREY,100.0,0,1,31,10,41,99.02354838709678,84.58000000000001,69.72999999999999,100.0,84.58,84.58,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle5.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle5.pkl,cycle5_prey_seed0,42,2000
2,39.980000000000004,79.96000000000001,PREY,100.0,0,1,31,10,41,99.01483870967742,84.16,69.45999999999998,100.0,84.16,84.16,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle5.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle5.pkl,cycle5_prey_seed0,42,2000
3,39.980000000000004,119.94000000000001,PREY,100.0,0,1,31,10,41,99.00612903225807,83.74,69.18999999999997,100.0,83.74,83.74,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle5.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle5.pkl,cycle5_prey_seed0,42,2000
4,39.980000000000004,159.92000000000002,PREY,100.0,0,1,31,11,42,100.0,73.47272727272725,100.0,100.0,45.0,83.32,0,1,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle5.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle5.pkl,cycle5_prey_seed0,42,2000
5,39.980000000000004,199.90000000000003,PREY,100.0,0,1,31,11,42,100.0,73.05272727272727,100.0,100.0,44.580000000000005,82.89999999999999,0,1,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle5.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle5.pkl,cycle5_prey_seed0,42,2000
6,39.980000000000004,239.88000000000005,PREY,100.0,0,1,30,11,41,100.0,74.93272727272728,100.0,100.0,47.480000000000004,82.47999999999999,0,1,1,1,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle5.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle5.pkl,cycle5_prey_seed0,42,2000
7,39.980000000000004,279.86000000000007,PREY,100.0,0,1,30,11,41,100.0,74.51272727272726,100.0,100.0,47.06000000000001,82.05999999999999,0,1,1,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle5.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle5.pkl,cycle5_prey_seed0,42,2000
8,39.980000000000004,319.8400000000001,PREY,100.0,0,1,30,11,41,100.0,74.11999999999999,100.0,100.0,46.640000000000015,81.93999999999998,0,1,1,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle5.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle5.pkl,cycle5_prey_seed0,42,2000
9,39.980000000000004,359.8200000000001,PREY,100.0,0,1,30,11,41,100.0,73.72727272727273,100.0,100.0,46.22000000000002,81.81999999999998,0,1,1,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle5.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle5.pkl,cycle5_prey_seed0,42,2000
10,39.980000000000004,399.8000000000001,PREY,100.0,0,1,30,11,41,100.0,73.33454545454543,100.0,100.0,45.800000000000026,81.69999999999997,0,1,1,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle5.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle5.pkl,cycle5_prey_seed0,42,2000
