step,reward,cumulative_reward,main_agent_type,main_agent_energy,main_agent_sensor_flag,main_agent_target_detected,prey_population,predator_population,total_alive,avg_prey_energy,avg_predator_energy,min_prey_energy,max_prey_energy,min_predator_energy,max_predator_energy,cumulative_prey_births,cumulative_predator_births,cumulative_predation_events,cumulative_prey_deaths,cumulative_predator_deaths,prey_model_path,predator_model_path,run_name,seed,long_episode_steps
1,39.980000000000004,39.980000000000004,PREY,100.0,0,1,31,10,41,100.0,84.58000000000001,100.0,100.0,84.58,84.58,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle1.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle1.pkl,cycle1_prey_seed1,43,2000
2,-0.01,39.970000000000006,PREY,99.72999999999999,0,1,31,10,41,99.73870967741934,84.18999999999998,99.72999999999999,100.0,84.16,84.46,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle1.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle1.pkl,cycle1_prey_seed1,43,2000
3,-0.01,39.96000000000001,PREY,99.45999999999998,0,1,31,10,41,99.47741935483872,83.8,99.45999999999998,100.0,83.74,84.33999999999999,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle1.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle1.pkl,cycle1_prey_seed1,43,2000
4,-0.01,39.95000000000001,PREY,99.18999999999997,0,1,31,10,41,99.2074193548387,83.41,99.18999999999997,99.72999999999999,83.32,84.21999999999998,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle1.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle1.pkl,cycle1_prey_seed1,43,2000
5,-0.01,39.94000000000001,PREY,98.91999999999996,0,1,31,10,41,98.97225806451611,83.04999999999998,98.91999999999996,100.0,82.89999999999999,84.09999999999998,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle1.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle1.pkl,cycle1_prey_seed1,43,2000
6,-0.01,39.930000000000014,PREY,98.64999999999995,0,1,31,10,41,98.74193548387095,82.69,98.64999999999995,100.0,82.47999999999999,83.97999999999998,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle1.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle1.pkl,cycle1_prey_seed1,43,2000
7,-0.01,39.920000000000016,PREY,98.37999999999994,0,1,31,10,41,98.47677419354837,82.32999999999998,98.37999999999994,99.72999999999999,82.05999999999999,83.85999999999997,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle1.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle1.pkl,cycle1_prey_seed1,43,2000
8,-0.01,39.91000000000002,PREY,98.10999999999993,0,1,31,10,41,98.22903225806449,81.96999999999998,98.10999999999993,100.0,81.63999999999999,83.73999999999997,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle1.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle1.pkl,cycle1_prey_seed1,43,2000
9,-0.01,39.90000000000002,PREY,97.83999999999992,0,1,31,10,41,98.13806451612902,81.60999999999999,97.83999999999992,100.0,81.21999999999998,83.61999999999996,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle1.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle1.pkl,cycle1_prey_seed1,43,2000
10,-0.01,39.89000000000002,PREY,97.56999999999991,0,1,31,10,41,97.89032258064502,81.24999999999997,97.56999999999991,100.0,80.79999999999998,83.49999999999996,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle1.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle1.pkl,cycle1_prey_seed1,43,2000
11,-0.01,39.880000000000024,PREY,97.4499999999999,0,1,31,10,41,97.6648387096773,80.91999999999999,97.2999999999999,100.0,80.37999999999998,83.37999999999995,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle1.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle1.pkl,cycle1_prey_seed1,43,2000
12,-0.01,39.870000000000026,PREY,97.3299999999999,0,1,31,10,41,97.43064516129019,80.58999999999999,97.02999999999989,100.0,79.95999999999998,83.25999999999995,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle1.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle1.pkl,cycle1_prey_seed1,43,2000
13,-0.01,39.86000000000003,PREY,97.2099999999999,0,1,31,10,41,97.18774193548374,80.25999999999996,96.75999999999988,100.0,79.53999999999998,83.13999999999994,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle1.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle1.pkl,cycle1_prey_seed1,43,2000
14,-0.01,39.85000000000003,PREY,97.08999999999989,0,1,28,10,38,96.67642857142845,86.19399999999999,96.48999999999987,99.45999999999998,79.11999999999998,100.0,0,0,3,3,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle1.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle1.pkl,cycle1_prey_seed1,43,2000
15,-0.01,39.84000000000003,PREY,96.96999999999989,0,1,27,10,37,96.32555555555543,87.99399999999996,96.21999999999986,97.71999999999991,78.69999999999997,100.0,0,0,4,1,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle1.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle1.pkl,cycle1_prey_seed1,43,2000
16,-0.01,39.830000000000034,PREY,96.84999999999988,0,1,27,10,37,96.0833333333332,87.66399999999997,95.94999999999985,97.59999999999991,78.27999999999997,99.58,0,0,4,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle1.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle1.pkl,cycle1_prey_seed1,43,2000
17,-0.01,39.820000000000036,PREY,96.72999999999988,0,1,28,10,38,92.43428571428555,87.33399999999997,50.0,97.4799999999999,77.85999999999997,99.16,1,0,4,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle1.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle1.pkl,cycle1_prey_seed1,43,2000
18,-0.01,39.81000000000004,PREY,96.60999999999987,0,1,28,10,38,95.90785714285701,87.00399999999996,89.88,100.0,77.43999999999997,98.74,1,0,4,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle1.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle1.pkl,cycle1_prey_seed1,43,2000
19,-0.01,39.80000000000004,PREY,96.48999999999987,0,1,28,11,39,95.69571428571416,76.52181818181816,89.60999999999999,100.0,42.01999999999997,98.32,1,1,4,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle1.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle1.pkl,cycle1_prey_seed1,43,2000
20,-0.01,39.79000000000004,PREY,96.36999999999986,0,1,28,11,39,95.4835714285713,76.18363636363634,89.33999999999997,100.0,41.59999999999997,97.89999999999999,1,1,4,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle1.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle1.pkl,cycle1_prey_seed1,43,2000
21,-0.01,39.780000000000044,PREY,96.24999999999986,0,1,28,11,39,95.27785714285699,75.89999999999996,89.21999999999997,99.72999999999999,41.479999999999976,97.47999999999999,1,1,4,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle1.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle1.pkl,cycle1_prey_seed1,43,2000
22,-0.01,39.770000000000046,PREY,96.12999999999985,0,1,28,11,39,95.09678571428553,75.61636363636362,89.09999999999997,100.0,41.35999999999998,97.05999999999999,1,1,4,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle1.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle1.pkl,cycle1_prey_seed1,43,2000
23,-0.01,39.76000000000005,PREY,96.00999999999985,0,1,28,11,39,94.90607142857127,75.33272727272724,88.97999999999996,100.0,41.23999999999998,96.63999999999999,1,1,4,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle1.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle1.pkl,cycle1_prey_seed1,43,2000
24,-0.01,39.75000000000005,PREY,95.88999999999984,0,1,29,11,40,91.60655172413777,75.04909090909088,50.0,100.0,41.11999999999998,96.21999999999998,2,1,4,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle1.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle1.pkl,cycle1_prey_seed1,43,2000
25,-0.01,39.74000000000005,PREY,95.76999999999984,0,1,30,11,41,91.95733333333318,74.76545454545452,50.0,100.0,40.999999999999986,95.79999999999998,3,1,4,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle1.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle1.pkl,cycle1_prey_seed1,43,2000
26,-0.01,39.730000000000054,PREY,95.64999999999984,0,1,31,11,42,92.12354838709662,74.48181818181814,50.0,100.0,40.87999999999999,95.37999999999998,4,1,4,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle1.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle1.pkl,cycle1_prey_seed1,43,2000
27,-0.01,39.720000000000056,PREY,95.52999999999983,0,1,31,11,42,94.85548387096759,74.19818181818178,89.48999999999998,100.0,40.75999999999999,94.95999999999998,4,1,4,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle1.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle1.pkl,cycle1_prey_seed1,43,2000
28,-0.01,39.71000000000006,PREY,95.40999999999983,0,1,31,11,42,94.65806451612887,73.9145454545454,89.33999999999997,99.88,40.63999999999999,94.53999999999998,4,1,4,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle1.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle1.pkl,cycle1_prey_seed1,43,2000
29,-0.01,39.70000000000006,PREY,95.28999999999982,0,1,31,11,42,94.85580645161272,73.63090909090903,89.24999999999997,100.0,40.519999999999996,94.11999999999998,4,1,4,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle1.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle1.pkl,cycle1_prey_seed1,43,2000
30,-0.01,39.69000000000006,PREY,95.16999999999982,0,1,32,11,43,91.73499999999981,73.34727272727268,50.0,100.0,40.4,93.69999999999997,5,1,4,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle1.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle1.pkl,cycle1_prey_seed1,43,2000
31,-0.01,39.680000000000064,PREY,95.04999999999981,0,1,32,11,43,94.38718749999983,73.06363636363632,89.00999999999996,100.0,40.28,93.27999999999997,5,1,4,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle1.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle1.pkl,cycle1_prey_seed1,43,2000
32,-0.01,39.670000000000066,PREY,94.92999999999981,0,1,33,11,44,91.68818181818165,72.77999999999996,50.0,100.0,40.160000000000004,92.85999999999997,6,1,4,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle1.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle1.pkl,cycle1_prey_seed1,43,2000
33,-0.01,39.66000000000007,PREY,94.8099999999998,0,1,34,11,45,91.85499999999983,72.52363636363633,50.0,100.0,40.040000000000006,92.73999999999997,7,1,4,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle1.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle1.pkl,cycle1_prey_seed1,43,2000
34,-0.01,39.65000000000007,PREY,94.6899999999998,0,1,35,11,46,92.01399999999983,72.26727272727268,50.0,100.0,39.92000000000001,92.61999999999996,8,1,4,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle1.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle1.pkl,cycle1_prey_seed1,43,2000
35,-0.01,39.64000000000007,PREY,94.5699999999998,0,1,36,11,47,91.82972222222207,71.98363636363632,50.0,100.0,39.500000000000014,92.49999999999996,9,1,4,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle1.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle1.pkl,cycle1_prey_seed1,43,2000
36,-0.01,39.630000000000074,PREY,94.44999999999979,0,1,36,11,47,94.48749999999983,71.69999999999995,89.60999999999999,100.0,39.08000000000002,92.37999999999995,9,1,4,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle1.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle1.pkl,cycle1_prey_seed1,43,2000
37,-0.01,39.620000000000076,PREY,94.32999999999979,0,1,36,11,47,94.32499999999982,71.47090909090905,89.33999999999997,100.0,38.660000000000025,92.25999999999995,9,1,4,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle1.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle1.pkl,cycle1_prey_seed1,43,2000
38,-0.01,39.61000000000008,PREY,94.20999999999978,0,1,37,11,48,91.63783783783767,71.24181818181813,50.0,100.0,38.24000000000003,92.13999999999994,10,1,4,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle1.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle1.pkl,cycle1_prey_seed1,43,2000
39,-0.01,39.60000000000008,PREY,94.08999999999978,0,1,38,11,49,91.48815789473666,71.01272727272722,50.0,100.0,37.820000000000036,92.01999999999994,11,1,4,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle1.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle1.pkl,cycle1_prey_seed1,43,2000
40,-0.01,39.59000000000008,PREY,93.96999999999977,0,1,39,11,50,91.8420512820511,70.78363636363632,50.0,100.0,37.40000000000004,91.89999999999993,12,1,4,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle1.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle1.pkl,cycle1_prey_seed1,43,2000
41,-0.01,39.580000000000084,PREY,93.84999999999977,0,1,40,11,51,91.96274999999983,70.55454545454539,50.0,100.0,36.98000000000005,91.77999999999993,13,1,4,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle1.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle1.pkl,cycle1_prey_seed1,43,2000
42,-0.01,39.570000000000086,PREY,93.72999999999976,0,1,41,11,52,92.07170731707298,70.32545454545449,50.0,100.0,36.56000000000005,91.65999999999993,14,1,4,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle1.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle1.pkl,cycle1_prey_seed1,43,2000
43,-0.01,39.56000000000009,PREY,93.60999999999976,0,1,43,11,54,90.28999999999984,70.09636363636358,50.0,100.0,36.14000000000006,91.53999999999992,16,1,4,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle1.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle1.pkl,cycle1_prey_seed1,43,2000
44,-0.01,39.55000000000009,PREY,93.48999999999975,0,1,44,11,55,92.46204545454529,69.86727272727266,50.0,100.0,35.72000000000006,91.41999999999992,17,1,4,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle1.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle1.pkl,cycle1_prey_seed1,43,2000
45,-0.01,39.54000000000009,PREY,93.36999999999975,0,1,44,11,55,94.58818181818165,69.63818181818175,88.11999999999955,100.0,35.30000000000007,91.29999999999991,17,1,4,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle1.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle1.pkl,cycle1_prey_seed1,43,2000
46,-0.01,39.53000000000009,PREY,93.24999999999974,0,1,45,11,56,92.81133333333315,69.40909090909085,50.0,100.0,34.880000000000074,91.17999999999991,18,1,4,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle1.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle1.pkl,cycle1_prey_seed1,43,2000
47,-0.01,39.520000000000095,PREY,93.12999999999974,0,1,47,11,58,90.67531914893601,69.17999999999992,50.0,100.0,34.46000000000008,91.0599999999999,20,1,4,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle1.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle1.pkl,cycle1_prey_seed1,43,2000
48,-0.01,39.5100000000001,PREY,93.00999999999974,0,1,49,11,60,90.26632653061208,68.95090909090902,50.0,100.0,34.040000000000084,90.9399999999999,22,1,4,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle1.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle1.pkl,cycle1_prey_seed1,43,2000
49,-0.01,39.5000000000001,PREY,92.88999999999973,0,1,51,11,62,90.56862745098023,68.72181818181811,50.0,100.0,33.62000000000009,90.8199999999999,24,1,4,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle1.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle1.pkl,cycle1_prey_seed1,43,2000
50,-0.01,39.4900000000001,PREY,92.76999999999973,0,1,53,11,64,91.31132075471685,68.4927272727272,50.0,100.0,33.200000000000095,90.69999999999989,26,1,4,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle1.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle1.pkl,cycle1_prey_seed1,43,2000
51,-0.01,39.4800000000001,PREY,92.64999999999972,0,1,55,11,66,91.7425454545453,68.2636363636363,50.0,100.0,32.7800000000001,90.57999999999988,28,1,4,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle1.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle1.pkl,cycle1_prey_seed1,43,2000
52,-0.01,39.470000000000105,PREY,92.52999999999972,0,1,58,11,69,90.2022413793102,68.03454545454538,50.0,100.0,32.360000000000106,90.45999999999988,31,1,4,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle1.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle1.pkl,cycle1_prey_seed1,43,2000
53,-0.01,39.46000000000011,PREY,92.40999999999971,0,1,60,11,71,91.92883333333317,67.80545454545447,50.0,100.0,31.940000000000108,90.33999999999988,33,1,4,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle1.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle1.pkl,cycle1_prey_seed1,43,2000
54,-0.01,39.45000000000011,PREY,92.28999999999971,0,1,61,11,72,93.58245901639329,67.57636363636357,50.0,100.0,31.520000000000106,90.21999999999987,34,1,4,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle1.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle1.pkl,cycle1_prey_seed1,43,2000
55,-0.01,39.44000000000011,PREY,92.1699999999997,0,1,64,11,75,90.62562499999984,67.34727272727265,50.0,100.0,31.100000000000104,90.09999999999987,37,1,4,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle1.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle1.pkl,cycle1_prey_seed1,43,2000
56,-0.01,39.43000000000011,PREY,92.0499999999997,0,1,67,11,78,90.38119402985059,67.11818181818172,49.88,100.0,30.680000000000103,89.97999999999986,40,1,4,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle1.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle1.pkl,cycle1_prey_seed1,43,2000
57,-0.01,39.420000000000115,PREY,91.9299999999997,0,1,69,11,80,91.14405797101435,66.88909090909083,49.760000000000005,100.0,30.2600000000001,89.85999999999986,42,1,4,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle1.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle1.pkl,cycle1_prey_seed1,43,2000
58,-0.01,39.41000000000012,PREY,91.80999999999969,0,1,75,11,86,87.68999999999987,66.65999999999991,50.0,100.0,29.8400000000001,89.73999999999985,48,1,4,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle1.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle1.pkl,cycle1_prey_seed1,43,2000
59,-0.01,39.40000000000012,PREY,91.68999999999969,0,1,79,11,90,89.20734177215178,66.430909090909,49.730000000000004,100.0,29.420000000000098,89.61999999999985,52,1,4,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle1.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle1.pkl,cycle1_prey_seed1,43,2000
60,-0.01,39.39000000000012,PREY,91.56999999999968,0,1,86,11,97,86.032441860465,66.17454545454538,50.0,100.0,29.000000000000096,89.49999999999984,59,1,4,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle1.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle1.pkl,cycle1_prey_seed1,43,2000
61,-0.01,39.38000000000012,PREY,91.44999999999968,0,1,89,11,100,91.44842696629202,65.91818181818172,50.0,100.0,28.580000000000094,89.37999999999984,62,1,4,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle1.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle1.pkl,cycle1_prey_seed1,43,2000
62,-0.01,39.370000000000125,PREY,91.32999999999967,0,1,92,11,103,91.01728260869554,65.66181818181809,49.730000000000004,100.0,28.160000000000093,89.25999999999983,65,1,4,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle1.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle1.pkl,cycle1_prey_seed1,43,2000
63,-0.01,39.36000000000013,PREY,91.20999999999967,0,1,97,11,108,88.671855670103,65.4327272727272,49.88,100.0,27.74000000000009,89.13999999999983,70,1,4,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle1.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle1.pkl,cycle1_prey_seed1,43,2000
64,-0.01,39.35000000000013,PREY,91.08999999999966,0,1,103,11,114,87.50640776699016,65.20363636363628,49.760000000000005,100.0,27.32000000000009,89.01999999999983,76,1,4,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle1.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle1.pkl,cycle1_prey_seed1,43,2000
65,-0.01,39.34000000000013,PREY,90.96999999999966,0,1,105,11,116,89.38295238095228,66.9218181818181,49.64000000000001,100.0,26.900000000000087,100.0,79,1,5,1,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle1.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle1.pkl,cycle1_prey_seed1,43,2000
