step,reward,cumulative_reward,main_agent_type,main_agent_energy,main_agent_sensor_flag,main_agent_target_detected,prey_population,predator_population,total_alive,avg_prey_energy,avg_predator_energy,min_prey_energy,max_prey_energy,min_predator_energy,max_predator_energy,cumulative_prey_births,cumulative_predator_births,cumulative_predation_events,cumulative_prey_deaths,cumulative_predator_deaths,prey_model_path,predator_model_path,run_name,seed,long_episode_steps
1,0.0006249999999999988,0.0006249999999999988,PREDATOR,84.58,0,0,30,11,41,100.0,84.58000000000001,100.0,100.0,84.58,84.58,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_40_protocol2_cycle1.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_40_protocol2_cycle1.pkl,cycle1_predator_seed0,42,2000
2,0.0006249999999999988,0.0012499999999999976,PREDATOR,84.16,0,0,30,11,41,99.72999999999999,84.18727272727271,99.72999999999999,99.72999999999999,84.16,84.46,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_40_protocol2_cycle1.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_40_protocol2_cycle1.pkl,cycle1_predator_seed0,42,2000
3,0.0006249999999999988,0.0018749999999999965,PREDATOR,83.74,0,0,30,11,41,99.46499999999999,83.79454545454546,99.45999999999998,99.60999999999999,83.74,84.03999999999999,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_40_protocol2_cycle1.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_40_protocol2_cycle1.pkl,cycle1_predator_seed0,42,2000
4,0.0006249999999999988,0.0024999999999999953,PREDATOR,83.61999999999999,0,0,30,11,41,99.2,83.48363636363634,99.18999999999997,99.48999999999998,83.32,83.91999999999999,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_40_protocol2_cycle1.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_40_protocol2_cycle1.pkl,cycle1_predator_seed0,42,2000
5,0.0006249999999999988,0.003124999999999994,PREDATOR,83.49999999999999,0,0,30,11,41,98.93499999999997,83.14545454545453,98.91999999999996,99.36999999999998,82.89999999999999,83.79999999999998,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_40_protocol2_cycle1.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_40_protocol2_cycle1.pkl,cycle1_predator_seed0,42,2000
6,0.0006249999999999988,0.003749999999999993,PREDATOR,83.37999999999998,0,0,30,11,41,98.66999999999997,82.83454545454543,98.64999999999995,99.24999999999997,82.47999999999999,83.67999999999998,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_40_protocol2_cycle1.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_40_protocol2_cycle1.pkl,cycle1_predator_seed0,42,2000
7,0.0006249999999999988,0.004374999999999992,PREDATOR,83.25999999999998,0,0,30,11,41,98.40499999999999,82.4690909090909,98.37999999999994,99.12999999999997,82.05999999999999,83.25999999999998,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_40_protocol2_cycle1.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_40_protocol2_cycle1.pkl,cycle1_predator_seed0,42,2000
8,0.0006249999999999988,0.0049999999999999906,PREDATOR,83.13999999999997,0,0,30,11,41,98.14499999999998,82.18545454545453,98.10999999999993,99.00999999999996,81.63999999999999,83.13999999999997,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_40_protocol2_cycle1.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_40_protocol2_cycle1.pkl,cycle1_predator_seed0,42,2000
9,0.0006249999999999988,0.005624999999999989,PREDATOR,83.01999999999997,0,0,30,11,41,97.88499999999998,81.87454545454544,97.83999999999992,98.88999999999996,81.21999999999998,83.01999999999997,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_40_protocol2_cycle1.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_40_protocol2_cycle1.pkl,cycle1_predator_seed0,42,2000
10,0.0006249999999999988,0.006249999999999988,PREDATOR,82.89999999999996,0,0,30,11,41,97.63499999999985,81.6181818181818,97.56999999999991,98.76999999999995,80.79999999999998,82.89999999999996,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_40_protocol2_cycle1.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_40_protocol2_cycle1.pkl,cycle1_predator_seed0,42,2000
11,0.0006249999999999988,0.006874999999999987,PREDATOR,82.77999999999996,0,0,30,11,41,97.38499999999986,81.3072727272727,97.2999999999999,98.64999999999995,80.37999999999998,82.77999999999996,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_40_protocol2_cycle1.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_40_protocol2_cycle1.pkl,cycle1_predator_seed0,42,2000
12,0.0006249999999999988,0.007499999999999986,PREDATOR,82.65999999999995,0,0,30,11,41,97.14499999999985,81.05090909090906,97.02999999999989,98.52999999999994,79.95999999999998,82.65999999999995,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_40_protocol2_cycle1.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_40_protocol2_cycle1.pkl,cycle1_predator_seed0,42,2000
13,0.0006249999999999988,0.008124999999999985,PREDATOR,82.53999999999995,0,0,30,11,41,96.90499999999987,80.73999999999997,96.75999999999988,98.40999999999994,79.53999999999998,82.53999999999995,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_40_protocol2_cycle1.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_40_protocol2_cycle1.pkl,cycle1_predator_seed0,42,2000
14,0.0006249999999999988,0.008749999999999983,PREDATOR,82.41999999999994,0,0,30,11,41,96.66999999999986,80.48363636363632,96.48999999999987,98.28999999999994,79.11999999999998,82.41999999999994,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_40_protocol2_cycle1.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_40_protocol2_cycle1.pkl,cycle1_predator_seed0,42,2000
15,0.0006249999999999988,0.009374999999999982,PREDATOR,82.29999999999994,0,0,28,11,39,96.450357142857,84.04545454545452,96.21999999999986,98.16999999999993,78.69999999999997,100.0,0,0,2,2,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_40_protocol2_cycle1.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_40_protocol2_cycle1.pkl,cycle1_predator_seed0,42,2000
16,0.001875,0.011249999999999982,PREDATOR,82.17999999999994,0,0,28,11,39,96.217857142857,83.78909090909087,95.94999999999985,98.04999999999993,78.27999999999997,99.58,0,0,2,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_40_protocol2_cycle1.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_40_protocol2_cycle1.pkl,cycle1_predator_seed0,42,2000
17,0.001875,0.013124999999999982,PREDATOR,82.05999999999993,0,0,28,11,39,95.98535714285698,83.47818181818178,95.67999999999984,97.92999999999992,77.85999999999997,99.16,0,0,2,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_40_protocol2_cycle1.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_40_protocol2_cycle1.pkl,cycle1_predator_seed0,42,2000
18,0.001875,0.014999999999999982,PREDATOR,81.93999999999993,0,0,27,11,38,95.76555555555541,85.24545454545449,95.40999999999983,97.80999999999992,77.43999999999997,100.0,0,0,3,1,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_40_protocol2_cycle1.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_40_protocol2_cycle1.pkl,cycle1_predator_seed0,42,2000
19,0.0024999999999999988,0.01749999999999998,PREDATOR,81.81999999999992,0,0,28,11,39,92.127857142857,84.93454545454541,50.0,97.68999999999991,77.01999999999997,99.58,1,0,3,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_40_protocol2_cycle1.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_40_protocol2_cycle1.pkl,cycle1_predator_seed0,42,2000
20,0.001875,0.019374999999999983,PREDATOR,81.69999999999992,0,0,27,11,38,95.45962962962949,86.53272727272723,89.88,100.0,76.59999999999997,100.0,1,0,4,1,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_40_protocol2_cycle1.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_40_protocol2_cycle1.pkl,cycle1_predator_seed0,42,2000
21,0.0024999999999999988,0.02187499999999998,PREDATOR,81.57999999999991,0,0,26,11,37,95.25846153846139,88.08727272727268,89.60999999999999,99.88,76.17999999999996,100.0,1,0,5,1,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_40_protocol2_cycle1.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_40_protocol2_cycle1.pkl,cycle1_predator_seed0,42,2000
22,0.0031249999999999993,0.02499999999999998,PREDATOR,81.45999999999991,0,0,26,11,37,95.04038461538445,87.7763636363636,89.33999999999997,99.75999999999999,75.75999999999996,99.58,1,0,5,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_40_protocol2_cycle1.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_40_protocol2_cycle1.pkl,cycle1_predator_seed0,42,2000
