step,reward,cumulative_reward,main_agent_type,main_agent_energy,main_agent_sensor_flag,main_agent_target_detected,prey_population,predator_population,total_alive,avg_prey_energy,avg_predator_energy,min_prey_energy,max_prey_energy,min_predator_energy,max_predator_energy,cumulative_prey_births,cumulative_predator_births,cumulative_predation_events,cumulative_prey_deaths,cumulative_predator_deaths,prey_model_path,predator_model_path,run_name,seed,long_episode_steps
1,39.98818181818182,39.98818181818182,PREY,100.0,0,1,31,10,41,100.0,84.61000000000001,100.0,100.0,84.58,84.88,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_40_protocol2_cycle1.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_40_protocol2_cycle1.pkl,cycle1_prey_seed1,43,2000
2,-0.0018181818181818195,39.98636363636364,PREY,99.72999999999999,0,1,31,10,41,99.7348387096774,84.22,99.72999999999999,99.88,84.16,84.75999999999999,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_40_protocol2_cycle1.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_40_protocol2_cycle1.pkl,cycle1_prey_seed1,43,2000
3,-0.0018181818181818195,39.98454545454546,PREY,99.45999999999998,0,1,31,10,41,99.47451612903224,83.83,99.45999999999998,99.75999999999999,83.74,84.63999999999999,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_40_protocol2_cycle1.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_40_protocol2_cycle1.pkl,cycle1_prey_seed1,43,2000
4,-0.0018181818181818195,39.98272727272728,PREY,99.18999999999997,0,1,31,10,41,99.2190322580645,83.43999999999998,99.18999999999997,99.63999999999999,83.32,84.51999999999998,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_40_protocol2_cycle1.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_40_protocol2_cycle1.pkl,cycle1_prey_seed1,43,2000
5,-0.0018181818181818195,39.9809090909091,PREY,98.91999999999996,0,1,32,10,42,95.87093749999997,83.04999999999998,50.0,99.51999999999998,82.89999999999999,84.39999999999998,1,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_40_protocol2_cycle1.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_40_protocol2_cycle1.pkl,cycle1_prey_seed1,43,2000
6,-0.0025000000000000005,39.9784090909091,PREY,98.64999999999995,0,1,32,10,42,98.52124999999995,82.68999999999998,89.88,100.0,82.47999999999999,83.97999999999998,1,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_40_protocol2_cycle1.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_40_protocol2_cycle1.pkl,cycle1_prey_seed1,43,2000
7,-0.0025000000000000005,39.975909090909106,PREY,98.37999999999994,0,1,32,10,42,98.26999999999995,82.32999999999998,89.60999999999999,99.72999999999999,82.05999999999999,83.55999999999997,1,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_40_protocol2_cycle1.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_40_protocol2_cycle1.pkl,cycle1_prey_seed1,43,2000
8,-0.0025000000000000005,39.97340909090911,PREY,98.10999999999993,0,1,32,10,42,98.01874999999993,81.93999999999998,89.33999999999997,99.45999999999998,81.63999999999999,83.13999999999997,1,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_40_protocol2_cycle1.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_40_protocol2_cycle1.pkl,cycle1_prey_seed1,43,2000
9,-0.0025000000000000005,39.97090909090911,PREY,97.83999999999992,0,1,32,10,42,97.76749999999993,81.60999999999999,89.06999999999996,99.18999999999997,81.21999999999998,82.71999999999997,1,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_40_protocol2_cycle1.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_40_protocol2_cycle1.pkl,cycle1_prey_seed1,43,2000
10,-0.0025000000000000005,39.96840909090911,PREY,97.56999999999991,0,1,32,10,42,97.51624999999991,81.24999999999999,88.79999999999995,98.91999999999996,80.79999999999998,82.29999999999997,1,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_40_protocol2_cycle1.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_40_protocol2_cycle1.pkl,cycle1_prey_seed1,43,2000
