time,prey,predator
0.0,30.0,4.0
0.025031289111389236,30.379579902152123,4.000028301618349
0.05006257822277847,30.763631424064233,4.000978192747652
0.0750938673341677,31.15217769677936,4.002861145233853
0.10012515644555695,31.54524069680734,4.005689374409293
0.1251564455569462,31.942841233858676,4.009475843952274
0.1501877346683354,32.344998900754156,4.014234284866323
0.17521902377972465,32.7517319626645,4.019979231735571
0.2002503128911139,33.16305743977145,4.026725986716198
0.22528160200250313,33.578990745785816,4.034490761248633
0.2503128911138924,33.99954565835911,4.043290687563971
0.2753441802252816,34.424734319083555,4.053143818683972
0.3003754693366708,34.85456723349207,4.064069128421064
0.32540675844806005,35.28905313600371,4.076086560802028
0.3504380475594493,35.728198720486645,4.0892171206161425
0.37546933667083854,36.17200881676743,4.103482812908085
0.4005006257822278,36.62048594389589,4.118906817246638
0.425531914893617,37.07363028640842,4.135513496700934
0.45056320400500627,37.531439694327865,4.153328397840462
0.4755944931163955,37.993909681579396,4.172378251341606
0.5006257822277848,38.461033051726766,4.192691111577893
0.5256570713391739,38.93279994526557,4.214296330302317
0.5506883604505632,39.4091975951194,4.237224661824666
0.5757196495619524,39.890210018499474,4.261508383947651
0.6007509386733416,40.37581801690472,4.28718129796692
0.6257822277847309,40.865999176121704,4.3142787286710504
0.6508135168961201,41.360727665929154,4.3428376015803405
0.6758448060075094,41.85997386342795,4.372896581060413
0.7008760951188986,42.363704453384564,4.404496037765828
0.7259073842302879,42.87188183472909,4.437678287509922
0.7509386733416771,43.384464097071515,4.472487600523382
0.7759699624530664,43.90140502070173,4.508970201454245
0.8010012515644556,44.42265389419897,4.5471743411797405
0.8260325406758448,44.948154997232145,4.587150494602377
0.851063829787234,45.477847724716156,4.628951316260957
0.8760951188986232,46.01166586279657,4.672631935182125
0.9011264080100125,46.54953754250713,4.718249973440572
0.9261576971214017,47.091385239769785,4.765865546159034
0.951188986232791,47.63712547776402,4.81554137998567
0.9762202753441802,48.186668320489424,4.867343010381437
1.0012515644555695,48.739917335216234,4.9213388031502445
1.0262828535669586,49.29676881529098,4.977600270704647
1.0513141426783479,49.85711175882581,5.0362020806446735
1.0763454317897372,50.42082786650748,5.097222056635768
1.1013767209011265,50.98779089027992,5.160741438373308
1.1264080100125156,51.55786649109327,5.226844937848769
1.1514392991239049,52.13091161853862,5.295620993772974
1.1764705882352942,52.706773953650256,5.367161996033254
1.2015018773466832,53.285291908905734,5.441564285693462
1.2265331664580725,53.86629449998402,5.51892820564017
1.2515644555694618,54.44960038380098,5.599358483198421
1.2765957446808511,55.03501798113654,5.682964186410635
1.3016270337922402,55.62234430394547,5.769859185671075
1.3266583229036295,56.211364764594734,5.860162228830909
1.3516896120150188,56.80185317586349,5.953996941198201
1.376720901126408,57.393571101108584,6.051492075139919
1.4017521902377972,57.98626727993479,6.1527817456884755
1.4267834793491865,58.579677115377336,6.258005617899783
1.4518147684605758,59.17352173665964,6.36730925658552
1.4768460575719649,59.76750799672095,6.480844127246777
1.5018773466833542,60.3613283078346,6.59876765389426
1.5269086357947435,60.95465942073019,6.721243672559007
1.5519399249061328,61.547162491185226,6.848442421928704
1.5769712140175218,62.13848168459629,6.980540996506204
1.6020025031289111,62.7282439587714,7.11772341984659
1.6270337922403004,63.316059063176716,7.260180644763741
1.6520650813516895,63.901518647501995,7.408110826064116
1.6770963704630788,64.48419574188657,7.561719550840744
1.702127659574468,65.06364401369797,7.721219977976415
1.7271589486858574,65.63939698129121,7.886833031230317
1.7521902377972465,66.21096801400891,8.058787399238021
1.7772215269086358,66.77785008790147,8.23731957148325
1.802252816020025,67.33951461221079,8.422674143007045
1.8272841051314141,67.8954114255591,8.615103799291967
1.8523153942428034,68.44496785660414,8.814869263003125
1.8773466833541927,68.98758863845872,9.022239298058333
1.902377972465582,69.52265589350229,9.237490698020421
1.9274092615769711,70.04952849751429,9.460908147083293
1.9524405506883604,70.56754171683056,9.692784454395795
1.9774718397997497,71.07600723049097,9.933419799325005
2.002503128911139,71.57421303907304,10.183121528805062
2.0275344180225283,72.06142346469196,10.442204157337173
2.052565707133917,72.5368793459877,10.710988843780859
2.0775969962453065,72.9997976525835,10.989803292194
2.1026282853566958,73.4493724049009,11.278980699095877
2.127659574468085,73.88477550426224,11.57885857729675
2.1526908635794744,74.30515673453675,11.88977875311228
2.1777221526908637,74.7096443867232,12.212086721039062
2.202753441802253,75.09734626191423,12.546130366875106
2.227784730913642,75.46735054907121,12.892259188616464
2.252816020025031,75.81872910977094,13.250821223974622
2.2778473091364204,76.15053760806839,13.62216292457465
2.3028785982478097,76.46181621532938,14.006628576429975
2.327909887359199,76.75159319992294,14.404557224774852
2.3529411764705883,77.0188847784853,14.81628275050686
2.3779724655819776,77.26270263357449,15.242127888875093
2.4030037546933665,77.48205480838256,15.68240350864426
2.4280350438047558,77.67594582703991,16.13740852487143
2.453066332916145,77.84338395220102,16.60742456072951
2.4780976220275344,77.98337848730354,17.092717713960404
2.5031289111389237,78.09495155365856,17.593530160038426
2.528160200250313,78.17714431196498,18.110075679830686
2.5531914893617023,78.22901696230957,18.642539659597126
2.5782227784730916,78.24964904001793,19.19107889691985
2.6032540675844804,78.23815122193581,19.755813749206514
2.6282853566958697,78.19366871645323,20.336825679676007
2.653316645807259,78.11539093713724,20.934151087927674
2.6783479349186483,78.00255618225736,21.547778280438536
2.7033792240300376,77.85445282601235,22.177646772300648
2.728410513141427,77.67043000710869,22.823640815285007
2.753441802252816,77.44990156041172,23.48558694734404
2.778473091364205,77.19235884314432,24.16324679522284
2.8035043804755944,76.89737261232307,24.85631600319736
2.8285356695869837,76.56459565353748,25.564422947921496
2.853566958698373,76.19377429136765,26.28712270609946
2.8785982478097623,75.78475285500345,27.023895165745866
2.9036295369211516,75.33748126275553,27.77414192592032
2.928660826032541,74.8520158286043,28.53718602947849
2.9536921151439297,74.32852582161806,29.31226984331225
2.978723404255319,73.76729791063129,30.09855385605007
3.0037546933667083,73.16873977933078,30.895117392326657
3.0287859824780976,72.53338092416999,31.70095874243226
3.053817271589487,71.8618748881929,32.514996374568994
3.078848560700876,71.15500065108118,33.33607060255504
3.1038798498122655,70.41366070896362,34.162948740320516
3.1289111389236544,69.63888057863721,34.994326372053514
3.1539424280350437,68.83180667483373,35.828832074089085
3.178973717146433,67.99370272445283,36.66503300279217
3.2040050062578223,67.12594213965008,37.501444105245014
3.2290362953692116,66.2300059909901,38.33653046887329
3.254067584480601,65.30747588640205,39.16871578208026
3.27909887359199,64.36002527350558,39.996391436547285
3.304130162703379,63.38940680537158,40.81792882737975
3.3291614518147683,62.39744940496968,41.631682108727695
3.3541927409261576,61.386046429551776,42.43599964207973
3.379224030037547,60.35714473049448,43.22923389661796
3.404255319148936,59.312726328440284,44.00975704176096
3.4292866082603255,58.25480635924458,44.775962681700264
3.454317897371715,57.185418827907,45.52627767305353
3.4793491864831037,56.10660711471618,46.259170384691146
3.504380475594493,55.020402349540646,46.973166678988115
3.5294117647058822,53.928818229276516,47.666853834500856
3.5544430538172715,52.833846038252396,48.3388840687296
3.579474342928661,51.737436844038555,48.987987689104216
3.60450563204005,50.641492282233074,49.61297858046126
3.6295369211514394,49.54785383400274,50.21276079203764
3.6545682102628283,48.458300374528406,50.78632989678364
3.6795994993742176,47.37453665786556,51.33277971038213
3.704630788485607,46.29818655909234,51.8513049997553
3.729662077596996,45.230787248950854,52.3412035166847
3.7546933667083855,44.17378702320909,52.80187644881007
3.779724655819775,43.12853957216293,53.23282992842877
3.804755944931164,42.09630145881059,53.63367340813501
3.829787234042553,41.07823074667663,54.004118769986405
3.8548185231539422,40.07538625545132,54.343978591669284
3.8798498122653315,39.08872691481766,54.65316348637701
3.904881101376721,38.11911343700457,54.93167699282109
3.92991239048811,37.16730900716589,55.17961380810934
3.9549436795994994,36.23398120479823,55.397155210603486
3.9799749687108887,35.31970552563465,55.584563038288614
4.005006257822278,34.4249687648753,55.74217444192562
4.030037546933667,33.550171330299264,55.870398598814496
4.055068836045057,32.695631183087805,55.96971085268542
4.080100125156446,31.861590303806985,56.04064455281832
4.105131414267834,31.04821743334689,56.08378761230277
4.130162703379224,30.255612138575763,56.099777574388035
4.155193992490613,29.483809466005766,56.08929588330488
4.180225281602002,28.73278750087188,56.053059514651
4.2052565707133915,28.00246921138065,55.99181892999881
4.230287859824781,27.292727218000167,55.906352850071826
4.25531914893617,26.603388041215258,55.79746351831041
4.280350438047559,25.93423970113748,55.66596908113188
4.305381727158949,25.285033230772488,55.512702052270136
4.330413016270338,24.65548643941406,55.338505592765294
4.355444305381727,24.045287529358454,55.1442296420071
4.380475594493117,23.45410144071642,54.93072519057929
4.405506883604506,22.881572769342757,54.698841607564724
4.430538172715895,22.32732639678867,54.44942609505248
4.455569461827284,21.790972277649768,54.18331927654908
4.480600750938673,21.27210728889446,53.901353516814616
4.505632040050062,20.77032054373121,53.60434876574435
4.5306633291614515,20.285194046173075,53.29311202391724
4.555694618272841,19.81630344777576,52.96843677961113
4.58072590738423,19.363221657321017,52.6311000916084
4.605757196495619,18.925520058851003,52.281861813272315
4.630788485607009,18.50277150814243,51.92146274279998
4.655819774718398,18.0945505404503,51.550624482581284
4.680851063829787,17.70043421572538,51.17004898968932
4.705882352941177,17.32000394479151,50.78041742659129
4.730913642052566,16.95284652983702,50.382389885135474
4.755944931163955,16.598555373801847,49.976604955776445
4.7809762202753445,16.256730528580405,49.56367972544914
4.806007509386733,15.926979482329843,49.14420969937057
4.831038798498122,15.608917703806785,48.718768679584464
4.8560700876095115,15.30216944036089,48.28790902000527
4.881101376720901,15.006367902849423,47.85216166634085
4.90613266583229,14.721155355738528,47.41203633951921
4.931163954943679,14.446183402273617,46.968021912809036
4.956195244055069,14.181113193379671,46.52058680344645
4.981226533166458,13.925615605819917,46.070179451799554
5.006257822277847,13.679371237885718,45.617228381869914
5.031289111389237,13.442070322218328,45.162142880827815
5.056320400500626,13.21341272965738,44.705313360956474
5.081351689612015,12.993107899950232,44.247112224176284
5.1063829787234045,12.78087482393887,43.787894015863856
5.131414267834794,12.576441907908677,43.32799582888662
5.156445556946183,12.379546735849694,42.86773802468845
5.1814768460575715,12.189935920803414,42.40742487585772
5.206508135168961,12.007364927597653,41.947345168471806
5.23153942428035,11.831598039101404,41.48777228169976
5.256570713391739,11.662407990798437,41.02896502124367
5.281602002503129,11.499575822167536,40.57116802277606
5.306633291614518,11.342890530827406,40.114612669499365
5.331664580725907,11.192149013393049,39.659517238285595
5.356695869837297,11.047155895066027,39.20608724848602
5.381727158948686,10.907723161650987,38.75451620775873
5.406758448060075,10.773669953536155,38.304986117545056
5.4317897371714645,10.644822278556566,37.85766810325203
5.456821026282854,10.521012998653553,37.412722440603986
5.481852315394243,10.402081488082192,36.970299205230084
5.506883604505632,10.287873453498836,36.530538626679764
5.531914893617021,10.178240575870516,36.093571834220576
5.55694618272841,10.073040384131453,35.65952110799746
5.581977471839799,9.972136209249499,35.22849996326561
5.607008760951189,9.875396805939605,34.80061383841029
5.632040050062578,9.782696248164045,34.375960306426634
5.657071339173967,9.693913567324023,33.954629767716284
5.682102628285357,9.608932701282333,33.53670554524649
5.707133917396746,9.527642422301106,33.122264012419684
5.732165206508135,9.449935994276263,32.71137520106001
5.7571964956195245,9.375711095657309,32.3041029551364
5.782227784730914,9.304869497245413,31.90050551511303
5.807259073842303,9.23731703670171,31.500635563552176
5.832290362953692,9.17296355471255,31.104540335763577
5.857321652065082,9.11172259287934,30.71226214719984
5.88235294117647,9.053511348927088,30.323838481518965
5.907384230287859,8.998250383370943,29.9393025015822
5.932415519399249,8.945863594898963,29.558683092118194
5.957446808510638,8.89627819200207,29.18200490788336
5.982478097622027,8.849424427295087,28.80928883048671
6.007509386733417,8.805235585388445,28.440551997919876
6.032540675844806,8.763647718035621,28.075808249262312
6.057571964956195,8.724599595582122,27.7150682064473
6.0826032540675845,8.688032706366581,27.358339275252852
6.107634543178974,8.65389108411585,27.005625935788498
6.132665832290363,8.622121235354395,26.656929878246014
6.157697121401752,8.592671997059448,26.312250230357343
6.182728410513142,8.565494406520882,25.97158376965126
6.207759699624531,8.540541701341207,25.634924923453397
6.232790988735919,8.517769292115185,25.302265813549198
6.257822277847309,8.497134564111597,24.973596591765407
6.282853566958698,8.478596913612314,24.648905387301376
6.307884856070087,8.462117543144881,24.328178624056115
6.332916145181477,8.447659427868205,24.011401074133364
6.357947434292866,8.43518731557256,23.698555857841622
6.382978723404255,8.424667683993492,23.38962451228455
6.4080100125156445,8.416068584730315,23.0845872575916
6.433041301627034,8.40935968846803,22.783422924184666
6.458072590738423,8.404512104946543,22.486109221574672
6.483103879849812,8.401498367780432,22.19262276186041
6.508135168961202,8.400292434458933,21.90293905972854
6.533166458072591,8.400869665620833,21.61703256463586
6.55819774718398,8.40320667997215,21.33487690100302
6.58322903629537,8.407281422094995,21.05644477078504
6.608260325406758,8.413073007488903,20.781708169450717
6.633291614518147,8.420561694200506,20.510638427955566
6.658322903629537,8.429728882823527,20.24320621274191
6.683354192740926,8.440557116498775,19.979381525738805
6.708385481852315,8.453030001413458,19.719133826306866
6.7334167709637045,8.467132174471098,19.46243210522671
6.758448060075094,8.482849301982261,19.20924486768477
6.783479349186483,8.500167968494955,18.95954028547186
6.808510638297872,8.519075676426327,18.71328619751555
6.833541927409262,8.53956084606267,18.470450109880172
6.858573216520651,8.561612815559409,18.2309991957668
6.88360450563204,8.585221768625185,17.994900401283214
6.90863579474343,8.61037872046775,17.76212049319899
6.933667083854819,8.637075527843328,17.532626024721875
6.958698372966207,8.665304788039899,17.306383463723847
6.983729662077597,8.695059838573924,17.083359193153143
7.008760951188986,8.726334757190335,16.863519511034283
7.033792240300375,8.759124361862542,16.64683063046805
7.0588235294117645,8.793424202313773,16.4332586905787
7.083854818523154,8.829230460131802,16.222769901334416
7.108886107634543,8.866540045768279,16.01533043557308
7.133917396745932,8.90535050557847,15.810906519438861
7.158948685857322,8.945659987457095,15.609464472895782
7.183979974968711,8.987467240838315,15.410970709727708
7.2090112640801,9.030771616695743,15.215391737538363
7.23404255319149,9.075573067542438,15.02269415775131
7.259073842302879,9.121872147430906,14.832844665609969
7.284105131414268,9.169669948473727,14.645810128174787
7.309136420525657,9.218968117270254,14.461557595146902
7.334167709637046,9.269768879333999,14.280054248663502
7.359198998748435,9.322074956048047,14.101267485340522
7.3842302878598245,9.37588956454236,13.92516491640755
7.409261576971214,9.431216417693788,13.751714367707844
7.434292866082603,9.48805972412605,13.580883879698325
7.459324155193992,9.546424188209752,13.41264170744958
7.484355444305382,9.606315010062373,13.246956320645861
7.509386733416771,9.6677378607443,13.083796429574674
7.53441802252816,9.730698835106335,12.923131054436658
7.55944931163955,9.795204535115852,12.76492943543026
7.584480600750939,9.861261988359953,12.609161093244177
7.609511889862328,9.928878641740624,12.45579583478498
7.6345431789737175,9.998062361474732,12.30480375317712
7.659574468085106,10.068821433094024,12.156155227762927
7.684605757196495,10.14116456144514,12.009820924102591
7.7096370463078845,10.21510087068959,11.865771793974197
7.734668335419274,10.290639904303768,11.7239790753737
7.759699624530663,10.36779159323616,11.584414319228424
7.784730913642052,10.446566250620972,11.447049409713506
7.809762202753442,10.526974606422248,11.311856523203826
7.834793491864831,10.609027757536097,11.178808156322223
7.85982478097622,10.692737167287985,11.047877126293312
7.88485607008761,10.778114665432735,10.919036570943494
7.909887359198999,10.865172448154528,10.79225994870095
7.934918648310388,10.953923078066902,10.667521038595648
7.9599499374217775,11.044379484212758,10.544793940259332
7.984981226533167,11.13655496177924,10.424053074027853
8.010012515644556,11.230463136409817,10.305273197733129
8.035043804755945,11.326117990431351,10.188429405552593
8.060075093867335,11.423533858756452,10.073497117654505
8.085106382978724,11.522725403789451,9.960452086359538
8.110137672090113,11.62370761542641,9.849270396140795
8.135168961201503,11.72649581105511,9.739928463623793
8.160200250312892,11.83110563555506,9.63240303758647
8.185231539424281,11.937553061297493,9.52667119895919
8.210262828535669,12.045854388145361,9.42271036082474
8.235294117647058,12.156026242686336,9.320498268445634
8.260325406758447,12.268085542302517,9.220013002951703
8.285356695869837,12.382049529474902,9.121232984147031
8.310387984981226,12.497935759974364,9.02413696439152
8.335419274092615,12.615762082224672,8.928704028019892
8.360450563204004,12.735546637302498,8.834913591341692
8.385481852315394,12.857307858937412,8.742745402641292
8.410513141426783,12.981064473511887,8.652179542177887
8.435544430538172,13.106835500061294,8.563196422185493
8.460575719649562,13.234640250273905,8.475776786872956
8.485607008760951,13.36449832849089,8.389901712423937
8.51063829787234,13.496429606719849,8.305552605564426
8.53566958698373,13.63045421553504,8.222711203757868
8.560700876095119,13.766592590998643,8.141359576703165
8.585732165206508,13.904865422039798,8.061480122199622
8.610763454317897,14.045293649120886,7.983055566058214
8.635794743429287,14.18789846423753,7.906068962101581
8.660826032540676,14.332701310918598,7.830503692164036
8.685857321652065,14.479723884226198,7.756343466091553
8.710888610763455,14.62898813075568,7.683572321741779
8.735919899874844,14.78051624863564,7.612174624984027
8.760951188986233,14.934330687527913,7.5421350696992775
8.785982478097623,15.090454107299738,7.473438678450171
8.811013767209012,15.248909364448359,7.406070798154434
8.836045056320401,15.409719602138752,7.340017098603434
8.86107634543179,15.572908156294044,7.275263577395438
8.88610763454318,15.7384985528037,7.211796560035552
8.911138923654567,15.906514507523516,7.14960269993573
8.936170212765957,16.076979926275666,7.088668978414754
8.961201501877346,16.249918904848627,7.02898270469826
8.986232790988735,16.425355728997232,6.970531515918721
9.011264080100124,16.603314874442656,6.913303377115456
9.036295369211514,16.78382100687241,6.85728658123462
9.061326658322903,16.966898980733767,6.802469749312818
9.086357947434292,17.152573692521155,6.748841849232661
9.111389236545682,17.34087025163816,6.696392160557976
9.136420525657071,17.531813969689107,6.645110284170976
9.16145181476846,17.725430243407875,6.594986162347241
9.18648310387985,17.921744554657902,6.546010078755716
9.211514392991239,18.120782470432196,6.4981726584587145
9.236545682102628,18.322569642853324,6.45146486791192
9.261576971214017,18.527131809173422,6.4058780149643795
9.286608260325407,18.734494791774182,6.3614037488585105
9.311639549436796,18.944684498166858,6.318034060230096
9.336670838548185,19.157726920992268,6.275761281108287
9.361702127659575,19.373648138020798,6.234578084915602
9.386733416770964,19.59247423857805,6.194477500604248
9.411764705882353,19.814231163778434,6.155452935094152
9.436795994993743,20.038945035970354,6.117498110723537
9.461827284105132,20.266641924533868,6.080607121268769
9.486858573216521,20.497347822537602,6.044774436875744
9.51188986232791,20.731088646738726,6.009994904059897
9.5369211514393,20.967890237582964,5.976263745706195
9.561952440550689,21.20777835920459,5.943576561069141
9.586983729662078,21.450778699426436,5.91192932577277
9.612015018773466,21.696916869759868,5.881318391810658
9.637046307884855,21.946218399200525,5.851740489121024
9.662077596996244,22.19870851288356,5.8231927780371
9.687108886107634,22.454412337962264,5.7956727915626045
9.712140175219023,22.713354826185046,5.769178465133822
9.737171464330412,22.975560642959387,5.7437081666399505
9.762202753441802,23.241054167351848,5.719260696423098
9.787234042553191,23.509859492088072,5.695835287278289
9.81226533166458,23.78200042355277,5.673431604453458
9.83729662077597,24.05750048178974,5.652049745649451
9.862327909887359,24.336382890233057,5.631690244062637
9.887359198998748,24.61867033244639,5.612354136399446
9.912390488110137,24.90438521854598,5.594042877674954
9.937421777221527,25.193549513800917,5.576758400937514
9.962453066332916,25.486184615412594,5.560503155363244
9.987484355444305,25.782311352514714,5.545280106256017
10.012515644555695,26.081949986173285,5.531092735047472
10.037546933667084,26.385120209386624,5.517945039297003
10.062578222778473,26.691841147085356,5.505841532691768
10.087609511889863,27.002131339496074,5.494787250168395
10.112640801001252,27.31600842995153,5.484787839873792
10.137672090112641,27.63348945593897,5.475849469135339
