step,prey_population,predator_population,total_alive,system_coexistence_score,system_extinct,avg_prey_energy,avg_predator_energy,min_prey_energy,max_prey_energy,min_predator_energy,max_predator_energy,cumulative_prey_births,cumulative_predator_births,cumulative_predation_events,cumulative_prey_deaths,cumulative_predator_deaths,reward,cumulative_reward,reference_agent_type,reference_agent_energy,reference_agent_context,reference_agent_target_detected,prey_model_path,predator_model_path,run_name,seed,long_episode_steps
1,34,11,45,0.5416666666666667,0,90.28617647058823,77.80000000000001,50.0,100.0,45.0,84.58,4,1,0,0,0,54.99,54.99,PREY,87.5,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_50_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_50_protocol2_cycle3.pkl,cycle3_seed15,57,2000
2,35,11,46,0.5,0,96.68514285714286,77.38,50.0,100.0,44.580000000000005,84.16,5,1,0,0,0,94.98,149.97,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_50_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_50_protocol2_cycle3.pkl,cycle3_seed15,57,2000
3,35,11,46,0.5,0,99.3677142857143,76.98727272727272,89.60999999999999,100.0,44.16000000000001,84.03999999999999,5,1,0,0,0,134.97,284.94,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_50_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_50_protocol2_cycle3.pkl,cycle3_seed15,57,2000
4,35,11,46,0.5,0,99.63799999999999,76.59454545454545,89.33999999999997,100.0,43.740000000000016,83.91999999999999,5,1,0,0,0,174.96,459.9,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_50_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_50_protocol2_cycle3.pkl,cycle3_seed15,57,2000
5,34,11,45,0.5416666666666667,0,99.65558823529413,78.47727272727273,89.06999999999996,100.0,43.32000000000002,90.42999999999998,5,1,1,1,0,214.95000000000002,674.85,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_50_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_50_protocol2_cycle3.pkl,cycle3_seed15,57,2000
6,34,11,45,0.5416666666666667,0,99.6405882352941,78.11181818181817,88.94999999999996,100.0,42.90000000000003,90.00999999999998,5,1,1,1,0,254.94000000000003,929.7900000000001,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_50_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_50_protocol2_cycle3.pkl,cycle3_seed15,57,2000
7,33,11,44,0.5833333333333333,0,99.61424242424242,80.04636363636361,88.82999999999996,100.0,64.55999999999999,89.58999999999997,5,1,2,2,0,294.93,1224.72,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_50_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_50_protocol2_cycle3.pkl,cycle3_seed15,57,2000
8,34,11,45,0.5416666666666667,0,97.39676470588235,79.68090909090907,50.0,100.0,64.13999999999999,89.16999999999997,6,1,2,2,0,334.42,1559.14,PREY,100.0,1,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_50_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_50_protocol2_cycle3.pkl,cycle3_seed15,57,2000
9,38,11,49,0.375,0,91.13394736842105,79.31545454545454,50.0,100.0,63.719999999999985,88.74999999999997,10,1,2,2,0,389.41,1948.5500000000002,PREY,87.5,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_50_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_50_protocol2_cycle3.pkl,cycle3_seed15,57,2000
10,39,11,50,0.33333333333333326,0,93.98717948717949,78.94999999999997,49.730000000000004,100.0,63.29999999999999,88.32999999999997,11,1,2,2,0,429.40000000000003,2377.9500000000003,PREY,100.0,1,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_50_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_50_protocol2_cycle3.pkl,cycle3_seed15,57,2000
11,41,11,52,0.25,0,93.63853658536586,78.58454545454543,49.46000000000001,100.0,62.879999999999995,87.90999999999997,13,1,2,2,0,428.89000000000004,2806.84,PREY,99.72999999999999,1,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_50_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_50_protocol2_cycle3.pkl,cycle3_seed15,57,2000
12,42,11,53,0.20833333333333326,0,96.49380952380952,78.24636363636363,50.0,100.0,62.76,87.48999999999997,14,1,2,2,0,428.38000000000005,3235.2200000000003,PREY,99.45999999999998,1,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_50_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_50_protocol2_cycle3.pkl,cycle3_seed15,57,2000
13,42,11,53,0.20833333333333326,0,98.72999999999999,77.9081818181818,75.60999999999993,100.0,62.64,87.06999999999996,14,1,2,2,0,427.87000000000006,3663.09,PREY,99.18999999999997,1,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_50_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_50_protocol2_cycle3.pkl,cycle3_seed15,57,2000
14,41,11,52,0.25,0,98.92024390243903,79.46818181818179,75.48999999999992,100.0,62.52,100.0,14,1,3,3,0,427.86000000000007,4090.9500000000003,PREY,98.91999999999996,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_50_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_50_protocol2_cycle3.pkl,cycle3_seed15,57,2000
15,41,11,52,0.25,0,98.92097560975608,79.12999999999997,75.36999999999992,100.0,62.400000000000006,99.58,14,1,3,3,0,467.8500000000001,4558.8,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_50_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_50_protocol2_cycle3.pkl,cycle3_seed15,57,2000
16,40,11,51,0.29166666666666674,0,97.06699999999998,83.06636363636362,50.0,100.0,62.28000000000001,100.0,15,1,5,5,0,507.8400000000001,5066.64,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_50_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_50_protocol2_cycle3.pkl,cycle3_seed15,57,2000
17,44,11,55,0.125,0,90.34136363636364,84.74090909090907,50.0,100.0,62.16000000000001,100.0,20,1,6,6,0,547.83,5614.47,PREY,87.5,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_50_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_50_protocol2_cycle3.pkl,cycle3_seed15,57,2000
18,46,11,57,0.04166666666666674,0,93.09586956521738,84.40272727272725,49.88,100.0,62.04000000000001,99.58,22,1,6,6,0,587.82,6202.29,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_50_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_50_protocol2_cycle3.pkl,cycle3_seed15,57,2000
