step,prey_population,predator_population,total_alive,system_coexistence_score,system_extinct,avg_prey_energy,avg_predator_energy,min_prey_energy,max_prey_energy,min_predator_energy,max_predator_energy,cumulative_prey_births,cumulative_predator_births,cumulative_predation_events,cumulative_prey_deaths,cumulative_predator_deaths,reward,cumulative_reward,reference_agent_type,reference_agent_energy,reference_agent_context,reference_agent_target_detected,prey_model_path,predator_model_path,run_name,seed,long_episode_steps
1,30,10,40,0.5909090909090908,0,100.0,84.58000000000001,100.0,100.0,84.58,84.58,0,0,0,0,0,39.99,39.99,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_50_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_50_protocol2_cycle3.pkl,cycle3_seed44,86,2000
2,30,10,40,0.5909090909090908,0,100.0,84.16,100.0,100.0,84.16,84.16,0,0,0,0,0,79.98,119.97,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_50_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_50_protocol2_cycle3.pkl,cycle3_seed44,86,2000
3,30,10,40,0.5909090909090908,0,99.982,83.74,99.72999999999999,100.0,83.74,83.74,0,0,0,0,0,119.97,239.94,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_50_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_50_protocol2_cycle3.pkl,cycle3_seed44,86,2000
4,30,10,40,0.5909090909090908,0,99.964,83.31999999999998,99.45999999999998,100.0,83.32,83.32,0,0,0,0,0,159.96,399.9,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_50_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_50_protocol2_cycle3.pkl,cycle3_seed44,86,2000
5,30,10,40,0.5909090909090908,0,99.946,82.89999999999999,99.18999999999997,100.0,82.89999999999999,82.89999999999999,0,0,0,0,0,199.95000000000002,599.85,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_50_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_50_protocol2_cycle3.pkl,cycle3_seed44,86,2000
6,31,10,41,0.5454545454545454,0,97.50225806451614,82.50999999999999,50.0,100.0,82.47999999999999,82.77999999999999,1,0,0,0,0,239.94000000000003,839.7900000000001,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_50_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_50_protocol2_cycle3.pkl,cycle3_seed44,86,2000
7,31,10,41,0.5454545454545454,0,99.16580645161291,82.14999999999998,86.95999999999998,100.0,82.05999999999999,82.65999999999998,1,0,0,0,0,279.93,1119.72,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_50_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_50_protocol2_cycle3.pkl,cycle3_seed44,86,2000
8,31,10,41,0.5454545454545454,0,99.88677419354838,81.81999999999998,98.37999999999994,100.0,81.63999999999999,82.53999999999998,1,0,0,0,0,319.92,1439.64,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_50_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_50_protocol2_cycle3.pkl,cycle3_seed44,86,2000
9,31,11,42,0.6666666666666667,0,99.86064516129032,75.0181818181818,98.10999999999993,100.0,45.0,81.81999999999998,1,1,0,0,0,359.91,1799.5500000000002,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_50_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_50_protocol2_cycle3.pkl,cycle3_seed44,86,2000
10,30,11,41,0.7083333333333333,0,99.847,76.3981818181818,97.83999999999992,100.0,44.580000000000005,100.0,1,1,1,1,0,399.90000000000003,2199.4500000000003,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_50_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_50_protocol2_cycle3.pkl,cycle3_seed44,86,2000
11,30,11,41,0.7083333333333333,0,99.81999999999998,76.03272727272724,97.56999999999991,100.0,44.16000000000001,99.58,1,1,1,1,0,439.89000000000004,2639.34,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_50_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_50_protocol2_cycle3.pkl,cycle3_seed44,86,2000
12,30,11,41,0.7083333333333333,0,99.79299999999999,75.6672727272727,97.2999999999999,100.0,43.740000000000016,99.16,1,1,1,1,0,479.88000000000005,3119.2200000000003,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_50_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_50_protocol2_cycle3.pkl,cycle3_seed44,86,2000
13,30,11,41,0.7083333333333333,0,99.75699999999999,75.3290909090909,97.02999999999989,100.0,43.62000000000002,98.74,1,1,1,1,0,519.87,3639.09,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_50_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_50_protocol2_cycle3.pkl,cycle3_seed44,86,2000
14,31,11,42,0.6666666666666667,0,97.34548387096773,74.99090909090907,50.0,100.0,43.50000000000002,98.32,2,1,1,1,0,559.86,4198.95,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_50_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_50_protocol2_cycle3.pkl,cycle3_seed44,86,2000
15,31,11,42,0.6666666666666667,0,97.2932258064516,74.65272727272725,49.730000000000004,100.0,43.380000000000024,97.89999999999999,2,1,1,1,0,599.85,4798.8,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_50_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_50_protocol2_cycle3.pkl,cycle3_seed44,86,2000
16,31,11,42,0.6666666666666667,0,95.24225806451612,76.28909090909089,49.46000000000001,100.0,43.260000000000026,100.0,3,1,2,2,0,639.84,5438.64,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_50_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_50_protocol2_cycle3.pkl,cycle3_seed44,86,2000
17,30,11,41,0.7083333333333333,0,96.91966666666667,77.99090909090907,49.19000000000001,100.0,43.14000000000003,100.0,3,1,3,3,0,679.83,6118.47,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_50_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_50_protocol2_cycle3.pkl,cycle3_seed44,86,2000
18,30,11,41,0.7083333333333333,0,99.03,77.67999999999998,86.14999999999995,100.0,43.02000000000003,99.58,3,1,3,3,0,719.82,6838.29,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_50_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_50_protocol2_cycle3.pkl,cycle3_seed44,86,2000
19,29,11,40,0.75,0,100.0,79.48545454545454,100.0,100.0,42.900000000000034,100.0,3,1,4,4,0,759.8100000000001,7598.1,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_50_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_50_protocol2_cycle3.pkl,cycle3_seed44,86,2000
20,29,11,40,0.75,0,99.97206896551724,79.20181818181817,99.72999999999999,100.0,42.78000000000004,99.58,3,1,4,4,0,799.8000000000001,8397.9,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_50_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_50_protocol2_cycle3.pkl,cycle3_seed44,86,2000
21,29,11,40,0.75,0,99.96275862068966,78.94545454545454,99.45999999999998,100.0,42.66000000000004,99.16,3,1,4,4,0,839.7900000000001,9237.69,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_50_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_50_protocol2_cycle3.pkl,cycle3_seed44,86,2000
22,29,11,40,0.75,0,99.94413793103449,78.6890909090909,99.18999999999997,100.0,42.54000000000004,98.74,3,1,4,4,0,879.7800000000001,10117.470000000001,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_50_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_50_protocol2_cycle3.pkl,cycle3_seed44,86,2000
23,29,11,40,0.75,0,99.91620689655173,78.40545454545453,98.91999999999996,100.0,42.420000000000044,98.32,3,1,4,4,0,919.7700000000001,11037.240000000002,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_50_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_50_protocol2_cycle3.pkl,cycle3_seed44,86,2000
24,30,11,41,0.7083333333333333,0,97.39200000000001,78.09454545454543,50.0,100.0,42.30000000000005,97.89999999999999,4,1,4,4,0,959.7600000000001,11997.000000000002,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_50_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_50_protocol2_cycle3.pkl,cycle3_seed44,86,2000
25,31,11,42,0.6666666666666667,0,96.31709677419356,77.78363636363635,50.0,100.0,42.18000000000005,97.47999999999999,5,1,4,4,0,999.7500000000001,12996.750000000002,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_50_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_50_protocol2_cycle3.pkl,cycle3_seed44,86,2000
26,31,12,43,0.7692307692307692,0,98.0067741935484,71.82499999999999,77.10999999999999,100.0,42.06000000000005,97.05999999999999,5,2,4,4,0,1039.74,14036.490000000002,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_50_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_50_protocol2_cycle3.pkl,cycle3_seed44,86,2000
27,31,12,43,0.7692307692307692,0,97.97193548387098,71.45499999999998,76.83999999999997,100.0,41.940000000000055,96.63999999999999,5,2,4,4,0,1079.73,15116.220000000001,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_50_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_50_protocol2_cycle3.pkl,cycle3_seed44,86,2000
28,31,12,43,0.7692307692307692,0,99.17451612903226,71.08499999999998,85.06999999999991,100.0,41.82000000000006,96.21999999999998,5,2,4,4,0,1119.72,16235.94,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_50_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_50_protocol2_cycle3.pkl,cycle3_seed44,86,2000
29,31,12,43,0.7692307692307692,0,99.13967741935485,70.73999999999997,84.7999999999999,100.0,41.70000000000006,95.79999999999998,5,2,4,4,0,1159.71,17395.65,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_50_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_50_protocol2_cycle3.pkl,cycle3_seed44,86,2000
30,31,12,43,0.7692307692307692,0,99.09225806451612,70.41999999999997,84.6799999999999,100.0,41.58000000000006,95.37999999999998,5,2,4,4,0,1199.7,18595.350000000002,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_50_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_50_protocol2_cycle3.pkl,cycle3_seed44,86,2000
31,30,12,42,0.8076923076923077,0,99.085,72.2333333333333,84.55999999999989,100.0,41.460000000000065,97.27999999999994,5,2,5,5,0,1239.69,19835.04,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_50_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_50_protocol2_cycle3.pkl,cycle3_seed44,86,2000
32,31,12,43,0.7692307692307692,0,97.16709677419354,71.91333333333331,50.0,100.0,41.34000000000007,96.85999999999994,6,2,5,5,0,1279.68,21114.72,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_50_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_50_protocol2_cycle3.pkl,cycle3_seed44,86,2000
33,33,12,45,0.6923076923076923,0,93.99000000000001,71.59333333333332,50.0,100.0,41.22000000000007,96.43999999999994,8,2,5,5,0,1319.67,22434.39,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_50_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_50_protocol2_cycle3.pkl,cycle3_seed44,86,2000
