step,prey_population,predator_population,total_alive,system_coexistence_score,system_extinct,avg_prey_energy,avg_predator_energy,min_prey_energy,max_prey_energy,min_predator_energy,max_predator_energy,cumulative_prey_births,cumulative_predator_births,cumulative_predation_events,cumulative_prey_deaths,cumulative_predator_deaths,reward,cumulative_reward,reference_agent_type,reference_agent_energy,reference_agent_context,reference_agent_target_detected,prey_model_path,predator_model_path,run_name,seed,long_episode_steps
1,31,10,41,0.5454545454545454,0,97.58064516129032,84.58000000000001,50.0,100.0,84.58,84.58,1,0,0,0,0,39.49,39.49,PREY,100.0,1,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_50_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_50_protocol2_cycle3.pkl,cycle3_seed46,88,2000
2,32,11,43,0.625,0,97.30625,77.47272727272727,50.0,100.0,45.0,84.16,2,1,0,0,0,38.980000000000004,78.47,PREY,99.72999999999999,1,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_50_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_50_protocol2_cycle3.pkl,cycle3_seed46,88,2000
3,31,12,43,0.7692307692307692,0,99.63870967741936,72.82000000000001,89.88,100.0,44.580000000000005,83.74,2,2,1,1,0,78.47,156.94,PREY,100.0,1,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_50_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_50_protocol2_cycle3.pkl,cycle3_seed46,88,2000
4,31,12,43,0.7692307692307692,0,99.93032258064517,72.39999999999999,99.18999999999997,100.0,44.16000000000001,83.32,2,2,1,1,0,77.96,234.89999999999998,PREY,99.72999999999999,1,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_50_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_50_protocol2_cycle3.pkl,cycle3_seed46,88,2000
5,30,12,42,0.8076923076923077,0,99.90100000000001,73.42999999999999,98.91999999999996,100.0,44.04000000000001,100.0,2,2,2,2,0,118.44999999999999,353.34999999999997,PREY,100.0,1,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_50_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_50_protocol2_cycle3.pkl,cycle3_seed46,88,2000
6,30,12,42,0.8076923076923077,0,99.856,73.03499999999998,98.64999999999995,100.0,43.740000000000016,99.58,2,2,2,2,0,118.43999999999998,471.78999999999996,PREY,99.72999999999999,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_50_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_50_protocol2_cycle3.pkl,cycle3_seed46,88,2000
7,30,12,42,0.8076923076923077,0,99.80199999999999,72.64,98.37999999999994,100.0,43.32000000000002,99.16,2,2,2,2,0,157.92999999999998,629.7199999999999,PREY,100.0,1,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_50_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_50_protocol2_cycle3.pkl,cycle3_seed46,88,2000
8,29,12,41,0.8461538461538463,0,99.7951724137931,73.77499999999999,98.10999999999993,100.0,42.90000000000003,100.0,2,2,3,3,0,157.92,787.6399999999999,PREY,99.72999999999999,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_50_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_50_protocol2_cycle3.pkl,cycle3_seed46,88,2000
9,30,12,42,0.8076923076923077,0,97.38300000000001,73.38000000000001,50.0,100.0,42.48000000000003,99.58,3,2,3,3,0,197.91,985.5499999999998,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_50_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_50_protocol2_cycle3.pkl,cycle3_seed46,88,2000
10,31,12,43,0.7692307692307692,0,97.13225806451614,72.985,50.0,100.0,42.06000000000004,99.16,4,2,3,3,0,237.9,1223.4499999999998,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_50_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_50_protocol2_cycle3.pkl,cycle3_seed46,88,2000
