step,prey_population,predator_population,total_alive,system_coexistence_score,system_extinct,avg_prey_energy,avg_predator_energy,min_prey_energy,max_prey_energy,min_predator_energy,max_predator_energy,cumulative_prey_births,cumulative_predator_births,cumulative_predation_events,cumulative_prey_deaths,cumulative_predator_deaths,reward,cumulative_reward,reference_agent_type,reference_agent_energy,reference_agent_context,reference_agent_target_detected,prey_model_path,predator_model_path,run_name,seed,long_episode_steps
1,31,10,41,0.5454545454545454,0,96.6041935483871,84.58000000000001,50.0,100.0,84.58,84.58,1,0,0,0,0,39.99,39.99,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_49_protocol2_cycle2.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_49_protocol2_cycle2.pkl,cycle2_seed1,43,2000
2,31,10,41,0.5454545454545454,0,96.3516129032258,84.16,49.730000000000004,100.0,84.16,84.16,1,0,0,0,0,39.980000000000004,79.97,PREY,99.72999999999999,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_49_protocol2_cycle2.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_49_protocol2_cycle2.pkl,cycle2_seed1,43,2000
3,31,10,41,0.5454545454545454,0,96.10774193548387,83.74,49.46000000000001,100.0,83.74,83.74,1,0,0,0,0,39.970000000000006,119.94,PREY,99.45999999999998,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_49_protocol2_cycle2.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_49_protocol2_cycle2.pkl,cycle2_seed1,43,2000
4,32,10,42,0.5,0,94.91718749999998,83.31999999999998,50.0,100.0,83.32,83.32,2,0,0,0,0,39.96000000000001,159.9,PREY,99.18999999999997,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_49_protocol2_cycle2.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_49_protocol2_cycle2.pkl,cycle2_seed1,43,2000
5,32,10,42,0.5,0,97.91031249999997,82.89999999999999,86.41999999999996,100.0,82.89999999999999,82.89999999999999,2,0,0,0,0,39.95000000000001,199.85000000000002,PREY,98.91999999999996,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_49_protocol2_cycle2.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_49_protocol2_cycle2.pkl,cycle2_seed1,43,2000
6,33,11,44,0.5833333333333333,0,95.48090909090905,75.89090909090909,50.0,99.72999999999999,45.0,82.47999999999999,3,1,0,0,0,39.94000000000001,239.79000000000002,PREY,98.64999999999995,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_49_protocol2_cycle2.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_49_protocol2_cycle2.pkl,cycle2_seed1,43,2000
7,33,11,44,0.5833333333333333,0,95.2645454545454,75.47090909090907,49.730000000000004,100.0,44.580000000000005,82.05999999999999,3,1,0,0,0,39.930000000000014,279.72,PREY,98.37999999999994,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_49_protocol2_cycle2.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_49_protocol2_cycle2.pkl,cycle2_seed1,43,2000
8,33,11,44,0.5833333333333333,0,95.03181818181812,75.05090909090907,49.46000000000001,100.0,44.16000000000001,81.63999999999999,3,1,0,0,0,39.920000000000016,319.64000000000004,PREY,98.10999999999993,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_49_protocol2_cycle2.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_49_protocol2_cycle2.pkl,cycle2_seed1,43,2000
9,34,11,45,0.5416666666666667,0,93.1182352941176,74.65818181818182,49.19000000000001,100.0,43.740000000000016,81.21999999999998,4,1,0,0,0,39.91000000000002,359.55000000000007,PREY,97.83999999999992,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_49_protocol2_cycle2.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_49_protocol2_cycle2.pkl,cycle2_seed1,43,2000
10,34,11,45,0.5416666666666667,0,94.84823529411759,74.2381818181818,49.730000000000004,100.0,43.32000000000002,80.79999999999998,4,1,0,0,0,39.90000000000002,399.4500000000001,PREY,97.56999999999991,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_49_protocol2_cycle2.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_49_protocol2_cycle2.pkl,cycle2_seed1,43,2000
