step,prey_population,predator_population,total_alive,system_coexistence_score,system_extinct,avg_prey_energy,avg_predator_energy,min_prey_energy,max_prey_energy,min_predator_energy,max_predator_energy,cumulative_prey_births,cumulative_predator_births,cumulative_predation_events,cumulative_prey_deaths,cumulative_predator_deaths,reward,cumulative_reward,reference_agent_type,reference_agent_energy,reference_agent_context,reference_agent_target_detected,prey_model_path,predator_model_path,run_name,seed,long_episode_steps
1,33,11,44,0.5833333333333333,0,92.26454545454546,77.80000000000001,50.0,100.0,45.0,84.58,3,1,0,0,0,39.99,39.99,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_47_protocol2_cycle5.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_47_protocol2_cycle5.pkl,cycle5_seed0,42,2000
2,32,11,43,0.625,0,99.05125,78.82,89.88,100.0,44.580000000000005,100.0,3,1,1,1,0,79.98,119.97,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_47_protocol2_cycle5.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_47_protocol2_cycle5.pkl,cycle5_seed0,42,2000
3,31,11,42,0.6666666666666667,0,100.0,80.7,100.0,100.0,66.24,99.58,3,1,2,2,0,119.97,239.94,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_47_protocol2_cycle5.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_47_protocol2_cycle5.pkl,cycle5_seed0,42,2000
4,31,11,42,0.6666666666666667,0,99.99129032258064,80.27999999999999,99.72999999999999,100.0,65.82,99.16,3,1,2,2,0,159.96,399.9,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_47_protocol2_cycle5.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_47_protocol2_cycle5.pkl,cycle5_seed0,42,2000
5,31,11,42,0.6666666666666667,0,99.98258064516129,79.86,99.45999999999998,100.0,65.39999999999999,98.74,3,1,2,2,0,199.95000000000002,599.85,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_47_protocol2_cycle5.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_47_protocol2_cycle5.pkl,cycle5_seed0,42,2000
6,31,11,42,0.6666666666666667,0,99.96516129032258,79.44,99.18999999999997,100.0,64.97999999999999,98.32,3,1,2,2,0,239.94000000000003,839.7900000000001,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_47_protocol2_cycle5.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_47_protocol2_cycle5.pkl,cycle5_seed0,42,2000
7,31,11,42,0.6666666666666667,0,99.96516129032258,79.01999999999998,98.91999999999996,100.0,64.55999999999999,97.89999999999999,3,1,2,2,0,279.93,1119.72,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_47_protocol2_cycle5.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_47_protocol2_cycle5.pkl,cycle5_seed0,42,2000
8,31,11,42,0.6666666666666667,0,99.99129032258064,78.6,99.72999999999999,100.0,64.13999999999999,97.47999999999999,3,1,2,2,0,319.92,1439.64,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_47_protocol2_cycle5.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_47_protocol2_cycle5.pkl,cycle5_seed0,42,2000
9,35,11,46,0.5,0,91.41314285714286,78.18,50.0,100.0,63.719999999999985,97.05999999999999,7,1,2,2,0,359.91,1799.5500000000002,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_47_protocol2_cycle5.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_47_protocol2_cycle5.pkl,cycle5_seed0,42,2000
10,37,11,48,0.41666666666666674,0,94.48486486486487,77.78727272727271,50.0,100.0,63.29999999999999,96.63999999999999,9,1,2,2,0,399.90000000000003,2199.4500000000003,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_47_protocol2_cycle5.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_47_protocol2_cycle5.pkl,cycle5_seed0,42,2000
11,37,11,48,0.41666666666666674,0,99.43108108108109,77.39454545454545,89.88,100.0,62.879999999999995,96.21999999999998,9,1,2,2,0,439.89000000000004,2639.34,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_47_protocol2_cycle5.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_47_protocol2_cycle5.pkl,cycle5_seed0,42,2000
12,36,11,47,0.45833333333333326,0,99.9625,78.82363636363635,98.91999999999996,100.0,62.46,100.0,9,1,3,3,0,479.88000000000005,3119.2200000000003,PREY,100.0,1,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_47_protocol2_cycle5.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_47_protocol2_cycle5.pkl,cycle5_seed0,42,2000
13,36,11,47,0.45833333333333326,0,99.9475,78.43090909090908,98.64999999999995,100.0,62.040000000000006,99.58,9,1,3,3,0,519.37,3638.59,PREY,100.0,1,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_47_protocol2_cycle5.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_47_protocol2_cycle5.pkl,cycle5_seed0,42,2000
14,36,11,47,0.45833333333333326,0,99.925,78.06545454545454,98.37999999999994,100.0,61.62000000000001,99.16,9,1,3,3,0,558.86,4197.45,PREY,100.0,1,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_47_protocol2_cycle5.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_47_protocol2_cycle5.pkl,cycle5_seed0,42,2000
15,35,11,46,0.5,0,99.95371428571428,78.16909090909088,98.91999999999996,100.0,61.20000000000002,100.0,9,1,4,4,0,558.85,4756.3,PREY,99.72999999999999,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_47_protocol2_cycle5.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_47_protocol2_cycle5.pkl,cycle5_seed0,42,2000
16,34,11,45,0.5416666666666667,0,99.9364705882353,79.72363636363634,98.64999999999995,100.0,60.78000000000002,100.0,9,1,5,5,0,598.84,5355.14,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_47_protocol2_cycle5.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_47_protocol2_cycle5.pkl,cycle5_seed0,42,2000
17,38,11,49,0.375,0,92.06263157894738,79.33090909090909,50.0,100.0,60.36000000000003,99.58,13,1,5,5,0,638.33,5993.47,PREY,100.0,1,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_47_protocol2_cycle5.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_47_protocol2_cycle5.pkl,cycle5_seed0,42,2000
18,42,11,53,0.20833333333333326,0,91.22738095238095,78.9381818181818,50.0,100.0,59.94000000000003,99.16,17,1,5,5,0,637.82,6631.29,PREY,99.72999999999999,1,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_47_protocol2_cycle5.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_47_protocol2_cycle5.pkl,cycle5_seed0,42,2000
19,45,11,56,0.08333333333333326,0,93.75666666666667,78.54545454545453,50.0,100.0,59.52000000000004,98.74,20,1,5,5,0,677.3100000000001,7308.6,PREY,100.0,1,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_47_protocol2_cycle5.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_47_protocol2_cycle5.pkl,cycle5_seed0,42,2000
