step,prey_population,predator_population,total_alive,system_coexistence_score,system_extinct,avg_prey_energy,avg_predator_energy,min_prey_energy,max_prey_energy,min_predator_energy,max_predator_energy,cumulative_prey_births,cumulative_predator_births,cumulative_predation_events,cumulative_prey_deaths,cumulative_predator_deaths,reward,cumulative_reward,reference_agent_type,reference_agent_energy,reference_agent_context,reference_agent_target_detected,prey_model_path,predator_model_path,run_name,seed,long_episode_steps
1,33,10,43,0.4545454545454546,0,92.26454545454546,84.61000000000001,50.0,100.0,84.58,84.88,3,0,0,0,0,54.99,54.99,PREY,87.5,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_48_protocol2_cycle2.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_48_protocol2_cycle2.pkl,cycle2_seed20,62,2000
2,33,10,43,0.4545454545454546,0,94.95545454545456,84.22,49.730000000000004,100.0,84.16,84.75999999999999,3,0,0,0,0,94.98,149.97,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_48_protocol2_cycle2.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_48_protocol2_cycle2.pkl,cycle2_seed20,62,2000
3,33,10,43,0.4545454545454546,0,94.46363636363637,85.13325,49.46000000000001,100.0,83.74,96.4725,4,0,1,1,0,134.97,284.94,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_48_protocol2_cycle2.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_48_protocol2_cycle2.pkl,cycle2_seed20,62,2000
4,33,10,43,0.4545454545454546,0,96.40969696969698,84.77324999999999,49.19000000000001,100.0,83.32,96.0525,4,0,1,1,0,174.96,459.9,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_48_protocol2_cycle2.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_48_protocol2_cycle2.pkl,cycle2_seed20,62,2000
5,33,10,43,0.4545454545454546,0,97.89212121212121,84.41324999999999,56.300000000000004,100.0,82.89999999999999,95.6325,4,0,1,1,0,214.95000000000002,674.85,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_48_protocol2_cycle2.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_48_protocol2_cycle2.pkl,cycle2_seed20,62,2000
6,33,10,43,0.4545454545454546,0,98.5939393939394,84.05325,56.03000000000001,100.0,82.47999999999999,95.21249999999999,4,0,1,1,0,254.94000000000003,929.7900000000001,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_48_protocol2_cycle2.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_48_protocol2_cycle2.pkl,cycle2_seed20,62,2000
7,32,10,42,0.5,0,99.9325,84.21399999999997,98.64999999999995,100.0,82.05999999999999,100.0,4,0,2,2,0,294.93,1224.72,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_48_protocol2_cycle2.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_48_protocol2_cycle2.pkl,cycle2_seed20,62,2000
8,32,10,42,0.5,0,99.89875,83.85399999999997,98.37999999999994,100.0,81.63999999999999,99.58,4,0,2,2,0,334.92,1559.64,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_48_protocol2_cycle2.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_48_protocol2_cycle2.pkl,cycle2_seed20,62,2000
9,34,10,44,0.40909090909090917,0,95.46117647058821,83.49399999999999,50.0,100.0,81.21999999999998,99.16,6,0,2,2,0,389.91,1949.5500000000002,PREY,87.5,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_48_protocol2_cycle2.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_48_protocol2_cycle2.pkl,cycle2_seed20,62,2000
10,35,10,45,0.36363636363636354,0,96.806,83.16399999999996,50.0,100.0,80.79999999999998,98.74,7,0,2,2,0,429.90000000000003,2379.4500000000003,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_48_protocol2_cycle2.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_48_protocol2_cycle2.pkl,cycle2_seed20,62,2000
