step,prey_population,predator_population,total_alive,system_coexistence_score,system_extinct,avg_prey_energy,avg_predator_energy,min_prey_energy,max_prey_energy,min_predator_energy,max_predator_energy,cumulative_prey_births,cumulative_predator_births,cumulative_predation_events,cumulative_prey_deaths,cumulative_predator_deaths,reward,cumulative_reward,reference_agent_type,reference_agent_energy,reference_agent_context,reference_agent_target_detected,prey_model_path,predator_model_path,run_name,seed,long_episode_steps
1,31,10,41,0.5454545454545454,0,95.62774193548387,84.58000000000001,50.0,100.0,84.58,84.58,1,0,0,0,0,39.99,39.99,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_48_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_48_protocol2_cycle3.pkl,cycle3_seed33,75,2000
2,32,11,43,0.625,0,95.414375,77.41818181818181,50.0,100.0,45.0,84.16,2,1,0,0,0,79.98,119.97,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_48_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_48_protocol2_cycle3.pkl,cycle3_seed33,75,2000
3,31,11,42,0.6666666666666667,0,98.64483870967743,78.60409090909091,69.18999999999997,100.0,44.580000000000005,83.90499999999999,2,1,1,1,0,119.97,239.94,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_48_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_48_protocol2_cycle3.pkl,cycle3_seed33,75,2000
4,31,11,42,0.6666666666666667,0,98.97129032258064,78.1840909090909,68.91999999999996,100.0,44.16000000000001,83.48499999999999,2,1,1,1,0,159.96,399.9,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_48_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_48_protocol2_cycle3.pkl,cycle3_seed33,75,2000
5,31,11,42,0.6666666666666667,0,99.95645161290322,77.79136363636363,98.91999999999996,100.0,43.740000000000016,83.19999999999999,2,1,1,1,0,199.95000000000002,599.85,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_48_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_48_protocol2_cycle3.pkl,cycle3_seed33,75,2000
6,30,11,41,0.7083333333333333,0,99.937,79.01863636363636,98.64999999999995,100.0,43.32000000000002,100.0,2,1,2,2,0,239.94000000000003,839.7900000000001,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_48_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_48_protocol2_cycle3.pkl,cycle3_seed33,75,2000
7,30,11,41,0.7083333333333333,0,99.919,78.62590909090908,98.37999999999994,100.0,42.90000000000003,99.58,2,1,2,2,0,279.93,1119.72,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_48_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_48_protocol2_cycle3.pkl,cycle3_seed33,75,2000
8,30,11,41,0.7083333333333333,0,99.901,78.2331818181818,98.10999999999993,100.0,42.48000000000003,99.16,2,1,2,2,0,319.92,1439.64,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_48_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_48_protocol2_cycle3.pkl,cycle3_seed33,75,2000
9,30,11,41,0.7083333333333333,0,97.42800000000001,80.11590909090908,50.0,100.0,64.01999999999998,98.74,3,1,3,3,0,359.91,1799.5500000000002,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_48_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_48_protocol2_cycle3.pkl,cycle3_seed33,75,2000
10,31,11,42,0.6666666666666667,0,97.25419354838711,79.72318181818181,50.0,100.0,63.59999999999999,98.32,4,1,3,3,0,399.90000000000003,2199.4500000000003,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_48_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_48_protocol2_cycle3.pkl,cycle3_seed33,75,2000
11,32,11,43,0.625,0,97.3315625,79.33045454545453,50.0,100.0,63.17999999999999,97.89999999999999,5,1,3,3,0,439.89000000000004,2639.34,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_48_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_48_protocol2_cycle3.pkl,cycle3_seed33,75,2000
12,32,11,43,0.625,0,99.6584375,78.93772727272727,89.88,100.0,62.76,97.47999999999999,5,1,3,3,0,479.88000000000005,3119.2200000000003,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_48_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_48_protocol2_cycle3.pkl,cycle3_seed33,75,2000
13,32,11,43,0.625,0,99.9578125,78.54499999999997,99.18999999999997,100.0,62.34,97.05999999999999,5,1,3,3,0,519.87,3639.09,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_48_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_48_protocol2_cycle3.pkl,cycle3_seed33,75,2000
14,32,11,43,0.625,0,99.9746875,78.15227272727272,99.18999999999997,100.0,61.92000000000001,96.63999999999999,5,1,3,3,0,559.86,4198.95,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_48_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_48_protocol2_cycle3.pkl,cycle3_seed33,75,2000
15,32,11,43,0.625,0,99.949375,77.75954545454543,98.91999999999996,100.0,61.500000000000014,96.21999999999998,5,1,3,3,0,599.85,4798.8,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_48_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_48_protocol2_cycle3.pkl,cycle3_seed33,75,2000
16,32,11,43,0.625,0,99.983125,77.39409090909088,99.45999999999998,100.0,61.08000000000002,96.09999999999998,5,1,3,3,0,639.84,5438.64,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_48_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_48_protocol2_cycle3.pkl,cycle3_seed33,75,2000
17,34,11,45,0.5416666666666667,0,95.57235294117648,77.02863636363634,50.0,100.0,60.660000000000025,95.97999999999998,7,1,3,3,0,679.83,6118.47,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_48_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_48_protocol2_cycle3.pkl,cycle3_seed33,75,2000
18,38,11,49,0.375,0,91.22236842105264,76.6631818181818,50.0,100.0,60.24000000000003,95.85999999999997,11,1,3,3,0,719.82,6838.29,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_48_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_48_protocol2_cycle3.pkl,cycle3_seed33,75,2000
19,39,11,50,0.33333333333333326,0,96.35641025641027,76.29772727272724,50.0,100.0,59.820000000000036,95.73999999999997,12,1,3,3,0,759.8100000000001,7598.1,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_48_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_48_protocol2_cycle3.pkl,cycle3_seed33,75,2000
20,40,11,51,0.29166666666666674,0,97.50550000000001,75.9322727272727,50.0,100.0,59.40000000000004,95.61999999999996,13,1,3,3,0,799.8000000000001,8397.9,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_48_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_48_protocol2_cycle3.pkl,cycle3_seed33,75,2000
21,40,11,51,0.29166666666666674,0,99.69975,75.56681818181815,89.88,100.0,58.98000000000005,95.49999999999996,13,1,3,3,0,839.7900000000001,9237.69,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_48_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_48_protocol2_cycle3.pkl,cycle3_seed33,75,2000
22,39,11,50,0.33333333333333326,0,99.97923076923077,77.40499999999997,99.45999999999998,100.0,58.56000000000005,100.0,13,1,4,4,0,879.7800000000001,10117.470000000001,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_48_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_48_protocol2_cycle3.pkl,cycle3_seed33,75,2000
23,39,11,50,0.33333333333333326,0,99.97923076923077,77.03954545454543,99.45999999999998,100.0,58.14000000000006,99.58,13,1,4,4,0,919.7700000000001,11037.240000000002,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_48_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_48_protocol2_cycle3.pkl,cycle3_seed33,75,2000
24,39,11,50,0.33333333333333326,0,99.94461538461539,76.67409090909088,99.18999999999997,100.0,57.72000000000006,99.16,13,1,4,4,0,959.7600000000001,11997.000000000002,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_48_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_48_protocol2_cycle3.pkl,cycle3_seed33,75,2000
25,41,11,52,0.25,0,96.26243902439025,76.30863636363634,50.0,100.0,57.30000000000007,98.74,15,1,4,4,0,999.7500000000001,12996.750000000002,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_48_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_48_protocol2_cycle3.pkl,cycle3_seed33,75,2000
26,45,11,56,0.08333333333333326,0,91.92533333333333,75.94318181818177,49.730000000000004,100.0,56.880000000000074,98.32,19,1,4,4,0,1039.74,14036.490000000002,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_48_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_48_protocol2_cycle3.pkl,cycle3_seed33,75,2000
27,47,11,58,0.0,0,93.24744680851065,77.57522727272725,49.46000000000001,100.0,59.53000000000007,97.89999999999999,22,1,5,5,0,1079.73,15116.220000000001,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_48_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_48_protocol2_cycle3.pkl,cycle3_seed33,75,2000
28,48,11,59,0.0,0,95.13895833333333,79.50363636363633,49.19000000000001,100.0,73.23999999999995,97.47999999999999,24,1,6,6,0,1119.72,16235.94,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_48_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_48_protocol2_cycle3.pkl,cycle3_seed33,75,2000
29,49,11,60,0.0,0,95.62367346938774,79.13818181818178,48.920000000000016,100.0,72.81999999999995,97.05999999999999,25,1,6,6,0,1159.71,17395.65,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_48_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_48_protocol2_cycle3.pkl,cycle3_seed33,75,2000
30,48,12,60,0.11538461538461542,0,98.175,74.4164583333333,48.65000000000002,100.0,45.0,100.0,25,2,7,7,0,1199.7,18595.350000000002,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_48_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_48_protocol2_cycle3.pkl,cycle3_seed33,75,2000
31,47,12,59,0.15384615384615374,0,98.33425531914894,76.17416666666664,48.380000000000024,100.0,44.88,99.58,25,2,8,8,0,1239.69,19835.04,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_48_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_48_protocol2_cycle3.pkl,cycle3_seed33,75,2000
32,46,12,58,0.1923076923076923,0,99.65782608695653,75.89916666666663,85.60999999999993,100.0,44.46000000000001,100.0,25,2,9,9,0,1279.68,21114.72,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_48_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_48_protocol2_cycle3.pkl,cycle3_seed33,75,2000
