step,prey_population,predator_population,total_alive,system_coexistence_score,system_extinct,avg_prey_energy,avg_predator_energy,min_prey_energy,max_prey_energy,min_predator_energy,max_predator_energy,cumulative_prey_births,cumulative_predator_births,cumulative_predation_events,cumulative_prey_deaths,cumulative_predator_deaths,reward,cumulative_reward,reference_agent_type,reference_agent_energy,reference_agent_context,reference_agent_target_detected,prey_model_path,predator_model_path,run_name,seed,long_episode_steps
1,35,11,46,0.5,0,89.28571428571429,77.80000000000001,50.0,100.0,45.0,84.58,5,1,0,0,0,54.99,54.99,PREY,87.5,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_48_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_48_protocol2_cycle3.pkl,cycle3_seed21,63,2000
2,35,11,46,0.5,0,98.53885714285715,77.38,89.88,100.0,44.580000000000005,84.16,5,1,0,0,0,94.98,149.97,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_48_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_48_protocol2_cycle3.pkl,cycle3_seed21,63,2000
3,35,12,47,0.6153846153846154,0,99.96914285714286,71.38,99.45999999999998,100.0,44.16000000000001,83.74,5,2,0,0,0,134.97,284.94,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_48_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_48_protocol2_cycle3.pkl,cycle3_seed21,63,2000
4,35,12,47,0.6153846153846154,0,99.958,70.96,99.18999999999997,100.0,43.740000000000016,83.32,5,2,0,0,0,174.96,459.9,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_48_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_48_protocol2_cycle3.pkl,cycle3_seed21,63,2000
5,35,12,47,0.6153846153846154,0,99.96914285714286,70.53999999999999,98.91999999999996,100.0,43.32000000000002,82.89999999999999,5,2,0,0,0,214.95000000000002,674.85,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_48_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_48_protocol2_cycle3.pkl,cycle3_seed21,63,2000
6,34,12,46,0.6538461538461537,0,99.96029411764707,71.605,98.64999999999995,100.0,42.90000000000003,100.0,5,2,1,1,0,254.94000000000003,929.7900000000001,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_48_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_48_protocol2_cycle3.pkl,cycle3_seed21,63,2000
7,34,12,46,0.6538461538461537,0,99.94441176470588,71.21,98.37999999999994,100.0,42.48000000000003,99.58,5,2,1,1,0,294.93,1224.72,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_48_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_48_protocol2_cycle3.pkl,cycle3_seed21,63,2000
8,33,12,45,0.6923076923076923,0,99.99181818181819,72.92333333333333,99.72999999999999,100.0,42.06000000000004,99.16,5,2,2,2,0,334.92,1559.64,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_48_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_48_protocol2_cycle3.pkl,cycle3_seed21,63,2000
9,38,12,50,0.5,0,90.11736842105263,72.52833333333332,50.0,100.0,41.64000000000004,98.74,10,2,2,2,0,389.91,1949.5500000000002,PREY,87.5,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_48_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_48_protocol2_cycle3.pkl,cycle3_seed21,63,2000
10,42,12,54,0.34615384615384626,0,91.32904761904761,72.13333333333331,50.0,100.0,41.22000000000005,98.32,14,2,2,2,0,429.90000000000003,2379.4500000000003,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_48_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_48_protocol2_cycle3.pkl,cycle3_seed21,63,2000
11,43,12,55,0.3076923076923077,0,96.4474418604651,71.73833333333333,50.0,100.0,40.800000000000054,97.89999999999999,15,2,2,2,0,469.89000000000004,2849.34,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_48_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_48_protocol2_cycle3.pkl,cycle3_seed21,63,2000
