step,prey_population,predator_population,total_alive,system_coexistence_score,system_extinct,avg_prey_energy,avg_predator_energy,min_prey_energy,max_prey_energy,min_predator_energy,max_predator_energy,cumulative_prey_births,cumulative_predator_births,cumulative_predation_events,cumulative_prey_deaths,cumulative_predator_deaths,reward,cumulative_reward,reference_agent_type,reference_agent_energy,reference_agent_context,reference_agent_target_detected,prey_model_path,predator_model_path,run_name,seed,long_episode_steps
1,31,10,41,0.5454545454545454,0,97.58064516129032,84.58000000000001,50.0,100.0,84.58,84.58,1,0,0,0,0,39.49,39.49,PREY,100.0,1,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_48_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_48_protocol2_cycle3.pkl,cycle3_seed46,88,2000
2,32,10,42,0.5,0,97.2978125,84.16,50.0,100.0,84.16,84.16,2,0,0,0,0,39.480000000000004,78.97,PREY,99.72999999999999,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_48_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_48_protocol2_cycle3.pkl,cycle3_seed46,88,2000
3,32,11,43,0.625,0,99.61625000000001,77.06363636363636,89.88,100.0,45.0,84.03999999999999,2,1,0,0,0,79.47,158.44,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_48_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_48_protocol2_cycle3.pkl,cycle3_seed46,88,2000
4,32,11,43,0.625,0,99.881875,76.64363636363635,99.18999999999997,100.0,44.580000000000005,83.61999999999999,2,1,0,0,0,119.46000000000001,277.9,PREY,100.0,1,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_48_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_48_protocol2_cycle3.pkl,cycle3_seed46,88,2000
5,32,11,43,0.625,0,99.8396875,76.25090909090908,98.91999999999996,100.0,44.16000000000001,83.49999999999999,2,1,0,0,0,118.95,396.84999999999997,PREY,99.72999999999999,1,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_48_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_48_protocol2_cycle3.pkl,cycle3_seed46,88,2000
6,32,11,43,0.625,0,99.7721875,75.83090909090909,98.64999999999995,100.0,43.740000000000016,83.07999999999998,2,1,0,0,0,118.44,515.29,PREY,99.45999999999998,1,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_48_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_48_protocol2_cycle3.pkl,cycle3_seed46,88,2000
7,31,11,42,0.6666666666666667,0,99.77354838709677,76.98727272727271,98.37999999999994,100.0,43.32000000000002,100.0,2,1,1,1,0,117.92999999999999,633.2199999999999,PREY,99.18999999999997,1,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_48_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_48_protocol2_cycle3.pkl,cycle3_seed46,88,2000
8,31,11,42,0.6666666666666667,0,99.70387096774192,76.56727272727272,98.10999999999993,100.0,42.90000000000003,99.58,2,1,1,1,0,117.41999999999999,750.6399999999999,PREY,98.91999999999996,1,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_48_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_48_protocol2_cycle3.pkl,cycle3_seed46,88,2000
9,32,11,43,0.625,0,97.30187499999998,76.14727272727272,50.0,100.0,42.48000000000003,99.16,3,1,1,1,0,116.90999999999998,867.5499999999998,PREY,98.64999999999995,1,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_48_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_48_protocol2_cycle3.pkl,cycle3_seed46,88,2000
10,33,11,44,0.5833333333333333,0,97.01151515151514,75.72727272727272,50.0,100.0,42.06000000000004,98.74,4,1,1,1,0,116.39999999999998,983.9499999999998,PREY,98.37999999999994,1,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_48_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_48_protocol2_cycle3.pkl,cycle3_seed46,88,2000
