episode,reward,steps,eval_reward,outcome,prey_population,predator_population,avg_prey_energy,avg_predator_energy,coexistence_score
309,-2.2299999999999964,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
310,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
311,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
312,-2.199999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
313,-2.1799999999999975,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
314,-2.5199999999999902,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
315,-2.2199999999999966,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
316,-2.259999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
317,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
318,-2.3199999999999945,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
319,-2.339999999999994,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
320,-2.1799999999999975,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
321,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
322,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
323,-2.159999999999998,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
324,-2.289999999999995,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
325,-2.249999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
326,-2.1899999999999973,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
327,-2.1799999999999975,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
328,-2.3299999999999943,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
329,30.80749999999998,72,0.0,PREDATOR_WIN,0,1,0.0,81.38749999999996,0.0
330,-2.53999999999999,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
331,-2.199999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
332,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
333,-2.239999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
334,30.699999999999978,76,0.0,PREDATOR_WIN,0,1,0.0,79.93999999999998,0.0
335,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
336,-2.3799999999999932,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
337,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
338,-2.239999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
339,-2.2699999999999956,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
340,-2.5099999999999905,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
341,-2.249999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
342,-2.3699999999999934,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
343,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
344,-2.489999999999991,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
345,-2.299999999999995,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
346,-2.3299999999999943,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
347,-2.439999999999992,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
348,-2.2299999999999964,350,0.0,PREY_WIN,1,0,99.33999999999997,0.0,0.0
349,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
350,-2.1699999999999977,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
351,-2.259999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
352,-2.2699999999999956,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
353,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
354,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
355,-2.2799999999999954,350,0.0,PREY_WIN,1,0,99.88,0.0,0.0
356,-2.249999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
357,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
358,-2.3599999999999937,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
359,-2.4099999999999926,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
360,-2.149999999999998,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
361,-2.239999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
362,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
363,30.634999999999962,39,0.0,PREDATOR_WIN,0,1,0.0,93.54499999999989,0.0
364,30.90999999999998,55,0.0,PREDATOR_WIN,0,1,0.0,87.55999999999989,0.0
365,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
366,29.494999999999997,234,0.0,PREDATOR_WIN,0,1,0.0,26.55500000000025,0.0
367,-2.259999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
368,-2.239999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
369,-2.239999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
370,-2.3099999999999947,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
371,-2.249999999999996,350,0.0,PREY_WIN,1,0,99.88,0.0,0.0
372,-2.339999999999994,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
373,-2.1399999999999983,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
374,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
375,-2.6399999999999877,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
376,-2.259999999999996,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
377,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
378,-2.2699999999999956,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
379,-2.339999999999994,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
380,30.212499999999974,118,0.0,PREDATOR_WIN,0,1,0.0,64.93250000000018,0.0
381,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
382,-2.2699999999999956,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
383,-2.289999999999995,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
384,-2.159999999999998,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
385,-2.259999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
386,-2.259999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
387,-2.2799999999999954,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
388,-2.349999999999994,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
389,-2.159999999999998,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
390,-2.1399999999999983,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
391,-2.249999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
392,-2.149999999999998,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
393,-2.1799999999999975,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
394,-2.1399999999999983,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
395,-2.149999999999998,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
396,-2.289999999999995,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
397,-2.289999999999995,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
398,-2.3099999999999947,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
399,-2.239999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
400,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
401,-2.2699999999999956,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
402,-2.239999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
403,30.609999999999964,49,0.0,PREDATOR_WIN,0,1,0.0,90.01999999999987,0.0
404,-2.199999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
405,-2.2199999999999966,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
406,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
407,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
408,-2.389999999999993,350,0.0,PREY_WIN,1,0,99.60999999999999,0.0,0.0
409,-2.299999999999995,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
410,-2.3599999999999937,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
411,-2.389999999999993,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
412,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
413,-2.2199999999999966,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
414,-2.1899999999999973,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
415,-2.159999999999998,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
416,-2.239999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
417,-2.1799999999999975,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
418,-2.3599999999999937,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
419,-2.239999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
420,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
421,-2.289999999999995,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
422,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
423,-2.399999999999993,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
424,-2.159999999999998,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
425,-2.2699999999999956,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
426,29.65749999999999,214,0.0,PREDATOR_WIN,0,1,0.0,28.917500000000196,0.0
427,-2.259999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
428,29.99499999999995,73,0.0,PREDATOR_WIN,0,1,0.0,79.86499999999995,0.0
429,-2.7799999999999847,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
430,31.189999999999998,81,0.0,PREDATOR_WIN,0,1,0.0,78.38000000000002,0.0
431,-2.259999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
432,-2.809999999999984,350,0.0,PREY_WIN,1,0,99.88,0.0,0.0
433,-2.3799999999999932,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
434,-2.159999999999998,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
435,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
436,-2.199999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
437,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
438,-2.159999999999998,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
439,-2.3099999999999947,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
440,-2.249999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
441,-2.2199999999999966,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
442,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
443,-2.289999999999995,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
444,-2.199999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
445,-2.149999999999998,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
446,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
447,-2.299999999999995,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
448,-2.159999999999998,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
449,-2.159999999999998,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
450,-2.239999999999996,350,0.0,PREY_WIN,1,0,99.88,0.0,0.0
451,29.29499999999993,92,0.0,PREDATOR_WIN,0,1,0.0,72.27500000000002,0.0
452,-3.2499999999999747,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
453,-2.859999999999983,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
454,-2.579999999999989,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
455,-2.259999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
456,-2.2799999999999954,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
457,30.894999999999982,67,0.0,PREDATOR_WIN,0,1,0.0,83.52499999999995,0.0
458,-2.2199999999999966,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
459,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
460,-2.2699999999999956,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
461,-2.349999999999994,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
462,28.569999999999894,64,0.0,PREDATOR_WIN,0,1,0.0,80.92999999999986,0.0
463,-2.3099999999999947,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
464,-2.1799999999999975,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
465,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
466,-2.389999999999993,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
467,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
468,-2.199999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
469,-2.2199999999999966,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
470,-2.159999999999998,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
471,-2.2299999999999964,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
472,-2.1799999999999975,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
473,-2.4099999999999926,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
474,-2.3699999999999934,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
475,-2.2799999999999954,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
476,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
477,-2.159999999999998,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
478,-2.239999999999996,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
479,-2.3699999999999934,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
480,-2.289999999999995,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
481,-2.4099999999999926,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
482,31.31,69,0.0,PREDATOR_WIN,0,1,0.0,83.11999999999998,0.0
483,-2.9199999999999817,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
484,-2.4699999999999913,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
485,-2.439999999999992,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
486,-2.1799999999999975,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
487,-2.1699999999999977,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
488,-2.1399999999999983,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
489,-2.3099999999999947,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
490,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
491,-2.239999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
492,-2.3299999999999943,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
493,-2.339999999999994,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
494,-2.489999999999991,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
495,-2.259999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
496,-2.1799999999999975,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
497,-2.2699999999999956,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
498,-2.159999999999998,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
499,-2.159999999999998,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
500,-2.1299999999999986,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
501,-2.199999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
502,31.32749999999999,44,0.0,PREDATOR_WIN,0,1,0.0,92.18749999999991,0.0
503,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
504,-2.2699999999999956,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
505,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
506,-2.159999999999998,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
507,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
508,-2.339999999999994,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
509,-2.2299999999999964,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
510,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
511,31.56499999999999,27,0.0,PREDATOR_WIN,0,1,0.0,99.39499999999994,0.0
512,-2.8899999999999824,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
513,-2.339999999999994,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
514,-2.199999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
515,-2.239999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
516,-2.2199999999999966,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
517,-2.239999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
518,-2.339999999999994,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
519,-2.2699999999999956,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
520,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
521,30.65499999999999,115,0.0,PREDATOR_WIN,0,1,0.0,64.8050000000002,0.0
522,-2.289999999999995,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
523,-2.199999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
524,-2.1799999999999975,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
525,-2.2799999999999954,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
526,-2.2699999999999956,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
527,-2.289999999999995,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
528,-2.2799999999999954,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
529,-2.259999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
530,-2.159999999999998,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
531,-2.289999999999995,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
532,-2.2699999999999956,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
533,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
534,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
535,-2.289999999999995,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
536,-2.239999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
537,-2.159999999999998,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
538,-2.349999999999994,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
539,-2.2299999999999964,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
540,-2.52999999999999,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
541,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
542,-2.2199999999999966,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
543,-2.3099999999999947,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
544,-2.2299999999999964,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
545,-2.159999999999998,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
546,-2.2199999999999966,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
547,-2.1199999999999988,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
548,-2.339999999999994,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
549,-2.249999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
550,-2.3099999999999947,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
551,-2.339999999999994,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
552,-2.2299999999999964,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
553,-2.1299999999999986,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
554,-2.249999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
555,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
556,-2.259999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
557,-2.3199999999999945,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
558,-2.199999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
559,29.544999999999984,208,0.0,PREDATOR_WIN,0,1,0.0,30.365000000000236,0.0
560,-2.859999999999983,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
561,-3.3399999999999728,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
562,24.17999999999999,5,0.0,PREDATOR_WIN,0,1,0.0,100.0,0.0
563,-2.3199999999999945,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
564,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
565,-2.3299999999999943,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
566,29.502499999999973,189,0.0,PREDATOR_WIN,0,1,0.0,40.81250000000018,0.0
567,-2.299999999999995,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
568,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
569,-2.2699999999999956,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
570,-2.239999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
571,-2.1699999999999977,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
572,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
573,-2.199999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
574,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
575,-2.289999999999995,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
576,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
577,-2.159999999999998,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
578,-2.3699999999999934,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
579,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
580,-2.2299999999999964,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
581,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
582,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
583,-2.2299999999999964,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
584,-2.289999999999995,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
585,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
586,31.222499999999997,71,0.0,PREDATOR_WIN,0,1,0.0,82.51249999999997,0.0
587,-2.1799999999999975,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
588,31.43,57,0.0,PREDATOR_WIN,0,1,0.0,90.85999999999986,0.0
589,-2.5499999999999896,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
590,-3.1599999999999766,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
591,-2.579999999999989,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
592,-2.1399999999999983,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
593,-2.339999999999994,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
594,-2.6899999999999866,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
595,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
596,-2.259999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
597,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
598,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
599,31.36999999999998,9,0.0,PREDATOR_WIN,0,1,0.0,100.0,0.0
600,-2.2299999999999964,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
601,-2.2199999999999966,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
602,-2.2299999999999964,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
603,-2.159999999999998,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
604,29.770000000000003,223,0.0,PREDATOR_WIN,0,1,0.0,25.94000000000024,0.0
605,-2.5599999999999894,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
606,29.65749999999999,214,0.0,PREDATOR_WIN,0,1,0.0,27.417500000000256,0.0
607,-2.3699999999999934,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
608,-2.2299999999999964,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
609,-2.199999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
610,-2.239999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
611,-2.389999999999993,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
612,-2.239999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
613,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
614,-2.289999999999995,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
615,-2.3099999999999947,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
616,-2.249999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
617,-2.239999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
618,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
619,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
620,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
621,-2.1799999999999975,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
622,-2.2199999999999966,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
623,-2.2299999999999964,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
624,31.29,71,0.0,PREDATOR_WIN,0,1,0.0,82.57999999999997,0.0
625,31.252499999999994,68,0.0,PREDATOR_WIN,0,1,0.0,82.57249999999999,0.0
626,29.80749999999997,142,0.0,PREDATOR_WIN,0,1,0.0,68.78749999999994,0.0
627,-2.299999999999995,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
628,31.772499999999997,16,0.0,PREDATOR_WIN,0,1,0.0,100.0,0.0
629,-3.049999999999979,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
630,-2.4099999999999926,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
631,-2.149999999999998,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
632,-2.1399999999999983,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
633,-2.2699999999999956,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
634,31.249999999999996,75,0.0,PREDATOR_WIN,0,1,0.0,80.30000000000001,0.0
635,-2.6899999999999866,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
636,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
637,-2.2199999999999966,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
638,-2.399999999999993,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
