cycle,phase,agent_type,episode,reward,steps,eval_reward,prey_population,predator_population,avg_prey_energy,avg_predator_energy,predation_events,eval_predation_events
1,A,PREY,87,4944.859608716548,320,112.31104880289692,337,103,80.76750741839763,49.16895631067971,469,296.6
1,A,PREY,88,5864.349746503451,347,112.31104880289692,337,15,94.64086053412447,62.22699999999976,52,296.6
1,A,PREY,89,2308.1171203796175,146,112.31104880289692,337,13,78.77934718100887,51.37999999999988,15,296.6
1,A,PREY,90,5226.062329545418,314,112.31104880289692,337,54,88.2822255192878,53.46986111111117,223,296.6
1,A,PREY,91,105.42818181818186,14,112.31104880289692,33,10,96.9430303030302,84.54399999999997,2,296.6
1,A,PREY,92,3905.9410270978906,243,112.31104880289692,337,11,98.20089020771508,59.64749999999954,23,296.6
1,A,PREY,93,505.50205282217814,50,112.31104880289692,38,14,88.58184210526304,65.82232142857144,17,296.6
1,A,PREY,94,7355.972666685643,500,112.31104880289692,338,169,92.90550295857987,61.30020710059157,1138,296.6
1,A,PREY,95,905.0366127622377,62,112.31104880289692,103,12,91.8719417475727,70.30166666666663,12,296.6
1,A,PREY,96,8233.189261363546,500,112.31104880289692,338,34,94.37011834319526,65.60294117647055,154,296.6
1,A,PREY,97,8475.224575945842,500,112.31104880289692,256,128,56.0894921875001,72.43646484374966,1131,296.6
1,A,PREY,98,4665.415909090876,300,112.31104880289692,337,31,98.68575667655786,61.44733870967732,111,296.6
1,A,PREY,99,8302.963011363549,481,112.31104880289692,337,9,99.56329376854598,52.79472222222193,29,296.6
1,A,PREY,100,941.4359965034962,66,112.31104880289692,28,12,89.62285714285693,72.58333333333327,15,296.6
1,B,PREDATOR,1,-11.855,219,30.221578525640744,337,10,88.1356676557859,60.15999999999949,9,33.8
1,B,PREDATOR,2,14.7693749999998,267,30.221578525640744,10,10,88.38399999999956,60.100249999999185,20,33.8
1,B,PREDATOR,3,10.592740384615078,287,30.221578525640744,337,9,94.12863501483658,52.364444444443784,23,33.8
1,B,PREDATOR,4,-11.676250000000001,220,30.221578525640744,337,10,86.05471810088969,65.07424999999935,32,33.8
1,B,PREDATOR,5,-10.633125,130,30.221578525640744,337,11,92.4959940652817,64.88659090909053,13,33.8
1,B,PREDATOR,6,11.231041666666213,283,30.221578525640744,337,10,89.29635014836755,41.915249999999666,26,33.8
1,B,PREDATOR,7,35.98958333333369,343,30.221578525640744,337,8,92.4005637982193,43.47999999999964,15,33.8
1,B,PREDATOR,8,-11.70625,226,30.221578525640744,337,10,85.35213649851576,62.99299999999928,12,33.8
1,B,PREDATOR,9,-11.641201923076924,241,30.221578525640744,337,9,90.27545994065245,55.756388888888225,10,33.8
1,B,PREDATOR,10,-11.237115384615386,226,30.221578525640744,337,9,90.02519287833798,59.10555555555532,131,33.8
1,B,PREDATOR,11,82.488715659339,462,30.221578525640744,337,4,89.43127596439129,30.89499999999955,134,33.8
1,B,PREDATOR,12,-11.778557692307693,223,30.221578525640744,337,21,90.88017804154273,56.37785714285697,190,33.8
1,B,PREDATOR,13,322.5131730769249,500,30.221578525640744,337,7,93.93261127596416,26.517142857142556,190,33.8
1,B,PREDATOR,14,-10.427443181818182,220,30.221578525640744,11,10,89.12363636363595,68.79999999999913,19,33.8
1,B,PREDATOR,15,-11.725000000000001,245,30.221578525640744,337,10,86.57682492581553,49.51199999999953,10,33.8
1,B,PREDATOR,16,-11.285,225,30.221578525640744,337,10,89.02397626112717,63.903999999999314,19,33.8
1,B,PREDATOR,17,904.1721634615384,500,30.221578525640744,337,8,87.8397626112755,26.23749999999963,50,33.8
1,B,PREDATOR,18,141.01235576923156,500,30.221578525640744,337,4,90.38112759643882,19.869999999999674,20,33.8
1,B,PREDATOR,19,-11.230625,214,30.221578525640744,337,9,90.55614243323406,55.471111111110645,18,33.8
1,B,PREDATOR,20,-11.37048076923077,226,30.221578525640744,337,10,89.73620178041504,41.633999999999624,19,33.8
1,B,PREDATOR,21,-11.158125,221,30.221578525640744,337,10,89.27637982195805,56.373999999999626,15,33.8
1,B,PREDATOR,22,-10.58860576923077,135,30.221578525640744,337,11,91.59637982195822,68.69340909090874,16,33.8
1,B,PREDATOR,23,13.406874999999674,267,30.221578525640744,337,10,93.88311572700273,59.46999999999921,14,33.8
1,B,PREDATOR,24,-10.908809065934067,137,30.221578525640744,337,16,90.71121661721047,71.15999999999985,132,33.8
1,B,PREDATOR,25,-11.622115384615386,222,30.221578525640744,337,9,87.51937685459893,51.05527777777722,14,33.8
1,B,PREDATOR,26,58.22312499999875,415,30.221578525640744,337,7,89.76525222551902,36.485714285713826,16,33.8
1,B,PREDATOR,27,362.007499999999,500,30.221578525640744,337,8,87.57531157269983,33.87249999999961,49,33.8
1,B,PREDATOR,28,-11.177307692307693,221,30.221578525640744,337,9,91.25264094955457,57.05416666666622,9,33.8
1,B,PREDATOR,29,467.3037499999991,500,30.221578525640744,337,10,90.55955489614209,30.200749999999505,33,33.8
1,B,PREDATOR,30,-10.880721153846155,134,30.221578525640744,337,11,88.8000593471806,73.2727272727269,64,33.8
1,B,PREDATOR,31,-11.33125,219,30.221578525640744,337,10,92.87201780415403,61.575499999999444,9,33.8
1,B,PREDATOR,32,848.6458333333335,500,30.221578525640744,337,7,91.3781899109789,36.644642857142415,53,33.8
1,B,PREDATOR,33,36.519519230769376,358,30.221578525640744,337,7,86.2940949554891,45.99321428571373,14,33.8
1,B,PREDATOR,34,12.52145833333302,282,30.221578525640744,337,10,86.67632047477694,54.69999999999932,10,33.8
1,B,PREDATOR,35,1006.4219711538473,500,30.221578525640744,337,9,91.24290801186922,58.477222222221954,188,33.8
1,B,PREDATOR,36,-11.307259615384616,219,30.221578525640744,337,10,91.34231454005916,43.48524999999964,19,33.8
1,B,PREDATOR,37,1227.693125000001,500,30.221578525640744,337,10,90.15679525222517,27.680749999999637,67,33.8
1,B,PREDATOR,38,243.51104166666886,500,30.221578525640744,337,9,86.3121958456968,29.26694444444396,26,33.8
1,B,PREDATOR,39,-11.724519230769232,219,30.221578525640744,337,10,92.86976261127569,41.13774999999997,14,33.8
1,B,PREDATOR,40,14.016153846153506,315,30.221578525640744,337,8,96.53637982195833,54.089999999999264,14,33.8
1,B,PREDATOR,41,-11.268653846153846,220,30.221578525640744,337,9,92.19982195845678,59.04333333333285,11,33.8
1,B,PREDATOR,42,-11.188873626373628,221,30.221578525640744,337,12,90.77415430267033,52.58916666666639,136,33.8
1,B,PREDATOR,43,-11.918125000000002,224,30.221578525640744,337,10,91.48560830860502,59.40399999999945,6,33.8
1,B,PREDATOR,44,12.934567307691959,274,30.221578525640744,337,8,94.64851632047457,55.72749999999937,11,33.8
1,B,PREDATOR,45,58.246858974357416,339,30.221578525640744,337,8,86.04857566765534,51.33874999999963,97,33.8
1,B,PREDATOR,46,15.260814393939471,276,30.221578525640744,18,10,86.28388888888861,56.85199999999927,16,33.8
1,B,PREDATOR,47,-11.01375,226,30.221578525640744,337,10,87.3418397626108,64.49199999999928,18,33.8
1,B,PREDATOR,48,-11.437259615384617,221,30.221578525640744,337,8,94.44910979228464,65.63499999999937,22,33.8
1,B,PREDATOR,49,-11.878125,223,30.221578525640744,337,10,86.42323442136448,64.31774999999925,10,33.8
1,B,PREDATOR,50,-11.336730769230769,232,30.221578525640744,337,9,91.23222551928751,60.104722222221525,19,33.8
1,B,PREDATOR,51,-11.60875,229,30.221578525640744,337,10,87.47222551928736,63.08799999999934,19,33.8
1,B,PREDATOR,52,-10.9275,231,30.221578525640744,337,11,93.15866468842704,51.88363636363581,32,33.8
1,B,PREDATOR,53,-11.971346153846156,235,30.221578525640744,337,8,93.58890207715109,57.95562499999939,14,33.8
1,B,PREDATOR,54,-11.590240384615386,218,30.221578525640744,337,8,87.36379821958408,51.642499999999615,12,33.8
1,B,PREDATOR,55,-11.308076923076925,218,30.221578525640744,337,11,88.25949554896097,50.0718181818178,23,33.8
1,B,PREDATOR,56,-11.505,219,30.221578525640744,337,10,87.29741839762562,59.799999999999514,11,33.8
1,B,PREDATOR,57,86.26326923076735,480,30.221578525640744,337,4,90.43142433234385,24.849999999999625,14,33.8
1,B,PREDATOR,58,35.90375000000023,335,30.221578525640744,337,10,91.61317507418364,47.80599999999936,16,33.8
1,B,PREDATOR,59,12.331490384615,278,30.221578525640744,337,9,93.03884272997007,52.58555555555519,18,33.8
1,B,PREDATOR,60,-11.179375,145,30.221578525640744,337,11,94.36418397626092,61.447272727272434,42,33.8
1,B,PREDATOR,61,-11.50375,223,30.221578525640744,337,10,83.01596439169134,63.68799999999936,15,33.8
1,B,PREDATOR,62,-11.588125000000002,224,30.221578525640744,337,10,90.44451038575632,65.87799999999916,12,33.8
1,B,PREDATOR,63,-10.377596153846154,137,30.221578525640744,333,11,71.12819819819818,65.62068181818141,17,33.8
1,B,PREDATOR,64,34.20124999999992,334,30.221578525640744,337,8,89.23872403560792,36.48187499999985,13,33.8
1,B,PREDATOR,65,376.30040796703514,500,30.221578525640744,337,7,90.99391691394625,31.13071428571399,115,33.8
1,B,PREDATOR,66,12.24874999999958,285,30.221578525640744,337,10,92.49813056379793,58.491999999999145,15,33.8
1,B,PREDATOR,67,-11.65629120879121,237,30.221578525640744,337,9,95.26925816023721,35.5963888888886,14,33.8
1,B,PREDATOR,68,-10.67139423076923,142,30.221578525640744,337,12,92.47373887240343,72.32666666666631,122,33.8
1,B,PREDATOR,69,-11.483653846153848,219,30.221578525640744,337,10,88.8067655786346,57.25199999999948,18,33.8
1,B,PREDATOR,70,10.983749999999533,297,30.221578525640744,337,10,92.81459940652792,53.4099999999994,21,33.8
1,B,PREDATOR,71,2613.1268749999776,500,30.221578525640744,337,8,90.17664688427264,37.922499999999566,126,33.8
1,B,PREDATOR,72,-11.110000000000001,219,30.221578525640744,337,10,87.55195845697283,64.34199999999939,19,33.8
1,B,PREDATOR,73,13.525208333333017,259,30.221578525640744,337,10,93.76071216617187,62.07999999999913,16,33.8
1,B,PREDATOR,74,290.70791666666867,500,30.221578525640744,337,4,90.61186943620143,27.90999999999962,85,33.8
1,B,PREDATOR,75,-11.118461538461538,221,30.221578525640744,337,8,91.48908011869403,57.0474999999996,14,33.8
1,B,PREDATOR,76,10.242140151514759,282,30.221578525640744,11,10,86.51636363636312,59.69199999999912,19,33.8
1,B,PREDATOR,77,167.61501602564195,500,30.221578525640744,337,6,92.22065281899081,28.2570833333329,15,33.8
1,B,PREDATOR,78,791.7100000000014,466,30.221578525640744,337,8,94.44439169139444,34.094062499999495,45,33.8
1,B,PREDATOR,79,-11.404567307692309,224,30.221578525640744,337,8,90.8603264094952,53.832499999999555,16,33.8
1,B,PREDATOR,80,12.622291666666287,283,30.221578525640744,337,10,93.2459643916912,52.971999999999376,17,33.8
1,B,PREDATOR,81,-11.465240384615385,226,30.221578525640744,337,10,88.41545994065238,52.85399999999957,18,33.8
1,B,PREDATOR,82,-10.832259615384615,127,30.221578525640744,337,11,94.60154302670608,68.24068181818149,17,33.8
1,B,PREDATOR,83,-10.833523351648353,142,30.221578525640744,337,10,89.18813056379784,56.89974999999978,14,33.8
1,B,PREDATOR,84,-11.807500000000001,224,30.221578525640744,337,10,88.77795252225478,64.20399999999935,63,33.8
1,B,PREDATOR,85,-11.826875000000001,246,30.221578525640744,337,8,89.75041543026668,65.75249999999906,17,33.8
1,B,PREDATOR,86,-11.376559065934067,222,30.221578525640744,337,8,89.27637982195805,51.19218749999972,5,33.8
1,B,PREDATOR,87,-11.54625,218,30.221578525640744,337,10,71.47347181008901,66.57999999999927,18,33.8
1,B,PREDATOR,88,13.442708333332972,262,30.221578525640744,337,10,94.11376854599384,57.14524999999935,9,33.8
1,B,PREDATOR,89,34.084488636363844,308,30.221578525640744,12,10,88.57999999999957,55.568749999999206,19,33.8
1,B,PREDATOR,90,-11.590576923076924,228,30.221578525640744,337,8,86.27059347180956,63.41499999999927,10,33.8
1,B,PREDATOR,91,-10.464505494505495,136,30.221578525640744,337,10,91.60382789317491,52.02675000000001,13,33.8
1,B,PREDATOR,92,1848.0243749999952,500,30.221578525640744,337,7,89.77142433234387,36.01249999999964,101,33.8
1,B,PREDATOR,93,2912.992467948697,500,30.221578525640744,337,8,75.75958456973264,33.26499999999963,140,33.8
1,B,PREDATOR,94,-10.736298076923077,209,30.221578525640744,337,11,77.93795252225519,52.77272727272682,15,33.8
1,B,PREDATOR,95,-11.699903846153846,215,30.221578525640744,337,8,89.7518397626109,52.27249999999977,13,33.8
1,B,PREDATOR,96,142.51045329670546,313,30.221578525640744,337,10,90.38724035608271,37.258249999999755,44,33.8
1,B,PREDATOR,97,614.0395352564128,439,30.221578525640744,337,6,92.2379228486644,36.64999999999942,41,33.8
1,B,PREDATOR,98,55.631971153845164,362,30.221578525640744,337,11,91.88851632047448,47.99386363636301,27,33.8
1,B,PREDATOR,99,-11.541875000000001,239,30.221578525640744,337,10,87.7751335311568,63.56924999999929,16,33.8
1,B,PREDATOR,100,36.0537820512825,333,30.221578525640744,337,7,89.84611275964353,52.925714285713504,15,33.8
2,A,PREY,1,2074.8331818181828,500,13106.067496128762,338,17,92.199467455621,15.215294117646943,80,58.6
2,A,PREY,2,55.48064248251753,33,13106.067496128762,26,12,92.87692307692284,75.765,10,58.6
2,A,PREY,3,1914.77704545455,500,13106.067496128762,338,16,87.20559171597584,25.268437500000097,115,58.6
2,A,PREY,4,228.72636060814202,70,13106.067496128762,84,18,84.49654761904752,67.80986111111108,41,58.6
2,A,PREY,5,1915.1654632867176,500,13106.067496128762,338,7,92.43218934911214,26.928214285713896,12,58.6
2,A,PREY,6,2314.6217001748228,500,13106.067496128762,338,14,88.58286982248478,25.031607142856892,41,58.6
2,A,PREY,7,2554.7054545454316,500,13106.067496128762,338,9,94.0871597633134,17.140000000000022,68,58.6
2,A,PREY,8,2594.5824999999722,500,13106.067496128762,338,9,87.12224852070958,41.56861111111077,19,58.6
2,A,PREY,9,2114.8036919330684,500,13106.067496128762,338,5,89.42242603550255,17.741999999999788,9,58.6
2,A,PREY,10,3674.709521728232,500,13106.067496128762,338,12,89.77917159763275,34.54791666666645,44,58.6
2,A,PREY,11,509.44499562937074,73,13106.067496128762,51,12,91.12098039215667,66.93833333333326,12,58.6
2,A,PREY,12,535.1263636363639,67,13106.067496128762,96,11,86.59874999999992,79.31727272727254,11,58.6
2,A,PREY,13,2914.7109090908825,500,13106.067496128762,338,7,91.06940828402334,27.30285714285668,14,58.6
2,A,PREY,14,3395.108403757719,500,13106.067496128762,338,32,93.08065088757371,19.44390625000009,335,58.6
2,A,PREY,15,3834.2659090908637,500,13106.067496128762,338,9,88.81221893491082,23.59249999999989,11,58.6
2,A,PREY,16,2954.890590034947,500,13106.067496128762,338,7,90.82529585798781,36.82142857142831,23,58.6
2,A,PREY,17,588.9872727272735,109,13106.067496128762,337,11,91.42281899109773,74.18636363636338,11,58.6
2,A,PREY,18,108.9170454545455,16,13106.067496128762,33,10,96.16484848484836,83.43999999999997,2,58.6
2,A,PREY,19,94.35618881118889,33,13106.067496128762,36,12,88.2752777777776,78.70749999999995,12,58.6
2,A,PREY,20,3434.9124090247597,500,13106.067496128762,338,7,92.63473372781037,23.8803571428568,27,58.6
2,A,PREY,21,134.90068181818185,33,13106.067496128762,38,10,89.69473684210513,90.37249999999993,7,58.6
2,A,PREY,22,650.3691564685322,137,13106.067496128762,337,12,93.52522255192865,67.64520833333306,17,58.6
2,A,PREY,23,176.92244318181824,28,13106.067496128762,29,11,93.0958620689653,78.15954545454541,6,58.6
2,A,PREY,24,3594.4013636363247,500,13106.067496128762,338,12,91.44124260354997,47.917499999999734,36,58.6
2,A,PREY,25,99.8561363636364,24,13106.067496128762,35,10,94.77428571428557,91.55199999999998,7,58.6
2,A,PREY,26,59.929545454545504,21,13106.067496128762,30,10,91.55066666666653,90.78999999999996,6,58.6
2,A,PREY,27,389.4652229020978,52,13106.067496128762,42,12,92.18095238095225,72.22145833333327,12,58.6
2,A,PREY,28,188.91079545454545,19,13106.067496128762,32,11,92.76906249999988,78.00863636363633,4,58.6
2,A,PREY,29,683.1920017482521,97,13106.067496128762,142,12,78.39119718309856,69.16104166666648,13,58.6
2,A,PREY,30,4314.318181818145,500,13106.067496128762,338,7,92.38887573964469,36.01571428571392,11,58.6
2,A,PREY,31,4594.020340909041,500,13106.067496128762,338,5,89.16437869822444,20.096499999999768,12,58.6
2,A,PREY,32,549.0094318181821,70,13106.067496128762,197,12,83.05187817258879,64.71895833333322,9,58.6
2,A,PREY,33,3914.2743181817787,500,13106.067496128762,338,10,90.0583727810647,25.97999999999987,14,58.6
2,A,PREY,34,5073.956079545398,500,13106.067496128762,338,15,92.63928994082812,35.843499999999715,45,58.6
2,A,PREY,35,4354.2209090908655,500,13106.067496128762,338,10,92.06674556212987,36.46624999999953,16,58.6
2,A,PREY,36,4714.063902971986,500,13106.067496128762,338,10,92.11701183431923,15.551499999999942,31,58.6
2,A,PREY,37,4276.267272727225,500,13106.067496128762,338,9,90.54926035502922,33.70055555555516,13,58.6
2,A,PREY,38,3514.864420079888,500,13106.067496128762,338,6,91.19573964497008,45.63041666666632,29,58.6
2,A,PREY,39,4594.565777971987,500,13106.067496128762,338,8,89.92343195266234,27.59687499999972,12,58.6
2,A,PREY,40,1567.3410402097916,145,13106.067496128762,337,13,92.15593471810062,56.34076923076917,17,58.6
2,A,PREY,41,1612.919030969032,128,13106.067496128762,337,14,89.70080118694351,57.65714285714269,20,58.6
2,A,PREY,42,5233.853863636306,500,13106.067496128762,338,47,91.84550295857957,23.779468085106505,152,58.6
2,A,PREY,43,5154.357045454488,500,13106.067496128762,338,10,89.42999999999961,44.9327499999995,18,58.6
2,A,PREY,44,108.9790902847153,32,13106.067496128762,30,13,94.68266666666653,74.94153846153844,14,58.6
2,A,PREY,45,5434.243898601345,500,13106.067496128762,338,9,91.1495266272186,33.64916666666648,20,58.6
2,A,PREY,46,689.3413723776227,87,13106.067496128762,337,13,95.08952522255188,63.78730769230764,17,58.6
2,A,PREY,47,5394.01385489505,500,13106.067496128762,338,8,88.26251479289897,23.737187499999923,11,58.6
2,A,PREY,48,5913.785056818113,500,13106.067496128762,338,7,88.94736686390492,49.677499999999654,18,58.6
2,A,PREY,49,268.42346590909096,20,13106.067496128762,25,11,95.46279999999983,82.55499999999996,7,58.6
2,A,PREY,50,268.8811363636364,19,13106.067496128762,32,10,91.99781249999987,87.35199999999996,4,58.6
