episode,reward,steps,eval_reward,outcome,prey_population,predator_population,avg_prey_energy,avg_predator_energy
79,-2.209999999999997,350,0.0,PREY_WIN,2,0,84.72999999999999,0.0
80,-2.209999999999997,350,0.0,PREY_WIN,2,0,85.0,0.0
81,-2.199999999999997,350,0.0,PREY_WIN,2,0,85.0,0.0
82,-2.1399999999999983,350,0.0,PREY_WIN,2,0,84.66999999999999,0.0
83,-2.1899999999999973,350,0.0,PREY_WIN,2,0,84.865,0.0
84,-2.2299999999999964,350,0.0,PREY_WIN,2,0,84.72999999999999,0.0
85,-2.2799999999999954,350,0.0,PREY_WIN,2,0,84.59499999999998,0.0
86,-2.259999999999996,350,0.0,PREY_WIN,2,0,84.66999999999999,0.0
87,-2.1899999999999973,350,0.0,PREY_WIN,2,0,85.0,0.0
88,-2.1899999999999973,350,0.0,PREY_WIN,2,0,85.0,0.0
89,-2.389999999999993,350,0.0,PREY_WIN,2,0,83.91999999999996,0.0
90,-2.199999999999997,350,0.0,PREY_WIN,2,0,84.72999999999999,0.0
91,-2.3599999999999937,350,0.0,PREY_WIN,2,0,85.0,0.0
92,-2.2199999999999966,350,0.0,PREY_WIN,2,0,83.45499999999994,0.0
93,-2.1699999999999977,350,0.0,PREY_WIN,2,0,84.865,0.0
94,-2.289999999999995,350,0.0,PREY_WIN,2,0,85.0,0.0
95,-2.249999999999996,350,0.0,PREY_WIN,2,0,85.0,0.0
96,-2.3299999999999943,350,0.0,PREY_WIN,2,0,84.72999999999999,0.0
97,-2.209999999999997,350,0.0,PREY_WIN,2,0,85.0,0.0
98,-2.3099999999999947,350,0.0,PREY_WIN,2,0,84.865,0.0
99,-2.1699999999999977,350,0.0,PREY_WIN,2,0,84.865,0.0
100,-2.289999999999995,350,0.0,PREY_WIN,2,0,85.0,0.0
101,-2.1899999999999973,350,0.0,PREY_WIN,2,0,85.0,0.0
102,14.806666666666505,350,0.0,PREY_WIN,1,0,100.0,0.0
103,-2.2299999999999964,350,0.0,PREY_WIN,2,0,85.0,0.0
104,-2.2299999999999964,350,0.0,PREY_WIN,2,0,84.59499999999998,0.0
105,-2.439999999999992,350,0.0,PREY_WIN,2,0,85.0,0.0
106,-2.239999999999996,350,0.0,PREY_WIN,2,0,84.18999999999997,0.0
107,-2.289999999999995,350,0.0,PREY_WIN,2,0,84.865,0.0
108,-2.259999999999996,350,0.0,PREY_WIN,2,0,84.72999999999999,0.0
109,-2.3299999999999943,350,0.0,PREY_WIN,2,0,84.865,0.0
110,24.19416666666662,75,0.0,PREDATOR_WIN,1,1,70.0,80.42749999999995
111,25.251666666666658,63,0.0,PREDATOR_WIN,1,1,70.0,84.00499999999997
112,14.816666666666526,350,0.0,PREY_WIN,1,0,100.0,0.0
113,14.896666666666553,350,0.0,PREY_WIN,1,0,100.0,0.0
114,-2.389999999999993,350,0.0,PREY_WIN,2,0,85.0,0.0
115,-2.159999999999998,350,0.0,PREY_WIN,2,0,84.45999999999998,0.0
116,-2.339999999999994,350,0.0,PREY_WIN,2,0,84.12999999999997,0.0
117,-2.239999999999996,350,0.0,PREY_WIN,2,0,85.0,0.0
118,14.866666666666674,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0
119,-2.2299999999999964,350,0.0,PREY_WIN,2,0,85.0,0.0
120,-2.239999999999996,350,0.0,PREY_WIN,2,0,85.0,0.0
121,25.524166666666655,29,0.0,PREDATOR_WIN,1,1,70.0,98.81749999999994
122,-2.1399999999999983,350,0.0,PREY_WIN,2,0,85.0,0.0
123,-2.159999999999998,350,0.0,PREY_WIN,2,0,85.0,0.0
124,-2.199999999999997,350,0.0,PREY_WIN,2,0,85.0,0.0
125,-2.339999999999994,350,0.0,PREY_WIN,2,0,84.45999999999998,0.0
126,-2.209999999999997,350,0.0,PREY_WIN,2,0,84.865,0.0
127,24.994166666666658,82,0.0,PREDATOR_WIN,1,1,70.0,78.95750000000001
128,-2.209999999999997,350,0.0,PREY_WIN,2,0,85.0,0.0
129,-2.1799999999999975,350,0.0,PREY_WIN,2,0,85.0,0.0
130,-2.199999999999997,350,0.0,PREY_WIN,2,0,84.94,0.0
131,14.696666666666468,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0
132,-2.259999999999996,350,0.0,PREY_WIN,2,0,84.865,0.0
133,-2.1699999999999977,350,0.0,PREY_WIN,2,0,85.0,0.0
134,24.826666666666654,92,0.0,PREDATOR_WIN,1,1,70.0,74.09000000000009
135,-2.1899999999999973,350,0.0,PREY_WIN,2,0,85.0,0.0
136,25.596666666666653,15,0.0,PREDATOR_WIN,1,1,70.0,100.0
137,-2.1899999999999973,350,0.0,PREY_WIN,2,0,85.0,0.0
138,-2.199999999999997,350,0.0,PREY_WIN,2,0,84.865,0.0
139,-2.3199999999999945,350,0.0,PREY_WIN,2,0,85.0,0.0
140,-2.249999999999996,350,0.0,PREY_WIN,2,0,85.0,0.0
141,-2.2299999999999964,350,0.0,PREY_WIN,2,0,85.0,0.0
142,-2.1399999999999983,350,0.0,PREY_WIN,2,0,84.59499999999998,0.0
143,-2.259999999999996,350,0.0,PREY_WIN,2,0,85.0,0.0
144,14.86666666666667,350,0.0,PREY_WIN,1,0,100.0,0.0
145,-2.339999999999994,350,0.0,PREY_WIN,2,0,85.0,0.0
146,-2.1799999999999975,350,0.0,PREY_WIN,2,0,85.0,0.0
147,-2.299999999999995,350,0.0,PREY_WIN,2,0,85.0,0.0
148,-2.399999999999993,350,0.0,PREY_WIN,2,0,84.865,0.0
149,-2.2199999999999966,350,0.0,PREY_WIN,2,0,85.0,0.0
150,-2.249999999999996,350,0.0,PREY_WIN,2,0,84.32499999999997,0.0
151,14.916666666666513,350,0.0,PREY_WIN,1,0,99.33999999999997,0.0
152,-2.239999999999996,350,0.0,PREY_WIN,2,0,85.0,0.0
153,-2.259999999999996,350,0.0,PREY_WIN,2,0,85.0,0.0
154,-2.299999999999995,350,0.0,PREY_WIN,2,0,85.0,0.0
155,-2.259999999999996,350,0.0,PREY_WIN,2,0,85.0,0.0
156,-2.289999999999995,350,0.0,PREY_WIN,2,0,84.865,0.0
157,-2.3199999999999945,350,0.0,PREY_WIN,2,0,84.865,0.0
158,-2.289999999999995,350,0.0,PREY_WIN,2,0,85.0,0.0
159,-2.159999999999998,350,0.0,PREY_WIN,2,0,85.0,0.0
160,-2.2299999999999964,350,0.0,PREY_WIN,2,0,84.94,0.0
161,-2.4099999999999926,350,0.0,PREY_WIN,2,0,84.865,0.0
162,-2.2199999999999966,350,0.0,PREY_WIN,2,0,84.865,0.0
163,-2.3099999999999947,350,0.0,PREY_WIN,2,0,85.0,0.0
164,-2.299999999999995,350,0.0,PREY_WIN,2,0,84.865,0.0
165,-2.389999999999993,350,0.0,PREY_WIN,2,0,85.0,0.0
166,-2.209999999999997,350,0.0,PREY_WIN,2,0,85.0,0.0
167,-2.209999999999997,350,0.0,PREY_WIN,2,0,84.94,0.0
168,-2.209999999999997,350,0.0,PREY_WIN,2,0,85.0,0.0
169,-2.289999999999995,350,0.0,PREY_WIN,2,0,85.0,0.0
170,-2.239999999999996,350,0.0,PREY_WIN,2,0,85.0,0.0
171,-2.259999999999996,350,0.0,PREY_WIN,2,0,84.72999999999999,0.0
172,-2.209999999999997,350,0.0,PREY_WIN,2,0,85.0,0.0
173,-2.259999999999996,350,0.0,PREY_WIN,2,0,85.0,0.0
174,-2.239999999999996,350,0.0,PREY_WIN,2,0,85.0,0.0
175,-2.2299999999999964,350,0.0,PREY_WIN,2,0,84.72999999999999,0.0
176,-2.209999999999997,350,0.0,PREY_WIN,2,0,85.0,0.0
