cycle,phase,agent_type,episode,reward,steps,eval_reward,prey_population,predator_population,avg_prey_energy,avg_predator_energy
1,A,PREY,32,2248.9999999999964,250,9760.499999999958,1,0,98.64999999999999,0.0
1,A,PREY,33,2248.9999999999964,250,9760.499999999958,1,0,98.64999999999999,0.0
1,A,PREY,34,2328.9999999999936,250,9760.499999999958,1,0,98.64999999999999,0.0
1,A,PREY,35,2328.9999999999936,250,9760.499999999958,1,0,98.64999999999999,0.0
1,A,PREY,36,2328.9999999999936,250,9760.499999999958,1,0,98.64999999999999,0.0
1,A,PREY,37,2328.9999999999936,250,9760.499999999958,1,0,98.64999999999999,0.0
1,A,PREY,38,2328.4999999999936,250,9760.499999999958,1,0,98.64999999999999,0.0
1,A,PREY,39,2328.4999999999936,250,9760.499999999958,1,0,98.64999999999999,0.0
1,A,PREY,40,2448.4999999999914,250,9760.499999999958,1,0,99.55,0.0
1,A,PREY,41,2488.4999999999905,250,9760.499999999958,1,0,99.55,0.0
1,A,PREY,42,2408.4999999999936,250,9760.499999999958,1,0,99.55,0.0
1,A,PREY,43,2567.99999999999,250,9760.499999999958,1,0,100.0,0.0
1,A,PREY,44,2208.9999999999973,250,9760.499999999958,1,0,99.55,0.0
1,A,PREY,45,2607.999999999989,250,9760.499999999958,1,0,99.55,0.0
1,A,PREY,46,2607.999999999989,250,9760.499999999958,1,0,99.55,0.0
1,A,PREY,47,2607.999999999989,250,9760.499999999958,1,0,99.55,0.0
1,A,PREY,48,2607.4999999999895,250,9760.499999999958,1,0,100.0,0.0
1,A,PREY,49,2127.999999999998,250,9760.499999999958,1,0,100.0,0.0
1,A,PREY,50,2127.999999999998,250,9760.499999999958,1,0,97.45,0.0
1,A,PREY,51,2527.49999999999,250,9760.499999999958,1,0,97.45,0.0
1,A,PREY,52,2606.99999999999,250,9760.499999999958,1,0,99.4,0.0
1,A,PREY,53,2606.99999999999,250,9760.499999999958,1,0,99.4,0.0
1,A,PREY,54,3085.4999999999827,250,9760.499999999958,1,0,99.55,0.0
1,A,PREY,55,3125.4999999999827,250,9760.499999999958,1,0,99.55,0.0
1,A,PREY,56,3125.4999999999827,250,9760.499999999958,1,0,99.55,0.0
1,A,PREY,57,3165.4999999999823,250,9760.499999999958,1,0,99.55,0.0
1,A,PREY,58,3245.4999999999823,250,9760.499999999958,1,0,99.55,0.0
1,A,PREY,59,3245.4999999999823,250,9760.499999999958,1,0,99.55,0.0
1,A,PREY,60,3245.4999999999823,250,9760.499999999958,1,0,99.55,0.0
1,A,PREY,61,3205.9999999999823,250,9760.499999999958,1,0,100.0,0.0
1,A,PREY,62,2765.999999999989,250,9760.499999999958,1,0,99.55,0.0
1,A,PREY,63,3245.499999999981,250,9760.499999999958,1,0,99.55,0.0
1,A,PREY,64,3245.499999999981,250,9760.499999999958,1,0,99.55,0.0
1,A,PREY,65,3365.4999999999804,250,9760.499999999958,1,0,100.0,0.0
1,A,PREY,66,2885.4999999999886,250,9760.499999999958,1,0,100.0,0.0
1,A,PREY,67,2965.499999999987,250,9760.499999999958,1,0,100.0,0.0
1,A,PREY,68,2965.499999999987,250,9760.499999999958,1,0,100.0,0.0
1,A,PREY,69,3005.499999999987,250,9760.499999999958,1,0,100.0,0.0
1,A,PREY,70,3085.499999999985,250,9760.499999999958,1,0,100.0,0.0
1,A,PREY,71,3165.4999999999845,250,9760.499999999958,1,0,100.0,0.0
1,A,PREY,72,3325.4999999999827,250,9760.499999999958,1,0,98.5,0.0
1,A,PREY,73,3644.9999999999795,250,9760.499999999958,1,0,98.5,0.0
1,A,PREY,74,3725.4999999999777,250,9760.499999999958,1,0,97.75,0.0
1,A,PREY,75,3725.4999999999777,250,9760.499999999958,1,0,97.75,0.0
1,A,PREY,76,3725.4999999999777,250,9760.499999999958,1,0,97.75,0.0
1,A,PREY,77,3725.4999999999777,250,9760.499999999958,1,0,97.75,0.0
1,A,PREY,78,3765.4999999999777,250,9760.499999999958,1,0,97.75,0.0
1,A,PREY,79,3765.4999999999777,250,9760.499999999958,1,0,97.75,0.0
1,A,PREY,80,3765.4999999999777,250,9760.499999999958,1,0,97.75,0.0
1,A,PREY,81,3965.499999999976,250,9760.499999999958,1,0,99.55,0.0
1,A,PREY,82,4045.999999999976,250,9760.499999999958,1,0,99.25,0.0
1,A,PREY,83,4045.999999999976,250,9760.499999999958,1,0,99.25,0.0
1,A,PREY,84,4245.499999999973,250,9760.499999999958,1,0,100.0,0.0
1,A,PREY,85,3525.999999999983,250,9760.499999999958,1,0,100.0,0.0
1,A,PREY,86,3565.4999999999827,250,9760.499999999958,1,0,100.0,0.0
1,A,PREY,87,3645.4999999999814,250,9760.499999999958,1,0,100.0,0.0
1,A,PREY,88,3804.999999999979,250,9760.499999999958,1,0,100.0,0.0
1,A,PREY,89,3886.4999999999764,250,9760.499999999958,1,0,99.1,0.0
1,A,PREY,90,4166.499999999973,250,9760.499999999958,1,0,99.1,0.0
1,A,PREY,91,4166.499999999973,250,9760.499999999958,1,0,99.1,0.0
1,A,PREY,92,4166.499999999973,250,9760.499999999958,1,0,99.1,0.0
1,A,PREY,93,4166.499999999973,250,9760.499999999958,1,0,99.1,0.0
1,A,PREY,94,4166.499999999973,250,9760.499999999958,1,0,99.1,0.0
1,A,PREY,95,4205.999999999973,250,9760.499999999958,1,0,99.1,0.0
1,A,PREY,96,4407.499999999969,250,9760.499999999958,1,0,99.7,0.0
1,A,PREY,97,4407.499999999969,250,9760.499999999958,1,0,99.7,0.0
1,A,PREY,98,4407.499999999969,250,9760.499999999958,1,0,99.7,0.0
1,A,PREY,99,4487.499999999969,250,9760.499999999958,1,0,99.7,0.0
1,A,PREY,100,4487.499999999969,250,9760.499999999958,1,0,99.7,0.0
1,B,PREDATOR,1,-0.5899999999999697,209,115.49999999999955,0,0,0.0,0.0
1,B,PREDATOR,2,-0.5999999999999712,210,115.49999999999955,0,0,0.0,0.0
1,B,PREDATOR,3,-0.5999999999999712,210,115.49999999999955,0,0,0.0,0.0
1,B,PREDATOR,4,-0.0999999999999659,210,115.49999999999955,0,0,0.0,0.0
1,B,PREDATOR,5,1.8800000000000345,212,115.49999999999955,0,0,0.0,0.0
1,B,PREDATOR,6,2.3800000000000345,212,115.49999999999955,0,0,0.0,0.0
1,B,PREDATOR,7,2.37000000000004,213,115.49999999999955,0,0,0.0,0.0
1,B,PREDATOR,8,4.8500000000000405,215,115.49999999999955,0,0,0.0,0.0
1,B,PREDATOR,9,3.8500000000000405,215,115.49999999999955,0,0,0.0,0.0
1,B,PREDATOR,10,3.3600000000000403,214,115.49999999999955,0,0,0.0,0.0
1,B,PREDATOR,11,3.3600000000000403,214,115.49999999999955,0,0,0.0,0.0
1,B,PREDATOR,12,3.8400000000000407,216,115.49999999999955,0,0,0.0,0.0
1,B,PREDATOR,13,4.340000000000041,216,115.49999999999955,0,0,0.0,0.0
1,B,PREDATOR,14,4.340000000000041,216,115.49999999999955,0,0,0.0,0.0
1,B,PREDATOR,15,4.340000000000041,216,115.49999999999955,0,0,0.0,0.0
1,B,PREDATOR,16,4.8500000000000405,215,115.49999999999955,0,0,0.0,0.0
1,B,PREDATOR,17,4.8500000000000405,215,115.49999999999955,0,0,0.0,0.0
1,B,PREDATOR,18,7.350000000000003,215,115.49999999999955,0,0,0.0,0.0
1,B,PREDATOR,19,8.83999999999998,216,115.49999999999955,0,0,0.0,0.0
1,B,PREDATOR,20,6.859999999999976,214,115.49999999999955,0,0,0.0,0.0
1,B,PREDATOR,21,9.819999999999938,218,115.49999999999955,0,0,0.0,0.0
1,B,PREDATOR,22,11.309999999999937,219,115.49999999999955,0,0,0.0,0.0
1,B,PREDATOR,23,10.809999999999937,219,115.49999999999955,0,0,0.0,0.0
1,B,PREDATOR,24,10.809999999999937,219,115.49999999999955,0,0,0.0,0.0
1,B,PREDATOR,25,11.309999999999937,219,115.49999999999955,0,0,0.0,0.0
1,B,PREDATOR,26,11.309999999999937,219,115.49999999999955,0,0,0.0,0.0
1,B,PREDATOR,27,10.80999999999994,219,115.49999999999955,0,0,0.0,0.0
1,B,PREDATOR,28,10.309999999999969,219,115.49999999999955,0,0,0.0,0.0
1,B,PREDATOR,29,10.309999999999969,219,115.49999999999955,0,0,0.0,0.0
1,B,PREDATOR,30,10.309999999999969,219,115.49999999999955,0,0,0.0,0.0
1,B,PREDATOR,31,11.289999999999937,221,115.49999999999955,0,0,0.0,0.0
1,B,PREDATOR,32,11.289999999999937,221,115.49999999999955,0,0,0.0,0.0
1,B,PREDATOR,33,11.289999999999937,221,115.49999999999955,0,0,0.0,0.0
1,B,PREDATOR,34,12.299999999999935,220,115.49999999999955,0,0,0.0,0.0
1,B,PREDATOR,35,12.299999999999935,220,115.49999999999955,0,0,0.0,0.0
1,B,PREDATOR,36,12.299999999999935,220,115.49999999999955,0,0,0.0,0.0
1,B,PREDATOR,37,12.79999999999991,220,115.49999999999955,0,0,0.0,0.0
1,B,PREDATOR,38,12.29999999999991,220,115.49999999999955,0,0,0.0,0.0
1,B,PREDATOR,39,12.29999999999991,220,115.49999999999955,0,0,0.0,0.0
1,B,PREDATOR,40,13.789999999999909,221,115.49999999999955,0,0,0.0,0.0
1,B,PREDATOR,41,14.289999999999909,221,115.49999999999955,0,0,0.0,0.0
1,B,PREDATOR,42,14.289999999999909,221,115.49999999999955,0,0,0.0,0.0
1,B,PREDATOR,43,15.279999999999903,222,115.49999999999955,0,0,0.0,0.0
1,B,PREDATOR,44,15.779999999999903,222,115.49999999999955,0,0,0.0,0.0
1,B,PREDATOR,45,15.779999999999903,222,115.49999999999955,0,0,0.0,0.0
1,B,PREDATOR,46,15.779999999999903,222,115.49999999999955,0,0,0.0,0.0
1,B,PREDATOR,47,15.779999999999903,222,115.49999999999955,0,0,0.0,0.0
1,B,PREDATOR,48,16.269999999999904,223,115.49999999999955,0,0,0.0,0.0
1,B,PREDATOR,49,15.269999999999884,223,115.49999999999955,0,0,0.0,0.0
1,B,PREDATOR,50,15.269999999999884,223,115.49999999999955,0,0,0.0,0.0
1,B,PREDATOR,51,15.269999999999884,223,115.49999999999955,0,0,0.0,0.0
1,B,PREDATOR,52,15.269999999999884,223,115.49999999999955,0,0,0.0,0.0
1,B,PREDATOR,53,15.269999999999884,223,115.49999999999955,0,0,0.0,0.0
1,B,PREDATOR,54,20.219999999999878,228,115.49999999999955,0,0,0.0,0.0
1,B,PREDATOR,55,20.219999999999878,228,115.49999999999955,0,0,0.0,0.0
1,B,PREDATOR,56,20.219999999999878,228,115.49999999999955,0,0,0.0,0.0
1,B,PREDATOR,57,20.219999999999878,228,115.49999999999955,0,0,0.0,0.0
1,B,PREDATOR,58,20.729999999999876,227,115.49999999999955,0,0,0.0,0.0
1,B,PREDATOR,59,20.729999999999876,227,115.49999999999955,0,0,0.0,0.0
1,B,PREDATOR,60,20.729999999999876,227,115.49999999999955,0,0,0.0,0.0
1,B,PREDATOR,61,20.729999999999876,227,115.49999999999955,0,0,0.0,0.0
1,B,PREDATOR,62,20.249999999999872,225,115.49999999999955,0,0,0.0,0.0
1,B,PREDATOR,63,20.249999999999872,225,115.49999999999955,0,0,0.0,0.0
1,B,PREDATOR,64,20.249999999999872,225,115.49999999999955,0,0,0.0,0.0
1,B,PREDATOR,65,21.739999999999874,226,115.49999999999955,0,0,0.0,0.0
1,B,PREDATOR,66,21.739999999999874,226,115.49999999999955,0,0,0.0,0.0
1,B,PREDATOR,67,22.23999999999988,226,115.49999999999955,0,0,0.0,0.0
1,B,PREDATOR,68,22.23999999999988,226,115.49999999999955,0,0,0.0,0.0
1,B,PREDATOR,69,22.23999999999988,226,115.49999999999955,0,0,0.0,0.0
1,B,PREDATOR,70,22.23999999999988,226,115.49999999999955,0,0,0.0,0.0
1,B,PREDATOR,71,22.729999999999897,227,115.49999999999955,0,0,0.0,0.0
1,B,PREDATOR,72,24.72999999999994,227,115.49999999999955,0,0,0.0,0.0
1,B,PREDATOR,73,25.229999999999954,227,115.49999999999955,0,0,0.0,0.0
1,B,PREDATOR,74,25.699999999999974,230,115.49999999999955,0,0,0.0,0.0
1,B,PREDATOR,75,25.699999999999974,230,115.49999999999955,0,0,0.0,0.0
1,B,PREDATOR,76,25.699999999999974,230,115.49999999999955,0,0,0.0,0.0
1,B,PREDATOR,77,25.699999999999974,230,115.49999999999955,0,0,0.0,0.0
1,B,PREDATOR,78,26.199999999999974,230,115.49999999999955,0,0,0.0,0.0
1,B,PREDATOR,79,26.199999999999974,230,115.49999999999955,0,0,0.0,0.0
1,B,PREDATOR,80,26.199999999999974,230,115.49999999999955,0,0,0.0,0.0
1,B,PREDATOR,81,31.22,228,115.49999999999955,0,0,0.0,0.0
1,B,PREDATOR,82,33.21000000000002,229,115.49999999999955,0,0,0.0,0.0
1,B,PREDATOR,83,24.760000000000012,224,115.49999999999955,0,0,0.0,0.0
1,B,PREDATOR,84,27.22000000000004,228,115.49999999999955,0,0,0.0,0.0
1,B,PREDATOR,85,26.73000000000004,227,115.49999999999955,0,0,0.0,0.0
1,B,PREDATOR,86,33.69000000000005,231,115.49999999999955,0,0,0.0,0.0
1,B,PREDATOR,87,26.710000000000043,229,115.49999999999955,0,0,0.0,0.0
1,B,PREDATOR,88,26.710000000000043,229,115.49999999999955,0,0,0.0,0.0
1,B,PREDATOR,89,26.710000000000043,229,115.49999999999955,0,0,0.0,0.0
1,B,PREDATOR,90,27.200000000000045,230,115.49999999999955,0,0,0.0,0.0
1,B,PREDATOR,91,36.16000000000005,234,115.49999999999955,0,0,0.0,0.0
1,B,PREDATOR,92,36.16000000000005,234,115.49999999999955,0,0,0.0,0.0
1,B,PREDATOR,93,36.16000000000005,234,115.49999999999955,0,0,0.0,0.0
1,B,PREDATOR,94,36.16000000000005,234,115.49999999999955,0,0,0.0,0.0
1,B,PREDATOR,95,36.16000000000005,234,115.49999999999955,0,0,0.0,0.0
1,B,PREDATOR,96,40.640000000000114,236,115.49999999999955,0,0,0.0,0.0
1,B,PREDATOR,97,40.640000000000114,236,115.49999999999955,0,0,0.0,0.0
1,B,PREDATOR,98,40.640000000000114,236,115.49999999999955,0,0,0.0,0.0
1,B,PREDATOR,99,41.630000000000116,237,115.49999999999955,0,0,0.0,0.0
1,B,PREDATOR,100,41.630000000000116,237,115.49999999999955,0,0,0.0,0.0
2,A,PREY,1,772.500000000002,250,9760.499999999958,1,0,95.34999999999998,0.0
2,A,PREY,2,971.000000000002,250,9760.499999999958,1,0,100.0,0.0
2,A,PREY,3,971.000000000002,250,9760.499999999958,1,0,99.1,0.0
2,A,PREY,4,1050.5000000000018,250,9760.499999999958,1,0,99.1,0.0
2,A,PREY,5,1131.0000000000018,250,9760.499999999958,1,0,99.55,0.0
2,A,PREY,6,1171.0000000000018,250,9760.499999999958,1,0,100.0,0.0
2,A,PREY,7,1211.000000000002,250,9760.499999999958,1,0,100.0,0.0
2,A,PREY,8,1251.000000000002,250,9760.499999999958,1,0,93.1,0.0
2,A,PREY,9,1251.000000000002,250,9760.499999999958,1,0,93.1,0.0
2,A,PREY,10,1251.000000000002,250,9760.499999999958,1,0,93.1,0.0
2,A,PREY,11,1251.000000000002,250,9760.499999999958,1,0,93.1,0.0
2,A,PREY,12,1210.500000000002,250,9760.499999999958,1,0,99.55,0.0
2,A,PREY,13,1249.500000000002,250,9760.499999999958,1,0,99.55,0.0
2,A,PREY,14,1369.500000000002,250,9760.499999999958,1,0,99.55,0.0
2,A,PREY,15,1409.500000000002,250,9760.499999999958,1,0,99.55,0.0
2,A,PREY,16,1449.500000000002,250,9760.499999999958,1,0,99.55,0.0
2,A,PREY,17,1449.500000000002,250,9760.499999999958,1,0,99.55,0.0
2,A,PREY,18,1690.000000000002,250,9760.499999999958,1,0,99.1,0.0
2,A,PREY,19,1889.500000000002,250,9760.499999999958,1,0,99.1,0.0
2,A,PREY,20,1930.000000000002,250,9760.499999999958,1,0,99.1,0.0
2,A,PREY,21,2010.500000000002,250,9760.499999999958,1,0,99.1,0.0
2,A,PREY,22,2050.0000000000014,250,9760.499999999958,1,0,99.1,0.0
2,A,PREY,23,2089.0,250,9760.499999999958,1,0,99.55,0.0
2,A,PREY,24,2128.999999999998,250,9760.499999999958,1,0,99.55,0.0
2,A,PREY,25,2128.999999999998,250,9760.499999999958,1,0,99.55,0.0
2,A,PREY,26,2128.999999999998,250,9760.499999999958,1,0,99.55,0.0
2,A,PREY,27,2128.999999999998,250,9760.499999999958,1,0,99.55,0.0
2,A,PREY,28,2128.999999999998,250,9760.499999999958,1,0,99.55,0.0
2,A,PREY,29,2128.999999999998,250,9760.499999999958,1,0,99.55,0.0
2,A,PREY,30,2128.999999999998,250,9760.499999999958,1,0,99.55,0.0
2,A,PREY,31,2248.9999999999964,250,9760.499999999958,1,0,98.64999999999999,0.0
2,A,PREY,32,2248.9999999999964,250,9760.499999999958,1,0,98.64999999999999,0.0
2,A,PREY,33,2248.9999999999964,250,9760.499999999958,1,0,98.64999999999999,0.0
2,A,PREY,34,2328.9999999999936,250,9760.499999999958,1,0,98.64999999999999,0.0
2,A,PREY,35,2328.9999999999936,250,9760.499999999958,1,0,98.64999999999999,0.0
2,A,PREY,36,2328.9999999999936,250,9760.499999999958,1,0,98.64999999999999,0.0
2,A,PREY,37,2328.9999999999936,250,9760.499999999958,1,0,98.64999999999999,0.0
2,A,PREY,38,2328.4999999999936,250,9760.499999999958,1,0,98.64999999999999,0.0
2,A,PREY,39,2328.4999999999936,250,9760.499999999958,1,0,98.64999999999999,0.0
2,A,PREY,40,2448.4999999999914,250,9760.499999999958,1,0,99.55,0.0
2,A,PREY,41,2488.4999999999905,250,9760.499999999958,1,0,99.55,0.0
2,A,PREY,42,2488.4999999999905,250,9760.499999999958,1,0,99.55,0.0
2,A,PREY,43,2567.99999999999,250,9760.499999999958,1,0,100.0,0.0
2,A,PREY,44,2168.9999999999977,250,9760.499999999958,1,0,99.55,0.0
2,A,PREY,45,2607.999999999989,250,9760.499999999958,1,0,99.55,0.0
2,A,PREY,46,2607.999999999989,250,9760.499999999958,1,0,99.55,0.0
2,A,PREY,47,2607.999999999989,250,9760.499999999958,1,0,99.55,0.0
2,A,PREY,48,2607.4999999999895,250,9760.499999999958,1,0,100.0,0.0
2,A,PREY,49,2127.999999999998,250,9760.499999999958,1,0,100.0,0.0
2,A,PREY,50,2127.999999999998,250,9760.499999999958,1,0,97.45,0.0
2,A,PREY,51,2527.49999999999,250,9760.499999999958,1,0,97.45,0.0
2,A,PREY,52,2606.99999999999,250,9760.499999999958,1,0,99.4,0.0
2,A,PREY,53,2606.99999999999,250,9760.499999999958,1,0,99.4,0.0
2,A,PREY,54,3085.4999999999827,250,9760.499999999958,1,0,99.55,0.0
2,A,PREY,55,3125.4999999999827,250,9760.499999999958,1,0,99.55,0.0
2,A,PREY,56,3125.4999999999827,250,9760.499999999958,1,0,99.55,0.0
2,A,PREY,57,3165.4999999999823,250,9760.499999999958,1,0,99.55,0.0
2,A,PREY,58,3245.4999999999823,250,9760.499999999958,1,0,99.55,0.0
2,A,PREY,59,3245.4999999999823,250,9760.499999999958,1,0,99.55,0.0
2,A,PREY,60,3245.4999999999823,250,9760.499999999958,1,0,99.55,0.0
2,A,PREY,61,3205.9999999999823,250,9760.499999999958,1,0,100.0,0.0
2,A,PREY,62,2765.999999999989,250,9760.499999999958,1,0,99.55,0.0
2,A,PREY,63,3245.499999999981,250,9760.499999999958,1,0,99.55,0.0
2,A,PREY,64,3245.499999999981,250,9760.499999999958,1,0,99.55,0.0
2,A,PREY,65,3365.4999999999804,250,9760.499999999958,1,0,100.0,0.0
2,A,PREY,66,2885.4999999999886,250,9760.499999999958,1,0,100.0,0.0
2,A,PREY,67,2965.499999999987,250,9760.499999999958,1,0,100.0,0.0
2,A,PREY,68,2965.499999999987,250,9760.499999999958,1,0,100.0,0.0
2,A,PREY,69,3005.499999999987,250,9760.499999999958,1,0,100.0,0.0
2,A,PREY,70,3085.499999999985,250,9760.499999999958,1,0,100.0,0.0
2,A,PREY,71,3165.4999999999845,250,9760.499999999958,1,0,100.0,0.0
2,A,PREY,72,3325.4999999999827,250,9760.499999999958,1,0,98.5,0.0
2,A,PREY,73,3644.9999999999795,250,9760.499999999958,1,0,98.5,0.0
2,A,PREY,74,3725.4999999999777,250,9760.499999999958,1,0,97.75,0.0
2,A,PREY,75,3725.4999999999777,250,9760.499999999958,1,0,97.75,0.0
2,A,PREY,76,3725.4999999999777,250,9760.499999999958,1,0,97.75,0.0
2,A,PREY,77,3725.4999999999777,250,9760.499999999958,1,0,97.75,0.0
2,A,PREY,78,3765.4999999999777,250,9760.499999999958,1,0,97.75,0.0
2,A,PREY,79,3765.4999999999777,250,9760.499999999958,1,0,97.75,0.0
2,A,PREY,80,3765.4999999999777,250,9760.499999999958,1,0,97.75,0.0
2,A,PREY,81,3965.499999999976,250,9760.499999999958,1,0,99.55,0.0
2,A,PREY,82,4045.999999999976,250,9760.499999999958,1,0,99.25,0.0
2,A,PREY,83,4045.999999999976,250,9760.499999999958,1,0,99.25,0.0
2,A,PREY,84,4245.499999999973,250,9760.499999999958,1,0,100.0,0.0
2,A,PREY,85,3525.999999999983,250,9760.499999999958,1,0,100.0,0.0
2,A,PREY,86,3565.4999999999827,250,9760.499999999958,1,0,100.0,0.0
2,A,PREY,87,3605.499999999982,250,9760.499999999958,1,0,100.0,0.0
2,A,PREY,88,3924.999999999978,250,9760.499999999958,1,0,100.0,0.0
2,A,PREY,89,3966.499999999976,250,9760.499999999958,1,0,99.1,0.0
2,A,PREY,90,4166.499999999973,250,9760.499999999958,1,0,99.1,0.0
2,A,PREY,91,4166.499999999973,250,9760.499999999958,1,0,99.1,0.0
2,A,PREY,92,4166.499999999973,250,9760.499999999958,1,0,99.1,0.0
2,A,PREY,93,4166.499999999973,250,9760.499999999958,1,0,99.1,0.0
2,A,PREY,94,4166.499999999973,250,9760.499999999958,1,0,99.1,0.0
2,A,PREY,95,4205.999999999973,250,9760.499999999958,1,0,99.1,0.0
2,A,PREY,96,4407.499999999969,250,9760.499999999958,1,0,99.7,0.0
2,A,PREY,97,4407.499999999969,250,9760.499999999958,1,0,99.7,0.0
2,A,PREY,98,4407.499999999969,250,9760.499999999958,1,0,99.7,0.0
2,A,PREY,99,4487.499999999969,250,9760.499999999958,1,0,99.7,0.0
2,A,PREY,100,4487.499999999969,250,9760.499999999958,1,0,99.7,0.0
2,B,PREDATOR,1,-0.5899999999999697,209,115.49999999999955,0,0,0.0,0.0
2,B,PREDATOR,2,-0.5999999999999712,210,115.49999999999955,0,0,0.0,0.0
2,B,PREDATOR,3,-0.5999999999999712,210,115.49999999999955,0,0,0.0,0.0
2,B,PREDATOR,4,-0.0999999999999659,210,115.49999999999955,0,0,0.0,0.0
2,B,PREDATOR,5,1.8800000000000345,212,115.49999999999955,0,0,0.0,0.0
2,B,PREDATOR,6,2.3800000000000345,212,115.49999999999955,0,0,0.0,0.0
2,B,PREDATOR,7,2.37000000000004,213,115.49999999999955,0,0,0.0,0.0
2,B,PREDATOR,8,4.8500000000000405,215,115.49999999999955,0,0,0.0,0.0
2,B,PREDATOR,9,3.8500000000000405,215,115.49999999999955,0,0,0.0,0.0
2,B,PREDATOR,10,3.3600000000000403,214,115.49999999999955,0,0,0.0,0.0
2,B,PREDATOR,11,3.3600000000000403,214,115.49999999999955,0,0,0.0,0.0
2,B,PREDATOR,12,3.8400000000000407,216,115.49999999999955,0,0,0.0,0.0
2,B,PREDATOR,13,4.340000000000041,216,115.49999999999955,0,0,0.0,0.0
2,B,PREDATOR,14,4.340000000000041,216,115.49999999999955,0,0,0.0,0.0
2,B,PREDATOR,15,4.340000000000041,216,115.49999999999955,0,0,0.0,0.0
2,B,PREDATOR,16,4.8500000000000405,215,115.49999999999955,0,0,0.0,0.0
2,B,PREDATOR,17,4.8500000000000405,215,115.49999999999955,0,0,0.0,0.0
2,B,PREDATOR,18,7.350000000000003,215,115.49999999999955,0,0,0.0,0.0
2,B,PREDATOR,19,8.83999999999998,216,115.49999999999955,0,0,0.0,0.0
2,B,PREDATOR,20,6.859999999999976,214,115.49999999999955,0,0,0.0,0.0
2,B,PREDATOR,21,9.819999999999938,218,115.49999999999955,0,0,0.0,0.0
2,B,PREDATOR,22,11.309999999999937,219,115.49999999999955,0,0,0.0,0.0
2,B,PREDATOR,23,10.809999999999937,219,115.49999999999955,0,0,0.0,0.0
2,B,PREDATOR,24,10.809999999999937,219,115.49999999999955,0,0,0.0,0.0
2,B,PREDATOR,25,11.309999999999937,219,115.49999999999955,0,0,0.0,0.0
2,B,PREDATOR,26,11.309999999999937,219,115.49999999999955,0,0,0.0,0.0
2,B,PREDATOR,27,10.80999999999994,219,115.49999999999955,0,0,0.0,0.0
2,B,PREDATOR,28,10.309999999999969,219,115.49999999999955,0,0,0.0,0.0
2,B,PREDATOR,29,10.309999999999969,219,115.49999999999955,0,0,0.0,0.0
2,B,PREDATOR,30,10.309999999999969,219,115.49999999999955,0,0,0.0,0.0
2,B,PREDATOR,31,11.289999999999937,221,115.49999999999955,0,0,0.0,0.0
2,B,PREDATOR,32,11.289999999999937,221,115.49999999999955,0,0,0.0,0.0
