episode,reward,steps,eval_reward,outcome,prey_population,predator_population,avg_prey_energy,avg_predator_energy
129,-2.259999999999996,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0
130,-2.2699999999999956,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0
131,-2.4099999999999926,350,0.0,PREY_WIN,1,0,100.0,0.0
132,-2.429999999999992,350,0.0,PREY_WIN,1,0,100.0,0.0
133,-2.239999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0
134,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0
135,-2.289999999999995,350,0.0,PREY_WIN,1,0,100.0,0.0
136,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0
137,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0
138,-2.299999999999995,350,0.0,PREY_WIN,1,0,100.0,0.0
139,-2.5099999999999905,350,0.0,PREY_WIN,1,0,100.0,0.0
140,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0
141,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0
142,-2.3099999999999947,350,0.0,PREY_WIN,1,0,100.0,0.0
143,-2.239999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0
144,-2.289999999999995,350,0.0,PREY_WIN,1,0,100.0,0.0
145,-2.3299999999999943,350,0.0,PREY_WIN,1,0,100.0,0.0
146,-2.2699999999999956,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0
147,-2.199999999999997,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0
148,-2.199999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0
149,27.660000000000004,233,0.0,PREDATOR_WIN,0,1,0.0,26.54000000000019
150,27.832499999999996,209,0.0,PREDATOR_WIN,0,1,0.0,30.552500000000222
151,-3.3899999999999717,350,0.0,PREY_WIN,1,0,100.0,0.0
152,-3.4999999999999694,350,0.0,PREY_WIN,1,1,100.0,0.7000000000003813
153,-2.759999999999985,350,0.0,PREY_WIN,1,0,100.0,0.0
154,28.219999999999995,177,0.0,PREDATOR_WIN,0,1,0.0,59.36000000000035
155,-2.6999999999999864,350,0.0,PREY_WIN,1,0,100.0,0.0
156,-3.4499999999999704,350,0.0,PREY_WIN,1,0,100.0,0.0
157,-2.5099999999999905,350,0.0,PREY_WIN,1,0,100.0,0.0
158,-2.389999999999993,350,0.0,PREY_WIN,1,0,100.0,0.0
159,-2.6099999999999883,350,0.0,PREY_WIN,1,0,100.0,0.0
160,-2.99999999999998,350,0.0,PREY_WIN,1,0,100.0,0.0
161,-2.6499999999999875,350,0.0,PREY_WIN,1,0,100.0,0.0
162,-2.4499999999999917,350,0.0,PREY_WIN,1,0,100.0,0.0
163,-2.349999999999994,350,0.0,PREY_WIN,1,0,100.0,0.0
164,29.909999999999997,8,0.0,PREDATOR_WIN,0,1,0.0,100.0
165,-2.8399999999999834,350,0.0,PREY_WIN,1,0,100.0,0.0
166,-2.6099999999999883,350,0.0,PREY_WIN,1,0,100.0,0.0
167,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0
168,-2.4999999999999907,350,0.0,PREY_WIN,1,0,100.0,0.0
169,28.909999999999997,108,0.0,PREDATOR_WIN,0,1,0.0,69.14000000000013
170,28.889999999999997,110,0.0,PREDATOR_WIN,0,1,0.0,79.09999999999985
171,-2.7499999999999853,350,0.0,PREY_WIN,1,0,100.0,0.0
172,29.562499999999993,36,0.0,PREDATOR_WIN,0,1,0.0,97.5124999999999
173,-3.189999999999976,350,0.0,PREY_WIN,1,0,100.0,0.0
174,28.179999999999996,181,0.0,PREDATOR_WIN,0,1,0.0,74.4799999999997
175,-2.8299999999999836,350,0.0,PREY_WIN,1,0,100.0,0.0
176,-2.1799999999999975,350,0.0,PREY_WIN,1,0,100.0,0.0
177,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0
178,-2.9699999999999807,350,0.0,PREY_WIN,1,0,100.0,0.0
179,-2.5099999999999905,350,0.0,PREY_WIN,1,0,100.0,0.0
180,-2.1399999999999983,350,0.0,PREY_WIN,1,0,100.0,0.0
181,-2.199999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0
182,-2.1799999999999975,350,0.0,PREY_WIN,1,0,100.0,0.0
183,-2.4599999999999915,350,0.0,PREY_WIN,1,0,100.0,0.0
184,28.989999999999995,100,0.0,PREDATOR_WIN,0,1,0.0,73.40000000000006
185,-2.7899999999999845,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0
186,28.479999999999997,151,0.0,PREDATOR_WIN,0,1,0.0,67.28000000000013
187,-3.1999999999999758,350,0.0,PREY_WIN,1,0,100.0,0.0
188,-3.2599999999999745,350,0.0,PREY_WIN,1,0,100.0,0.0
189,-2.8299999999999836,350,0.0,PREY_WIN,1,0,100.0,0.0
190,-2.339999999999994,350,0.0,PREY_WIN,1,0,100.0,0.0
191,-2.199999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0
192,-2.4099999999999926,350,0.0,PREY_WIN,1,0,100.0,0.0
193,-2.3099999999999947,350,0.0,PREY_WIN,1,0,100.0,0.0
194,-2.1699999999999977,350,0.0,PREY_WIN,1,0,100.0,0.0
195,-2.199999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0
196,-2.239999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0
197,-2.289999999999995,350,0.0,PREY_WIN,1,0,100.0,0.0
198,-2.239999999999996,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0
199,-2.3599999999999937,350,0.0,PREY_WIN,1,0,100.0,0.0
200,-2.1799999999999975,350,0.0,PREY_WIN,1,0,100.0,0.0
201,-2.259999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0
202,-2.339999999999994,350,0.0,PREY_WIN,1,0,100.0,0.0
203,-2.4099999999999926,350,0.0,PREY_WIN,1,0,100.0,0.0
204,-2.2299999999999964,350,0.0,PREY_WIN,1,0,100.0,0.0
205,-2.3099999999999947,350,0.0,PREY_WIN,1,0,100.0,0.0
206,29.699999999999996,29,0.0,PREDATOR_WIN,0,1,0.0,99.01999999999994
207,-2.5899999999999888,350,0.0,PREY_WIN,1,0,100.0,0.0
208,-3.379999999999972,350,0.0,PREY_WIN,1,0,100.0,0.0
209,-2.389999999999993,350,0.0,PREY_WIN,1,0,100.0,0.0
210,-2.199999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0
211,-2.439999999999992,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0
212,-2.239999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0
213,-2.339999999999994,350,0.0,PREY_WIN,1,0,100.0,0.0
214,29.819999999999997,17,0.0,PREDATOR_WIN,0,1,0.0,100.0
215,-2.2299999999999964,350,0.0,PREY_WIN,1,0,100.0,0.0
216,-2.199999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0
217,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0
218,-2.3299999999999943,350,0.0,PREY_WIN,1,0,100.0,0.0
219,27.580000000000005,241,0.0,PREDATOR_WIN,0,1,0.0,26.48000000000014
220,28.509999999999994,148,0.0,PREDATOR_WIN,0,1,0.0,56.24000000000028
221,28.659999999999997,133,0.0,PREDATOR_WIN,0,1,0.0,58.340000000000295
222,28.979999999999997,101,0.0,PREDATOR_WIN,0,1,0.0,72.68000000000006
223,-3.4999999999999694,350,0.0,PREY_WIN,1,1,100.0,9.100000000000314
224,-3.4999999999999694,350,0.0,PREY_WIN,1,1,100.0,15.699999999999877
225,-3.4999999999999694,350,0.0,PREY_WIN,1,1,100.0,13.600000000000195
226,-3.2499999999999747,350,0.0,PREY_WIN,1,0,100.0,0.0
227,-2.399999999999993,350,0.0,PREY_WIN,1,0,100.0,0.0
228,-2.149999999999998,350,0.0,PREY_WIN,1,0,100.0,0.0
229,-2.299999999999995,350,0.0,PREY_WIN,1,0,99.88,0.0
230,-2.3699999999999934,350,0.0,PREY_WIN,1,0,100.0,0.0
231,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0
232,-2.199999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0
233,-2.1799999999999975,350,0.0,PREY_WIN,1,0,100.0,0.0
234,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0
235,-2.1799999999999975,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0
236,-2.259999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0
237,-2.259999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0
238,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0
239,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0
240,-2.2299999999999964,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0
241,-2.3099999999999947,350,0.0,PREY_WIN,1,0,100.0,0.0
242,-2.2799999999999954,350,0.0,PREY_WIN,1,0,100.0,0.0
243,-2.209999999999997,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0
244,-2.2199999999999966,350,0.0,PREY_WIN,1,0,100.0,0.0
245,-2.2199999999999966,350,0.0,PREY_WIN,1,0,100.0,0.0
246,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0
247,-2.199999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0
248,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0
249,-2.209999999999997,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0
250,-2.239999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0
251,-2.239999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0
252,-2.199999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0
253,-2.2199999999999966,350,0.0,PREY_WIN,1,0,100.0,0.0
254,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0
255,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0
256,-2.239999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0
257,-2.2299999999999964,350,0.0,PREY_WIN,1,0,100.0,0.0
258,-2.2299999999999964,350,0.0,PREY_WIN,1,0,100.0,0.0
259,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0
260,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0
261,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0
262,29.462499999999995,46,0.0,PREDATOR_WIN,0,1,0.0,93.0124999999999
263,-3.049999999999979,350,0.0,PREY_WIN,1,0,100.0,0.0
264,-3.0199999999999796,350,0.0,PREY_WIN,1,0,100.0,0.0
265,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0
266,-2.1699999999999977,350,0.0,PREY_WIN,1,0,100.0,0.0
267,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0
268,-2.159999999999998,350,0.0,PREY_WIN,1,0,100.0,0.0
269,-2.2199999999999966,350,0.0,PREY_WIN,1,0,100.0,0.0
270,-2.289999999999995,350,0.0,PREY_WIN,1,0,100.0,0.0
271,-2.289999999999995,350,0.0,PREY_WIN,1,0,100.0,0.0
272,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0
273,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0
274,-2.1799999999999975,350,0.0,PREY_WIN,1,0,100.0,0.0
275,-2.2199999999999966,350,0.0,PREY_WIN,1,0,100.0,0.0
276,-2.289999999999995,350,0.0,PREY_WIN,1,0,100.0,0.0
277,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0
278,-2.239999999999996,350,0.0,PREY_WIN,1,0,99.45999999999998,0.0
279,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0
280,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0
281,-2.239999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0
282,-2.289999999999995,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0
283,29.9,9,0.0,PREDATOR_WIN,0,1,0.0,100.0
284,-2.1699999999999977,350,0.0,PREY_WIN,1,0,100.0,0.0
285,-2.1799999999999975,350,0.0,PREY_WIN,1,0,100.0,0.0
286,29.919999999999998,7,0.0,PREDATOR_WIN,0,1,0.0,100.0
287,-2.1799999999999975,350,0.0,PREY_WIN,1,0,100.0,0.0
288,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0
289,27.969999999999995,202,0.0,PREDATOR_WIN,0,1,0.0,35.36000000000026
290,-2.239999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0
291,-3.3399999999999728,350,0.0,PREY_WIN,1,0,100.0,0.0
292,28.609999999999996,138,0.0,PREDATOR_WIN,0,1,0.0,62.240000000000265
293,29.659999999999997,33,0.0,PREDATOR_WIN,0,1,0.0,98.53999999999992
294,-3.4999999999999694,350,0.0,PREY_WIN,1,1,100.0,13.899999999999805
295,29.929999999999996,6,0.0,PREDATOR_WIN,0,1,0.0,100.0
296,-3.3399999999999728,350,0.0,PREY_WIN,1,0,100.0,0.0
297,-2.7399999999999856,350,0.0,PREY_WIN,1,0,100.0,0.0
298,-2.4199999999999924,350,0.0,PREY_WIN,1,0,100.0,0.0
299,-2.3099999999999947,350,0.0,PREY_WIN,1,0,100.0,0.0
300,28.069999999999997,192,0.0,PREDATOR_WIN,0,1,0.0,51.2600000000001
301,29.959999999999997,3,0.0,PREDATOR_WIN,0,1,0.0,100.0
302,-2.239999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0
303,-2.809999999999984,350,0.0,PREY_WIN,1,0,100.0,0.0
304,-2.5599999999999894,350,0.0,PREY_WIN,1,0,100.0,0.0
305,-2.479999999999991,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0
306,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0
307,-2.1399999999999983,350,0.0,PREY_WIN,1,0,100.0,0.0
308,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0
309,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0
310,29.869999999999997,12,0.0,PREDATOR_WIN,0,1,0.0,100.0
311,29.879999999999995,11,0.0,PREDATOR_WIN,0,1,0.0,100.0
312,-2.339999999999994,350,0.0,PREY_WIN,1,0,100.0,0.0
313,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0
314,-2.2299999999999964,350,0.0,PREY_WIN,1,0,100.0,0.0
315,-2.239999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0
316,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0
317,-2.259999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0
318,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0
319,-2.439999999999992,350,0.0,PREY_WIN,1,0,100.0,0.0
320,-2.199999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0
321,-2.289999999999995,350,0.0,PREY_WIN,1,0,100.0,0.0
322,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0
323,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0
324,-2.1899999999999973,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0
325,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0
326,-2.239999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0
327,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0
328,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0
329,-2.3199999999999945,350,0.0,PREY_WIN,1,0,100.0,0.0
330,-2.259999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0
331,-2.3099999999999947,350,0.0,PREY_WIN,1,0,100.0,0.0
332,-2.2299999999999964,350,0.0,PREY_WIN,1,0,100.0,0.0
333,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0
334,-2.2199999999999966,350,0.0,PREY_WIN,1,0,100.0,0.0
335,-2.259999999999996,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0
336,-2.2299999999999964,350,0.0,PREY_WIN,1,0,100.0,0.0
337,-2.2299999999999964,350,0.0,PREY_WIN,1,0,100.0,0.0
338,29.639999999999997,35,0.0,PREDATOR_WIN,0,1,0.0,97.09999999999992
339,-3.1099999999999777,350,0.0,PREY_WIN,1,0,100.0,0.0
340,29.479999999999997,51,0.0,PREDATOR_WIN,0,1,0.0,93.37999999999987
341,-3.1199999999999775,350,0.0,PREY_WIN,1,0,100.0,0.0
342,-3.099999999999978,350,0.0,PREY_WIN,1,0,100.0,0.0
343,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0
344,29.889999999999997,10,0.0,PREDATOR_WIN,0,1,0.0,100.0
345,-2.9899999999999802,350,0.0,PREY_WIN,1,0,100.0,0.0
346,-2.7299999999999858,350,0.0,PREY_WIN,1,0,100.0,0.0
347,-2.239999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0
348,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0
349,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0
350,-2.159999999999998,350,0.0,PREY_WIN,1,0,100.0,0.0
351,-2.2299999999999964,350,0.0,PREY_WIN,1,0,100.0,0.0
352,29.949999999999996,4,0.0,PREDATOR_WIN,0,1,0.0,100.0
353,29.939999999999998,5,0.0,PREDATOR_WIN,0,1,0.0,100.0
354,-2.2199999999999966,350,0.0,PREY_WIN,1,0,100.0,0.0
355,28.439999999999994,155,0.0,PREDATOR_WIN,0,1,0.0,61.70000000000013
356,-2.5599999999999894,350,0.0,PREY_WIN,1,0,100.0,0.0
357,-3.4999999999999694,350,0.0,PREY_WIN,1,1,100.0,18.40000000000034
358,28.649999999999995,134,0.0,PREDATOR_WIN,0,1,0.0,61.82000000000023
359,-3.4999999999999694,350,0.0,PREY_WIN,1,1,100.0,0.4000000000002896
360,-2.809999999999984,350,0.0,PREY_WIN,1,0,100.0,0.0
