episode,reward,steps,eval_reward,outcome,prey_population,predator_population,avg_prey_energy,avg_predator_energy
46,18.995000000000008,173,0.0,PREDATOR_WIN,1,0,70.0,0.0
47,21.914999999999985,182,0.0,PREDATOR_WIN,1,0,70.0,0.0
48,23.864999999999977,179,0.0,PREDATOR_WIN,1,0,70.0,0.0
49,20.455,177,0.0,PREDATOR_WIN,1,0,70.0,0.0
50,37.40833333333336,177,0.0,PREDATOR_WIN,0,1,0.0,13.100000000000623
51,22.404999999999966,183,0.0,PREDATOR_WIN,1,0,70.0,0.0
52,20.46499999999997,172,0.0,PREDATOR_WIN,1,0,70.0,0.0
53,29.204999999999966,184,0.0,PREDATOR_WIN,1,0,70.0,0.0
54,23.794999999999987,181,0.0,PREDATOR_WIN,1,1,70.0,0.4000000000004467
55,29.674999999999955,183,0.0,PREDATOR_WIN,1,0,70.0,0.0
56,20.914999999999996,177,0.0,PREDATOR_WIN,1,0,70.0,0.0
57,26.804999999999968,174,0.0,PREDATOR_WIN,1,1,70.0,2.5000000000004468
58,21.914999999999957,173,0.0,PREDATOR_WIN,1,1,70.0,2.200000000000447
59,19.01499999999997,179,0.0,PREDATOR_WIN,1,0,70.0,0.0
60,27.774999999999945,175,0.0,PREDATOR_WIN,1,1,70.0,1.9000000000004469
61,15.910833333333356,41,0.0,PREDATOR_WIN,1,1,70.0,76.36250000000022
62,28.214999999999907,180,0.0,PREDATOR_WIN,1,1,70.0,1.3000000000004468
63,14.165000000000033,181,0.0,PREDATOR_WIN,1,0,70.0,0.0
64,19.964999999999932,178,0.0,PREDATOR_WIN,1,0,70.0,0.0
65,18.954999999999973,182,0.0,PREDATOR_WIN,1,0,70.0,0.0
66,32.57499999999993,185,0.0,PREDATOR_WIN,1,1,70.0,1.9000000000004469
67,24.334999999999926,188,0.0,PREDATOR_WIN,1,0,70.0,0.0
68,25.33499999999994,186,0.0,PREDATOR_WIN,1,0,70.0,0.0
69,26.784999999999947,176,0.0,PREDATOR_WIN,1,1,70.0,0.7000000000004467
70,23.834999999999933,177,0.0,PREDATOR_WIN,1,1,70.0,1.0000000000004468
71,23.884999999999934,177,0.0,PREDATOR_WIN,1,0,70.0,0.0
72,27.254999999999928,179,0.0,PREDATOR_WIN,1,0,70.0,0.0
73,30.174999999999926,182,0.0,PREDATOR_WIN,1,0,70.0,0.0
74,30.174999999999944,180,0.0,PREDATOR_WIN,1,1,70.0,3.1000000000004464
75,32.60499999999995,186,0.0,PREDATOR_WIN,1,0,70.0,0.0
76,26.734999999999964,181,0.0,PREDATOR_WIN,1,1,70.0,1.0000000000004468
77,34.10499999999995,179,0.0,PREDATOR_WIN,1,1,70.0,3.700000000000446
78,35.61499999999997,175,0.0,PREDATOR_WIN,1,1,70.0,5.200000000000445
79,33.06499999999994,185,0.0,PREDATOR_WIN,1,1,70.0,0.4000000000004467
80,27.72499999999998,185,0.0,PREDATOR_WIN,1,0,70.0,0.0
81,31.594999999999946,185,0.0,PREDATOR_WIN,1,1,70.0,2.5000000000004468
82,28.224999999999905,186,0.0,PREDATOR_WIN,1,0,70.0,0.0
83,27.744999999999955,184,0.0,PREDATOR_WIN,1,0,70.0,0.0
84,27.74499999999995,179,0.0,PREDATOR_WIN,1,0,70.0,0.0
85,32.12499999999993,183,0.0,PREDATOR_WIN,1,0,70.0,0.0
86,32.12499999999997,188,0.0,PREDATOR_WIN,1,0,70.0,0.0
87,36.03499999999997,182,0.0,PREDATOR_WIN,1,1,70.0,5.200000000000445
88,33.59499999999996,181,0.0,PREDATOR_WIN,1,1,70.0,2.8000000000004466
89,28.21499999999996,182,0.0,PREDATOR_WIN,1,0,70.0,0.0
90,36.48499999999997,191,0.0,PREDATOR_WIN,1,0,70.0,0.0
91,33.604999999999954,180,0.0,PREDATOR_WIN,1,1,70.0,3.700000000000446
92,34.10499999999994,179,0.0,PREDATOR_WIN,1,1,70.0,4.300000000000446
93,31.15499999999996,180,0.0,PREDATOR_WIN,1,1,70.0,0.4000000000004467
94,31.66499999999995,178,0.0,PREDATOR_WIN,1,1,70.0,3.700000000000446
95,38.46499999999994,184,0.0,PREDATOR_WIN,1,1,70.0,5.500000000000445
96,32.59499999999994,183,0.0,PREDATOR_WIN,1,1,70.0,2.5000000000004468
97,33.064999999999955,188,0.0,PREDATOR_WIN,1,0,70.0,0.0
98,36.97499999999997,186,0.0,PREDATOR_WIN,1,1,70.0,1.6000000000004468
99,51.528333333333286,186,0.0,PREDATOR_WIN,0,1,0.0,16.10000000000063
100,41.854999999999954,188,0.0,PREDATOR_WIN,1,1,70.0,4.000000000000446
101,35.024999999999984,185,0.0,PREDATOR_WIN,1,1,70.0,1.3000000000004468
102,33.99500000000001,191,0.0,PREDATOR_WIN,1,0,70.0,0.0
103,32.10499999999991,183,0.0,PREDATOR_WIN,1,1,70.0,2.8000000000004466
104,24.324999999999932,177,0.0,PREDATOR_WIN,1,1,70.0,0.7000000000004467
105,24.894999999999936,169,0.0,PREDATOR_WIN,1,1,70.0,4.300000000000446
106,41.434999999999995,181,0.0,PREDATOR_WIN,1,1,70.0,7.000000000000444
107,38.04499999999993,177,0.0,PREDATOR_WIN,1,1,70.0,7.900000000000444
108,34.11500000000003,178,0.0,PREDATOR_WIN,1,1,70.0,3.700000000000446
109,38.045,177,0.0,PREDATOR_WIN,1,1,70.0,7.300000000000444
110,35.465000000000025,190,0.0,PREDATOR_WIN,1,1,70.0,1.0000000000004468
111,33.575000000000024,190,0.0,PREDATOR_WIN,1,0,70.0,0.0
112,44.33499999999994,185,0.0,PREDATOR_WIN,1,1,70.0,5.500000000000445
113,37.93500000000002,190,0.0,PREDATOR_WIN,1,0,70.0,0.0
114,41.88499999999994,185,0.0,PREDATOR_WIN,1,1,70.0,4.900000000000445
115,42.345000000000006,188,0.0,PREDATOR_WIN,1,1,70.0,3.400000000000446
116,46.23499999999992,191,0.0,PREDATOR_WIN,1,1,70.0,2.5000000000004468
117,43.774999999999935,192,0.0,PREDATOR_WIN,1,0,70.0,0.0
118,49.674999999999926,190,0.0,PREDATOR_WIN,1,1,70.0,4.000000000000446
119,45.25499999999992,191,0.0,PREDATOR_WIN,1,1,70.0,2.200000000000447
120,40.404999999999944,186,0.0,PREDATOR_WIN,1,1,70.0,1.9000000000004469
121,44.78499999999994,189,0.0,PREDATOR_WIN,1,1,70.0,2.5000000000004468
122,49.17499999999991,191,0.0,PREDATOR_WIN,1,1,70.0,5.800000000000445
123,43.305,190,0.0,PREDATOR_WIN,1,1,70.0,0.7000000000004467
124,43.785000000000004,192,0.0,PREDATOR_WIN,1,0,70.0,0.0
125,41.34499999999999,190,0.0,PREDATOR_WIN,1,1,70.0,3.400000000000446
126,50.09499999999996,197,0.0,PREDATOR_WIN,1,1,70.0,2.200000000000447
127,41.45499999999996,179,0.0,PREDATOR_WIN,1,1,70.0,6.100000000000445
128,48.19499999999995,191,0.0,PREDATOR_WIN,1,1,70.0,4.900000000000445
129,42.34499999999995,188,0.0,PREDATOR_WIN,1,1,70.0,2.8000000000004466
130,41.38499999999997,186,0.0,PREDATOR_WIN,1,1,70.0,1.9000000000004469
131,45.804999999999936,185,0.0,PREDATOR_WIN,1,1,70.0,6.4000000000004444
132,45.214999999999954,195,0.0,PREDATOR_WIN,1,1,70.0,3.1000000000004464
133,56.0149999999999,193,0.0,PREDATOR_WIN,1,1,70.0,5.200000000000445
134,46.76499999999995,187,0.0,PREDATOR_WIN,1,1,70.0,5.800000000000445
135,50.68499999999993,187,0.0,PREDATOR_WIN,1,1,70.0,8.500000000000444
136,50.59499999999992,196,0.0,PREDATOR_WIN,1,1,70.0,1.9000000000004469
137,46.76499999999996,187,0.0,PREDATOR_WIN,1,1,70.0,6.700000000000444
138,45.77499999999994,188,0.0,PREDATOR_WIN,1,1,70.0,4.900000000000445
139,52.06499999999993,196,0.0,PREDATOR_WIN,1,1,70.0,3.700000000000446
140,47.764999999999944,185,0.0,PREDATOR_WIN,1,1,70.0,7.300000000000444
141,47.25499999999996,187,0.0,PREDATOR_WIN,1,1,70.0,6.100000000000445
142,50.644999999999946,191,0.0,PREDATOR_WIN,1,1,70.0,6.700000000000444
143,39.415,194,0.0,PREDATOR_WIN,1,0,70.0,0.0
144,42.335000000000015,189,0.0,PREDATOR_WIN,1,1,70.0,1.3000000000004468
145,43.30499999999998,190,0.0,PREDATOR_WIN,1,1,70.0,2.5000000000004468
146,49.574999999999974,201,0.0,PREDATOR_WIN,1,0,70.0,0.0
147,51.14499999999995,190,0.0,PREDATOR_WIN,1,1,70.0,6.4000000000004444
148,57.4649999999999,195,0.0,PREDATOR_WIN,1,1,70.0,6.700000000000444
149,39.09333333333338,129,0.0,PREDATOR_WIN,1,1,70.0,42.97500000000057
150,39.915000000000035,186,0.0,PREDATOR_WIN,1,1,70.0,1.6000000000004468
151,47.81499999999993,180,0.0,PREDATOR_WIN,1,1,70.0,10.000000000000448
152,43.36499999999999,184,0.0,PREDATOR_WIN,1,1,70.0,4.6000000000004455
153,44.714999999999996,197,0.0,PREDATOR_WIN,1,0,70.0,0.0
154,54.014999999999944,197,0.0,PREDATOR_WIN,1,1,70.0,5.200000000000445
155,44.70499999999999,201,0.0,PREDATOR_WIN,1,0,70.0,0.0
156,57.87499999999989,203,0.0,PREDATOR_WIN,1,1,70.0,1.9000000000004469
157,55.93499999999991,201,0.0,PREDATOR_WIN,1,1,70.0,1.6000000000004468
158,58.86499999999989,202,0.0,PREDATOR_WIN,1,1,70.0,2.5000000000004468
159,56.474999999999895,196,0.0,PREDATOR_WIN,1,1,70.0,4.900000000000445
160,58.3849999999999,201,0.0,PREDATOR_WIN,1,1,70.0,3.400000000000446
161,57.47499999999988,194,0.0,PREDATOR_WIN,1,1,70.0,7.600000000000444
162,58.044999999999895,186,0.0,PREDATOR_WIN,1,1,70.0,13.600000000000456
163,48.684999999999974,191,0.0,PREDATOR_WIN,1,1,70.0,8.500000000000444
164,51.09499999999992,195,0.0,PREDATOR_WIN,1,1,70.0,7.600000000000444
165,59.84499999999988,202,0.0,PREDATOR_WIN,1,1,70.0,5.200000000000445
166,60.314999999999856,204,0.0,PREDATOR_WIN,1,1,70.0,3.700000000000446
167,57.95499999999991,195,0.0,PREDATOR_WIN,1,1,70.0,8.500000000000444
168,69.07833333333322,195,0.0,PREDATOR_WIN,0,1,0.0,20.60000000000064
169,42.77499999999986,194,0.0,PREDATOR_WIN,1,1,70.0,1.3000000000004468
170,53.00499999999995,200,0.0,PREDATOR_WIN,1,1,70.0,0.10000000000044673
171,53.56499999999994,193,0.0,PREDATOR_WIN,1,1,70.0,6.100000000000445
172,56.94499999999987,198,0.0,PREDATOR_WIN,1,1,70.0,4.300000000000446
173,58.3949999999999,200,0.0,PREDATOR_WIN,1,1,70.0,3.700000000000446
174,44.235000000000014,203,0.0,PREDATOR_WIN,1,0,70.0,0.0
175,60.90499999999988,194,0.0,PREDATOR_WIN,1,1,70.0,8.800000000000445
176,51.64499999999996,189,0.0,PREDATOR_WIN,1,1,70.0,6.100000000000445
177,33.06500000000003,190,0.0,PREDATOR_WIN,1,0,70.0,0.0
178,55.03499999999993,193,0.0,PREDATOR_WIN,1,1,70.0,7.900000000000444
179,53.56499999999995,193,0.0,PREDATOR_WIN,1,1,70.0,7.600000000000444
180,58.86499999999989,202,0.0,PREDATOR_WIN,1,1,70.0,4.000000000000446
181,64.82499999999982,194,0.0,PREDATOR_WIN,1,1,70.0,10.600000000000449
182,61.354999999999876,198,0.0,PREDATOR_WIN,1,1,70.0,7.300000000000444
183,52.12499999999996,190,0.0,PREDATOR_WIN,1,1,70.0,5.800000000000445
184,51.60499999999997,193,0.0,PREDATOR_WIN,1,1,70.0,4.300000000000446
185,56.49499999999992,194,0.0,PREDATOR_WIN,1,1,70.0,7.300000000000444
186,60.41499999999989,194,0.0,PREDATOR_WIN,1,1,70.0,9.400000000000446
187,49.67499999999998,190,0.0,PREDATOR_WIN,1,1,70.0,4.000000000000446
188,51.64499999999996,189,0.0,PREDATOR_WIN,1,1,70.0,6.4000000000004444
189,52.16499999999996,186,0.0,PREDATOR_WIN,1,1,70.0,8.800000000000445
190,57.424999999999905,199,0.0,PREDATOR_WIN,1,1,70.0,3.700000000000446
191,54.98499999999995,198,0.0,PREDATOR_WIN,1,1,70.0,4.6000000000004455
192,59.38499999999992,199,0.0,PREDATOR_WIN,1,1,70.0,5.200000000000445
193,52.61499999999993,190,0.0,PREDATOR_WIN,1,1,70.0,11.20000000000045
194,51.06499999999999,198,0.0,PREDATOR_WIN,1,1,70.0,1.6000000000004468
195,47.665000000000006,195,0.0,PREDATOR_WIN,1,1,70.0,1.9000000000004469
196,57.004999999999946,192,0.0,PREDATOR_WIN,1,1,70.0,7.300000000000444
197,62.374999999999886,194,0.0,PREDATOR_WIN,1,1,70.0,11.500000000000451
198,58.974999999999866,191,0.0,PREDATOR_WIN,1,1,70.0,10.90000000000045
199,60.934999999999874,191,0.0,PREDATOR_WIN,1,1,70.0,11.800000000000452
200,61.404999999999866,193,0.0,PREDATOR_WIN,1,1,70.0,10.000000000000448
201,60.92499999999985,192,0.0,PREDATOR_WIN,1,1,70.0,10.600000000000449
202,63.24499999999988,205,0.0,PREDATOR_WIN,1,1,70.0,4.6000000000004455
203,55.674999999999905,178,0.0,PREDATOR_WIN,1,1,70.0,16.900000000000464
204,63.82499999999984,196,0.0,PREDATOR_WIN,1,1,70.0,9.700000000000447
205,58.93499999999988,195,0.0,PREDATOR_WIN,1,1,70.0,7.300000000000444
206,61.84499999999985,198,0.0,PREDATOR_WIN,1,1,70.0,7.000000000000444
207,62.29499999999987,202,0.0,PREDATOR_WIN,1,1,70.0,5.500000000000445
208,66.21499999999983,202,0.0,PREDATOR_WIN,1,1,70.0,7.900000000000444
209,74.0649999999999,201,0.0,PREDATOR_WIN,1,1,70.0,12.700000000000454
210,70.57499999999986,207,0.0,PREDATOR_WIN,1,1,70.0,6.4000000000004444
211,71.08499999999982,205,0.0,PREDATOR_WIN,1,1,70.0,9.700000000000447
212,56.074999999999875,187,0.0,PREDATOR_WIN,1,1,70.0,10.600000000000449
213,59.46499999999988,191,0.0,PREDATOR_WIN,1,1,70.0,9.400000000000446
214,63.774999999999864,201,0.0,PREDATOR_WIN,1,1,70.0,6.4000000000004444
215,60.44499999999987,191,0.0,PREDATOR_WIN,1,1,70.0,10.600000000000449
216,66.27499999999986,196,0.0,PREDATOR_WIN,1,1,70.0,9.700000000000447
217,59.40499999999987,197,0.0,PREDATOR_WIN,1,1,70.0,6.100000000000445
218,66.25499999999984,198,0.0,PREDATOR_WIN,1,1,70.0,9.400000000000446
219,60.414999999999885,194,0.0,PREDATOR_WIN,1,1,70.0,9.400000000000446
220,65.79499999999986,195,0.0,PREDATOR_WIN,1,1,70.0,11.500000000000451
221,64.35499999999983,192,0.0,PREDATOR_WIN,1,1,70.0,11.500000000000451
222,50.20499999999996,186,0.0,PREDATOR_WIN,1,1,70.0,7.600000000000444
223,55.13499999999991,183,0.0,PREDATOR_WIN,1,1,70.0,12.700000000000454
224,61.42499999999989,191,0.0,PREDATOR_WIN,1,1,70.0,10.000000000000448
225,66.80499999999985,192,0.0,PREDATOR_WIN,1,1,70.0,14.800000000000459
226,68.68499999999992,200,0.0,PREDATOR_WIN,1,1,70.0,10.600000000000449
227,70.04499999999985,211,0.0,PREDATOR_WIN,1,1,70.0,4.900000000000445
228,71.05499999999985,208,0.0,PREDATOR_WIN,1,1,70.0,7.600000000000444
229,70.60499999999985,204,0.0,PREDATOR_WIN,1,1,70.0,12.100000000000453
230,74.94499999999992,211,0.0,PREDATOR_WIN,1,1,70.0,6.700000000000444
231,71.0649999999999,207,0.0,PREDATOR_WIN,1,1,70.0,9.400000000000446
232,65.68499999999987,206,0.0,PREDATOR_WIN,1,1,70.0,5.500000000000445
233,75.91499999999989,212,0.0,PREDATOR_WIN,1,1,70.0,7.000000000000444
234,87.06833333333331,209,0.0,PREDATOR_WIN,0,1,0.0,22.700000000000646
235,47.134999999999884,199,0.0,PREDATOR_WIN,1,0,70.0,0.0
236,59.034999999999854,185,0.0,PREDATOR_WIN,1,1,70.0,13.000000000000455
237,66.85499999999985,187,0.0,PREDATOR_WIN,1,1,70.0,16.900000000000464
238,63.01499999999985,179,0.0,PREDATOR_WIN,1,1,70.0,20.500000000000473
239,57.494999999999955,192,0.0,PREDATOR_WIN,1,1,70.0,10.000000000000448
240,71.62499999999987,200,0.0,PREDATOR_WIN,1,1,70.0,11.800000000000452
241,61.8649999999999,196,0.0,PREDATOR_WIN,1,1,70.0,9.100000000000446
242,68.76499999999986,192,0.0,PREDATOR_WIN,1,1,70.0,14.200000000000458
243,61.34499999999992,199,0.0,PREDATOR_WIN,1,1,70.0,11.20000000000045
244,69.08499999999987,209,0.0,PREDATOR_WIN,1,1,70.0,4.900000000000445
245,58.944999999999894,194,0.0,PREDATOR_WIN,1,1,70.0,8.500000000000444
246,57.91499999999993,199,0.0,PREDATOR_WIN,1,1,70.0,7.300000000000444
247,71.10499999999988,203,0.0,PREDATOR_WIN,1,1,70.0,10.600000000000449
248,75.47499999999988,207,0.0,PREDATOR_WIN,1,1,70.0,9.400000000000446
249,59.36499999999992,201,0.0,PREDATOR_WIN,1,1,70.0,3.700000000000446
250,71.03499999999991,210,0.0,PREDATOR_WIN,1,1,70.0,4.900000000000445
251,72.5049999999999,210,0.0,PREDATOR_WIN,1,1,70.0,6.100000000000445
252,74.82499999999989,309,0.0,PREDATOR_WIN,1,0,70.0,0.0
253,68.65499999999986,203,0.0,PREDATOR_WIN,1,1,70.0,7.600000000000444
254,67.72499999999984,198,0.0,PREDATOR_WIN,1,1,70.0,12.100000000000453
255,74.5549999999999,201,0.0,PREDATOR_WIN,1,1,70.0,13.000000000000455
256,71.63499999999988,199,0.0,PREDATOR_WIN,1,1,70.0,12.400000000000453
257,74.10499999999988,197,0.0,PREDATOR_WIN,1,1,70.0,15.40000000000046
258,69.15499999999987,202,0.0,PREDATOR_WIN,1,1,70.0,9.700000000000447
259,71.66499999999986,196,0.0,PREDATOR_WIN,1,1,70.0,14.200000000000458
260,70.71499999999983,193,0.0,PREDATOR_WIN,1,1,70.0,14.800000000000459
261,72.63499999999986,197,0.0,PREDATOR_WIN,1,1,70.0,13.300000000000455
262,68.26499999999989,193,0.0,PREDATOR_WIN,1,1,70.0,12.700000000000454
263,73.15499999999987,194,0.0,PREDATOR_WIN,1,1,70.0,16.900000000000464
264,69.68499999999986,198,0.0,PREDATOR_WIN,1,1,70.0,11.20000000000045
265,67.14499999999974,207,0.0,PREDATOR_WIN,1,1,70.0,3.700000000000446
266,64.60499999999966,216,0.0,PREDATOR_WIN,1,1,70.0,1.0000000000004468
267,65.61499999999967,213,0.0,PREDATOR_WIN,1,1,70.0,2.200000000000447
268,69.99499999999973,216,0.0,PREDATOR_WIN,1,1,70.0,3.400000000000446
269,75.90499999999987,213,0.0,PREDATOR_WIN,1,1,70.0,5.800000000000445
270,75.42499999999991,212,0.0,PREDATOR_WIN,1,1,70.0,6.700000000000444
271,77.84499999999991,215,0.0,PREDATOR_WIN,1,1,70.0,6.100000000000445
272,79.30499999999994,216,0.0,PREDATOR_WIN,1,1,70.0,7.300000000000444
273,82.78499999999995,211,0.0,PREDATOR_WIN,1,1,70.0,12.400000000000453
274,77.38499999999993,212,0.0,PREDATOR_WIN,1,1,70.0,7.900000000000444
275,75.49499999999988,205,0.0,PREDATOR_WIN,1,1,70.0,12.100000000000453
276,76.0149999999999,202,0.0,PREDATOR_WIN,1,1,70.0,12.400000000000453
277,71.12499999999987,201,0.0,PREDATOR_WIN,1,1,70.0,14.500000000000458
278,74.0249999999998,205,0.0,PREDATOR_WIN,1,1,70.0,10.90000000000045
279,73.12499999999984,197,0.0,PREDATOR_WIN,1,1,70.0,13.900000000000457
280,70.1749999999998,198,0.0,PREDATOR_WIN,1,1,70.0,12.100000000000453
281,73.12499999999984,197,0.0,PREDATOR_WIN,1,1,70.0,15.700000000000461
282,81.98333333333323,176,0.0,PREDATOR_WIN,1,1,70.0,36.975000000000556
283,52.45500000000002,206,0.0,PREDATOR_WIN,1,1,70.0,1.0000000000004468
284,57.89499999999995,201,0.0,PREDATOR_WIN,1,1,70.0,4.6000000000004455
285,50.10500000000001,196,0.0,PREDATOR_WIN,1,1,70.0,4.000000000000446
286,45.69500000000007,203,0.0,PREDATOR_WIN,1,0,70.0,0.0
287,51.52500000000004,201,0.0,PREDATOR_WIN,1,0,70.0,0.0
288,67.22499999999991,199,0.0,PREDATOR_WIN,1,1,70.0,10.000000000000448
289,59.32499999999993,205,0.0,PREDATOR_WIN,1,1,70.0,4.6000000000004455
290,69.02499999999993,215,0.0,PREDATOR_WIN,1,1,70.0,1.6000000000004468
291,71.99499999999992,212,0.0,PREDATOR_WIN,1,1,70.0,6.100000000000445
292,80.28499999999994,216,0.0,PREDATOR_WIN,1,1,70.0,8.800000000000445
293,76.87499999999989,214,0.0,PREDATOR_WIN,1,1,70.0,7.000000000000444
294,78.86499999999991,211,0.0,PREDATOR_WIN,1,1,70.0,10.300000000000448
295,72.60499999999986,200,0.0,PREDATOR_WIN,1,1,70.0,10.90000000000045
296,76.0049999999999,203,0.0,PREDATOR_WIN,1,1,70.0,11.800000000000452
297,78.03499999999994,196,0.0,PREDATOR_WIN,1,1,70.0,17.200000000000465
298,76.03499999999991,200,0.0,PREDATOR_WIN,1,1,70.0,14.800000000000459
299,72.5849999999999,202,0.0,PREDATOR_WIN,1,1,70.0,10.600000000000449
300,77.00499999999991,201,0.0,PREDATOR_WIN,1,1,70.0,14.500000000000458
301,84.73499999999997,212,0.0,PREDATOR_WIN,1,1,70.0,11.20000000000045
302,83.18499999999995,220,0.0,PREDATOR_WIN,1,1,70.0,6.4000000000004444
303,83.24499999999995,214,0.0,PREDATOR_WIN,1,1,70.0,9.700000000000447
304,78.84499999999991,213,0.0,PREDATOR_WIN,1,1,70.0,8.500000000000444
305,83.69499999999994,218,0.0,PREDATOR_WIN,1,1,70.0,6.700000000000444
306,89.10499999999999,216,0.0,PREDATOR_WIN,1,1,70.0,11.800000000000452
307,82.24499999999988,216,0.0,PREDATOR_WIN,1,1,70.0,7.900000000000444
308,85.23499999999997,211,0.0,PREDATOR_WIN,1,1,70.0,13.000000000000455
309,76.56499999999988,196,0.0,PREDATOR_WIN,1,1,70.0,16.300000000000463
310,70.06499999999991,209,0.0,PREDATOR_WIN,1,1,70.0,9.100000000000446
311,74.47499999999995,209,0.0,PREDATOR_WIN,1,1,70.0,9.400000000000446
312,80.90499999999996,203,0.0,PREDATOR_WIN,1,1,70.0,14.800000000000459
313,87.155,215,0.0,PREDATOR_WIN,1,1,70.0,11.800000000000452
314,75.52499999999993,202,0.0,PREDATOR_WIN,1,1,70.0,13.600000000000456
315,78.83499999999992,214,0.0,PREDATOR_WIN,1,1,70.0,7.900000000000444
316,86.15499999999997,217,0.0,PREDATOR_WIN,1,1,70.0,9.700000000000447
317,83.17499999999994,221,0.0,PREDATOR_WIN,1,1,70.0,6.700000000000444
318,81.25499999999991,217,0.0,PREDATOR_WIN,1,1,70.0,7.600000000000444
319,86.63499999999998,218,0.0,PREDATOR_WIN,1,1,70.0,12.400000000000453
320,24.530833333333355,26,0.0,PREDATOR_WIN,1,1,70.0,91.6625000000001
321,81.80499999999994,211,0.0,PREDATOR_WIN,1,1,70.0,10.90000000000045
322,82.28499999999995,212,0.0,PREDATOR_WIN,1,1,70.0,10.300000000000448
323,77.44499999999992,206,0.0,PREDATOR_WIN,1,1,70.0,10.90000000000045
324,76.5249999999999,200,0.0,PREDATOR_WIN,1,1,70.0,14.800000000000459
325,79.45499999999988,201,0.0,PREDATOR_WIN,1,1,70.0,15.40000000000046
326,81.72499999999984,219,0.0,PREDATOR_WIN,1,1,70.0,5.800000000000445
327,73.55499999999981,203,0.0,PREDATOR_WIN,1,1,70.0,10.300000000000448
328,74.93499999999976,212,0.0,PREDATOR_WIN,1,1,70.0,7.300000000000444
329,80.7249999999998,221,0.0,PREDATOR_WIN,1,1,70.0,4.6000000000004455
330,83.7149999999999,216,0.0,PREDATOR_WIN,1,1,70.0,9.700000000000447
