episode,reward,steps,eval_reward,outcome,prey_population,predator_population,avg_prey_energy,avg_predator_energy
257,24.28666666666666,173,0.0,PREDATOR_WIN,1,1,70.0,46.040000000000276
258,-2.2799999999999954,350,0.0,PREY_WIN,2,0,85.0,0.0
259,-2.389999999999993,350,0.0,PREY_WIN,2,0,85.0,0.0
260,-2.259999999999996,350,0.0,PREY_WIN,2,0,84.865,0.0
261,-2.1699999999999977,350,0.0,PREY_WIN,2,0,85.0,0.0
262,-2.1799999999999975,350,0.0,PREY_WIN,2,0,85.0,0.0
263,-2.259999999999996,350,0.0,PREY_WIN,2,0,85.0,0.0
264,25.806666666666665,21,0.0,PREDATOR_WIN,1,1,70.0,100.0
265,-2.6899999999999866,350,0.0,PREY_WIN,2,0,85.0,0.0
266,-2.4199999999999924,350,0.0,PREY_WIN,2,0,85.0,0.0
267,-2.3199999999999945,350,0.0,PREY_WIN,2,0,85.0,0.0
268,-2.259999999999996,350,0.0,PREY_WIN,2,0,85.0,0.0
269,-2.249999999999996,350,0.0,PREY_WIN,2,0,85.0,0.0
270,-2.2699999999999956,350,0.0,PREY_WIN,2,0,85.0,0.0
271,-2.239999999999996,350,0.0,PREY_WIN,2,0,85.0,0.0
272,-2.199999999999997,350,0.0,PREY_WIN,2,0,85.0,0.0
273,-2.209999999999997,350,0.0,PREY_WIN,2,0,85.0,0.0
274,14.866666666666621,350,0.0,PREY_WIN,1,0,100.0,0.0
275,-2.3199999999999945,350,0.0,PREY_WIN,2,0,85.0,0.0
276,-2.2299999999999964,350,0.0,PREY_WIN,2,0,84.59499999999998,0.0
277,-2.1899999999999973,350,0.0,PREY_WIN,2,0,85.0,0.0
278,-2.239999999999996,350,0.0,PREY_WIN,2,0,85.0,0.0
279,-2.199999999999997,350,0.0,PREY_WIN,2,0,85.0,0.0
280,-2.259999999999996,350,0.0,PREY_WIN,2,0,85.0,0.0
281,-2.259999999999996,350,0.0,PREY_WIN,2,0,85.0,0.0
282,-2.1799999999999975,350,0.0,PREY_WIN,2,0,85.0,0.0
283,-2.259999999999996,350,0.0,PREY_WIN,2,0,85.0,0.0
284,14.776666666666681,350,0.0,PREY_WIN,1,0,100.0,0.0
285,-2.209999999999997,350,0.0,PREY_WIN,2,0,84.865,0.0
286,-2.199999999999997,350,0.0,PREY_WIN,2,0,85.0,0.0
287,14.89666666666657,350,0.0,PREY_WIN,1,0,100.0,0.0
288,-2.3199999999999945,350,0.0,PREY_WIN,2,0,84.59499999999998,0.0
289,-2.339999999999994,350,0.0,PREY_WIN,2,0,84.865,0.0
290,-2.1899999999999973,350,0.0,PREY_WIN,2,0,85.0,0.0
291,-2.159999999999998,350,0.0,PREY_WIN,2,0,85.0,0.0
292,24.226666666666663,179,0.0,PREDATOR_WIN,1,1,70.0,47.42000000000027
293,-2.239999999999996,350,0.0,PREY_WIN,2,0,85.0,0.0
294,-2.259999999999996,350,0.0,PREY_WIN,2,0,85.0,0.0
295,-2.2299999999999964,350,0.0,PREY_WIN,2,0,85.0,0.0
296,-2.239999999999996,350,0.0,PREY_WIN,2,0,85.0,0.0
297,-2.4499999999999917,350,0.0,PREY_WIN,2,0,85.0,0.0
298,-2.149999999999998,350,0.0,PREY_WIN,2,0,84.865,0.0
299,-2.2299999999999964,350,0.0,PREY_WIN,2,0,85.0,0.0
300,-2.1899999999999973,350,0.0,PREY_WIN,2,0,84.865,0.0
301,-2.1799999999999975,350,0.0,PREY_WIN,2,0,85.0,0.0
302,-2.339999999999994,350,0.0,PREY_WIN,2,0,85.0,0.0
303,-2.209999999999997,350,0.0,PREY_WIN,2,0,85.0,0.0
304,-2.209999999999997,350,0.0,PREY_WIN,2,0,84.865,0.0
305,-2.239999999999996,350,0.0,PREY_WIN,2,0,85.0,0.0
306,-2.1799999999999975,350,0.0,PREY_WIN,2,0,85.0,0.0
307,25.496666666666663,52,0.0,PREDATOR_WIN,1,1,70.0,90.85999999999989
308,-2.3699999999999934,350,0.0,PREY_WIN,2,0,84.865,0.0
309,-2.4699999999999913,350,0.0,PREY_WIN,2,0,85.0,0.0
310,24.046666666666663,197,0.0,PREDATOR_WIN,1,1,70.0,37.46000000000028
311,-2.239999999999996,350,0.0,PREY_WIN,2,0,85.0,0.0
312,-2.1799999999999975,350,0.0,PREY_WIN,2,0,85.0,0.0
313,-2.159999999999998,350,0.0,PREY_WIN,2,0,84.94,0.0
314,-2.149999999999998,350,0.0,PREY_WIN,2,0,85.0,0.0
315,-2.209999999999997,350,0.0,PREY_WIN,2,0,85.0,0.0
316,25.24916666666666,70,0.0,PREDATOR_WIN,1,1,70.0,84.13249999999996
317,-2.2199999999999966,350,0.0,PREY_WIN,2,0,85.0,0.0
318,-2.239999999999996,350,0.0,PREY_WIN,2,0,85.0,0.0
319,-2.209999999999997,350,0.0,PREY_WIN,2,0,85.0,0.0
320,14.66666666666668,350,0.0,PREY_WIN,1,0,100.0,0.0
321,-2.209999999999997,350,0.0,PREY_WIN,2,0,85.0,0.0
322,-2.3599999999999937,350,0.0,PREY_WIN,2,0,85.0,0.0
323,25.816666666666663,20,0.0,PREDATOR_WIN,1,1,70.0,100.0
324,-2.259999999999996,350,0.0,PREY_WIN,2,0,85.0,0.0
325,-2.259999999999996,350,0.0,PREY_WIN,2,0,85.0,0.0
326,-2.259999999999996,350,0.0,PREY_WIN,2,0,85.0,0.0
