episode,reward,steps,eval_reward,outcome,prey_population,predator_population,avg_prey_energy,avg_predator_energy,coexistence_score
314,-2.1399999999999983,350,0.0,PREY_WIN,1,0,99.18999999999997,0.0,0.0
315,-2.239999999999996,350,0.0,PREY_WIN,1,0,99.45999999999998,0.0,0.0
316,-2.3099999999999947,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
317,-2.1899999999999973,350,0.0,PREY_WIN,1,0,99.18999999999997,0.0,0.0
318,-2.4099999999999926,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
319,-2.3099999999999947,350,0.0,PREY_WIN,1,0,99.06999999999996,0.0,0.0
320,-2.209999999999997,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
321,-2.1699999999999977,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
322,-2.239999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
323,-2.289999999999995,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
324,-2.2199999999999966,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
325,-2.259999999999996,350,0.0,PREY_WIN,1,0,98.91999999999996,0.0,0.0
326,-2.259999999999996,350,0.0,PREY_WIN,1,0,99.45999999999998,0.0,0.0
327,-2.339999999999994,350,0.0,PREY_WIN,1,0,99.33999999999997,0.0,0.0
328,-2.1899999999999973,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
329,-2.339999999999994,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
330,-2.4599999999999915,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
331,-2.3099999999999947,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
332,-2.3099999999999947,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
333,-2.159999999999998,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
334,31.729999999999997,27,0.0,PREDATOR_WIN,0,1,0.0,99.25999999999995,0.0
335,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
336,-2.2199999999999966,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
337,-2.2699999999999956,350,0.0,PREY_WIN,1,0,99.45999999999998,0.0,0.0
338,-2.199999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
339,-2.1899999999999973,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
340,-2.1399999999999983,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
341,-2.259999999999996,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
342,-2.209999999999997,350,0.0,PREY_WIN,1,0,99.18999999999997,0.0,0.0
343,-2.1899999999999973,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
344,-2.239999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
345,-2.3699999999999934,350,0.0,PREY_WIN,1,0,99.18999999999997,0.0,0.0
346,-2.2199999999999966,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
347,-2.5099999999999905,350,0.0,PREY_WIN,1,0,99.60999999999999,0.0,0.0
348,-2.209999999999997,350,0.0,PREY_WIN,1,0,98.91999999999996,0.0,0.0
349,30.289999999999996,171,0.0,PREDATOR_WIN,0,1,0.0,41.78000000000024,0.0
350,-2.3599999999999937,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
351,-2.2199999999999966,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
352,-2.2299999999999964,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
353,-2.199999999999997,350,0.0,PREY_WIN,1,0,99.45999999999998,0.0,0.0
354,-2.3799999999999932,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
355,-2.209999999999997,350,0.0,PREY_WIN,1,0,99.45999999999998,0.0,0.0
356,-2.289999999999995,350,0.0,PREY_WIN,1,0,98.10999999999993,0.0,0.0
357,-2.3799999999999932,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
358,-2.289999999999995,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
359,-2.2299999999999964,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
360,-2.299999999999995,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
361,-2.159999999999998,350,0.0,PREY_WIN,1,0,99.88,0.0,0.0
362,-2.3199999999999945,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
363,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
364,-2.1899999999999973,350,0.0,PREY_WIN,1,0,99.45999999999998,0.0,0.0
365,-2.199999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
366,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
367,-2.1699999999999977,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
368,-2.239999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
369,-2.1799999999999975,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
370,-2.259999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
371,-2.2299999999999964,350,0.0,PREY_WIN,1,0,99.45999999999998,0.0,0.0
372,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
373,30.109999999999996,189,0.0,PREDATOR_WIN,0,1,0.0,36.32000000000025,0.0
374,-2.5999999999999885,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
375,-2.6099999999999883,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
376,-2.3099999999999947,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
377,-2.1399999999999983,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
378,-2.259999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
379,-2.199999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
380,-2.289999999999995,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
381,-2.2199999999999966,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
382,-2.259999999999996,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
383,-2.389999999999993,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
384,-2.1899999999999973,350,0.0,PREY_WIN,1,0,99.06999999999996,0.0,0.0
385,-2.199999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
386,-2.209999999999997,350,0.0,PREY_WIN,1,0,99.88,0.0,0.0
387,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
388,-2.3199999999999945,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
389,30.099999999999994,187,0.0,PREDATOR_WIN,0,1,0.0,37.130000000000244,0.0
390,-2.389999999999993,350,0.0,PREY_WIN,1,0,99.18999999999997,0.0,0.0
391,-2.4099999999999926,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
392,-2.429999999999992,350,0.0,PREY_WIN,1,0,99.60999999999999,0.0,0.0
393,-2.289999999999995,350,0.0,PREY_WIN,1,0,99.88,0.0,0.0
394,-2.259999999999996,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
395,-2.209999999999997,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
396,-2.569999999999989,350,0.0,PREY_WIN,1,0,99.88,0.0,0.0
397,-2.289999999999995,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
398,-2.1799999999999975,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
399,-2.289999999999995,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
400,-2.259999999999996,350,0.0,PREY_WIN,1,0,99.88,0.0,0.0
401,-2.209999999999997,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
402,-2.1899999999999973,350,0.0,PREY_WIN,1,0,99.45999999999998,0.0,0.0
403,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
404,-2.159999999999998,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
405,-2.3799999999999932,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
406,-2.289999999999995,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
407,-2.249999999999996,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
408,-2.439999999999992,350,0.0,PREY_WIN,1,0,99.18999999999997,0.0,0.0
409,-2.2699999999999956,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
410,-2.2199999999999966,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
411,-2.259999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
412,-2.209999999999997,350,0.0,PREY_WIN,1,0,99.45999999999998,0.0,0.0
413,-2.259999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
414,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
415,-2.1399999999999983,350,0.0,PREY_WIN,1,0,99.45999999999998,0.0,0.0
416,-2.2699999999999956,350,0.0,PREY_WIN,1,0,99.45999999999998,0.0,0.0
417,-2.339999999999994,350,0.0,PREY_WIN,1,0,99.18999999999997,0.0,0.0
418,-2.1699999999999977,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
419,-2.289999999999995,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
420,-2.3599999999999937,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
421,-2.2199999999999966,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
422,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
423,-2.2199999999999966,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
424,-2.259999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
425,-2.199999999999997,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
426,-2.259999999999996,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
427,-2.3799999999999932,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
428,-2.2199999999999966,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
429,29.509999999999977,192,0.0,PREDATOR_WIN,0,1,0.0,37.19000000000022,0.0
430,-2.759999999999985,350,0.0,PREY_WIN,1,0,99.21999999999997,0.0,0.0
431,-2.6599999999999873,350,0.0,PREY_WIN,1,0,99.60999999999999,0.0,0.0
432,-2.619999999999988,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
433,30.029999999999998,197,0.0,PREDATOR_WIN,0,1,0.0,39.56000000000018,0.0
434,-2.809999999999984,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
435,-2.5899999999999888,350,0.0,PREY_WIN,1,0,99.06999999999996,0.0,0.0
436,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
437,29.86,214,0.0,PREDATOR_WIN,0,1,0.0,27.32000000000025,0.0
438,-2.289999999999995,350,0.0,PREY_WIN,1,0,99.45999999999998,0.0,0.0
439,-2.399999999999993,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
440,-2.259999999999996,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
441,-2.199999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
442,-2.4199999999999924,350,0.0,PREY_WIN,1,0,99.88,0.0,0.0
443,-2.4099999999999926,350,0.0,PREY_WIN,1,0,99.45999999999998,0.0,0.0
444,29.959999999999997,204,0.0,PREDATOR_WIN,0,1,0.0,33.32000000000025,0.0
445,-2.159999999999998,350,0.0,PREY_WIN,1,0,97.2999999999999,0.0,0.0
446,-2.399999999999993,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
447,-2.4099999999999926,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
448,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
449,-2.159999999999998,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
450,-2.249999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
451,-2.2199999999999966,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
452,29.619999999999976,184,0.0,PREDATOR_WIN,0,1,0.0,40.58000000000021,0.0
453,-2.289999999999995,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
454,-2.3199999999999945,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
455,31.259999999999998,74,0.0,PREDATOR_WIN,0,1,0.0,81.61999999999999,0.0
456,-2.289999999999995,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
457,-2.2699999999999956,350,0.0,PREY_WIN,1,0,98.52999999999994,0.0,0.0
458,-2.249999999999996,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
459,-2.239999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
460,-2.3099999999999947,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
461,-2.239999999999996,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
462,-2.289999999999995,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
463,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
464,-2.239999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
465,-2.2199999999999966,350,0.0,PREY_WIN,1,0,99.60999999999999,0.0,0.0
466,-2.239999999999996,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
467,-2.159999999999998,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
468,-2.2699999999999956,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
469,-2.389999999999993,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
470,-2.239999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
471,-2.209999999999997,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
472,29.81249999999997,149,0.0,PREDATOR_WIN,0,1,0.0,53.92250000000027,0.0
473,-2.349999999999994,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
474,-2.159999999999998,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
475,-2.299999999999995,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
476,-2.1899999999999973,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
477,29.76,224,0.0,PREDATOR_WIN,0,1,0.0,27.620000000000232,0.0
478,29.577499999999965,162,0.0,PREDATOR_WIN,0,1,0.0,50.15750000000021,0.0
479,-2.439999999999992,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
480,-2.2299999999999964,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
481,-2.1799999999999975,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
482,-2.479999999999991,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
483,-2.4099999999999926,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
484,-2.2799999999999954,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
485,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
486,-2.2799999999999954,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
487,-2.3099999999999947,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
488,-2.239999999999996,350,0.0,PREY_WIN,1,0,99.60999999999999,0.0,0.0
489,-2.209999999999997,350,0.0,PREY_WIN,1,0,97.71999999999991,0.0,0.0
490,-2.2299999999999964,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
491,29.894999999999992,197,0.0,PREDATOR_WIN,0,1,0.0,37.62500000000021,0.0
492,-2.2699999999999956,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
493,-2.3099999999999947,350,0.0,PREY_WIN,1,0,99.18999999999997,0.0,0.0
494,-2.2299999999999964,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
495,-2.719999999999986,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
496,-2.1399999999999983,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
497,-2.3199999999999945,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
498,-2.289999999999995,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
499,-2.209999999999997,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
500,-2.259999999999996,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
501,-2.199999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
502,-2.239999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
503,-2.3199999999999945,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
504,-2.199999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
505,-2.299999999999995,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
506,-2.299999999999995,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
507,29.84,216,0.0,PREDATOR_WIN,0,1,0.0,26.780000000000253,0.0
508,29.8,220,0.0,PREDATOR_WIN,0,1,0.0,26.30000000000023,0.0
509,-2.759999999999985,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
510,-2.3599999999999937,350,0.0,PREY_WIN,1,0,99.45999999999998,0.0,0.0
511,-2.1399999999999983,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
512,30.959999999999997,104,0.0,PREDATOR_WIN,0,1,0.0,69.32000000000014,0.0
513,-2.259999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
514,-2.4499999999999917,350,0.0,PREY_WIN,1,0,99.45999999999998,0.0,0.0
515,-2.289999999999995,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
516,-2.399999999999993,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
517,-2.3599999999999937,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
518,29.902499999999996,203,0.0,PREDATOR_WIN,0,1,0.0,33.07250000000023,0.0
519,-2.4199999999999924,350,0.0,PREY_WIN,1,0,99.18999999999997,0.0,0.0
520,-2.53999999999999,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
521,-2.859999999999983,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
522,29.01,272,0.0,PREDATOR_WIN,0,1,0.0,24.89000000000026,0.0
523,-2.5099999999999905,350,0.0,PREY_WIN,1,0,98.79999999999995,0.0,0.0
524,-2.299999999999995,350,0.0,PREY_WIN,1,0,99.60999999999999,0.0,0.0
525,-2.5099999999999905,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
526,-2.1899999999999973,350,0.0,PREY_WIN,1,0,99.45999999999998,0.0,0.0
527,-2.299999999999995,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
528,30.279999999999998,172,0.0,PREDATOR_WIN,0,1,0.0,43.16000000000025,0.0
529,-2.389999999999993,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
530,-2.239999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
531,-2.5099999999999905,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
532,-2.239999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
533,30.68749999999999,108,0.0,PREDATOR_WIN,0,1,0.0,70.40750000000008,0.0
534,30.197499999999984,148,0.0,PREDATOR_WIN,0,1,0.0,56.21750000000027,0.0
535,-2.3199999999999945,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
536,-2.239999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
537,-2.289999999999995,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
538,-2.2699999999999956,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
539,-2.1699999999999977,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
540,-2.199999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
541,29.649999999999988,208,0.0,PREDATOR_WIN,0,1,0.0,29.570000000000245,0.0
542,-2.6399999999999877,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
543,-2.2799999999999954,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
544,-2.4099999999999926,350,0.0,PREY_WIN,1,0,99.45999999999998,0.0,0.0
545,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
546,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
547,-2.259999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
548,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
549,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
550,-2.259999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
551,-2.239999999999996,350,0.0,PREY_WIN,1,0,99.18999999999997,0.0,0.0
552,-2.2299999999999964,350,0.0,PREY_WIN,1,0,99.45999999999998,0.0,0.0
553,-2.2799999999999954,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
554,-2.159999999999998,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
555,-2.2799999999999954,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
556,-2.1799999999999975,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
557,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
558,30.30749999999999,146,0.0,PREDATOR_WIN,0,1,0.0,54.44750000000029,0.0
559,-2.489999999999991,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
560,-2.8899999999999824,350,0.0,PREY_WIN,1,0,98.91999999999996,0.0,0.0
561,-2.619999999999988,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
562,-2.439999999999992,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
563,-2.239999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
564,-2.4599999999999915,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
565,-2.249999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
566,-2.289999999999995,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
567,-2.259999999999996,350,0.0,PREY_WIN,1,0,99.60999999999999,0.0,0.0
568,-2.209999999999997,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
569,31.099999999999998,90,0.0,PREDATOR_WIN,0,1,0.0,74.90000000000006,0.0
570,31.284999999999993,58,0.0,PREDATOR_WIN,0,1,0.0,90.00499999999985,0.0
571,-2.3299999999999943,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
572,-2.289999999999995,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
573,-2.4199999999999924,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
574,31.729999999999997,27,0.0,PREDATOR_WIN,0,1,0.0,99.25999999999995,0.0
575,-2.4099999999999926,350,0.0,PREY_WIN,1,0,99.88,0.0,0.0
576,-2.3699999999999934,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
577,-2.289999999999995,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
578,-2.3099999999999947,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
579,-2.199999999999997,350,0.0,PREY_WIN,1,0,99.88,0.0,0.0
580,-2.289999999999995,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
581,-2.199999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
582,-2.3099999999999947,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
583,-2.439999999999992,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
584,-2.2699999999999956,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
585,-2.1799999999999975,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
586,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
587,-2.209999999999997,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
588,-2.209999999999997,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
589,-2.289999999999995,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
590,31.939999999999998,6,0.0,PREDATOR_WIN,0,1,0.0,100.0,0.0
591,-2.259999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
592,-2.209999999999997,350,0.0,PREY_WIN,1,0,99.60999999999999,0.0,0.0
593,-2.239999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
594,29.65499999999998,194,0.0,PREDATOR_WIN,0,1,0.0,32.61500000000022,0.0
595,-2.3599999999999937,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
596,-2.489999999999991,350,0.0,PREY_WIN,1,0,99.45999999999998,0.0,0.0
597,-2.3599999999999937,350,0.0,PREY_WIN,1,0,99.06999999999996,0.0,0.0
598,-2.159999999999998,350,0.0,PREY_WIN,1,0,99.45999999999998,0.0,0.0
599,-2.1399999999999983,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
600,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
601,-2.389999999999993,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
602,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
603,-2.259999999999996,350,0.0,PREY_WIN,1,0,99.45999999999998,0.0,0.0
604,30.069999999999997,193,0.0,PREDATOR_WIN,0,1,0.0,42.14000000000026,0.0
605,-2.259999999999996,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
606,-2.859999999999983,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
607,-2.1399999999999983,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
608,-2.4599999999999915,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
609,29.457499999999982,210,0.0,PREDATOR_WIN,0,1,0.0,29.757500000000196,0.0
610,-2.53999999999999,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
611,-2.159999999999998,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
612,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
613,-2.2699999999999956,350,0.0,PREY_WIN,1,0,99.45999999999998,0.0,0.0
614,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
615,-2.259999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
616,31.40749999999999,39,0.0,PREDATOR_WIN,0,1,0.0,94.9174999999999,0.0
617,-2.249999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
618,29.869999999999987,186,0.0,PREDATOR_WIN,0,1,0.0,35.81000000000026,0.0
619,-2.1399999999999983,350,0.0,PREY_WIN,1,0,99.60999999999999,0.0,0.0
620,-2.239999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
621,-2.259999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
622,31.459999999999997,54,0.0,PREDATOR_WIN,0,1,0.0,89.71999999999989,0.0
623,-2.159999999999998,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
624,-2.2299999999999964,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
625,30.382499999999975,101,0.0,PREDATOR_WIN,0,1,0.0,70.27250000000011,0.0
626,30.089999999999996,191,0.0,PREDATOR_WIN,0,1,0.0,33.08000000000027,0.0
627,-2.759999999999985,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
628,-2.709999999999986,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0,0.0
629,-2.4099999999999926,350,0.0,PREY_WIN,1,0,99.45999999999998,0.0,0.0
630,-2.2799999999999954,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
631,-2.6099999999999883,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
632,-2.569999999999989,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
633,-2.1799999999999975,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
634,-2.5099999999999905,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
