episode,reward,steps,eval_reward,outcome,prey_population,predator_population,avg_prey_energy,avg_predator_energy
75,-2.4599999999999915,350,0.0,PREY_WIN,1,0,100.0,0.0
76,-2.2699999999999956,350,0.0,PREY_WIN,1,0,100.0,0.0
77,-2.339999999999994,350,0.0,PREY_WIN,1,0,100.0,0.0
78,-2.259999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0
79,-2.3199999999999945,350,0.0,PREY_WIN,1,0,100.0,0.0
80,29.53749999999999,25,0.0,PREDATOR_WIN,0,1,0.0,99.59749999999994
81,-2.6099999999999883,350,0.0,PREY_WIN,1,0,100.0,0.0
82,-2.709999999999986,350,0.0,PREY_WIN,1,0,100.0,0.0
83,-2.3299999999999943,350,0.0,PREY_WIN,1,0,100.0,0.0
84,-2.6499999999999875,350,0.0,PREY_WIN,1,0,100.0,0.0
85,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0
86,-2.289999999999995,350,0.0,PREY_WIN,1,0,100.0,0.0
87,-2.259999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0
88,-3.00999999999998,350,0.0,PREY_WIN,1,0,100.0,0.0
89,29.74499999999999,11,0.0,PREDATOR_WIN,0,1,0.0,100.0
90,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0
91,-2.6399999999999877,350,0.0,PREY_WIN,1,0,100.0,0.0
92,29.979999999999997,1,0.0,PREDATOR_WIN,0,1,0.0,100.0
93,28.272499999999994,165,0.0,PREDATOR_WIN,0,1,0.0,49.632500000000206
94,-2.2299999999999964,350,0.0,PREY_WIN,1,0,100.0,0.0
95,29.072499999999994,85,0.0,PREDATOR_WIN,0,1,0.0,76.63250000000005
96,-3.4999999999999694,350,0.0,PREY_WIN,1,1,100.0,13.60000000000022
97,-3.4099999999999713,350,0.0,PREY_WIN,1,0,100.0,0.0
98,-2.819999999999984,350,0.0,PREY_WIN,1,0,100.0,0.0
99,-2.6399999999999877,350,0.0,PREY_WIN,1,0,100.0,0.0
100,-2.429999999999992,350,0.0,PREY_WIN,1,0,100.0,0.0
101,-2.4099999999999926,350,0.0,PREY_WIN,1,0,100.0,0.0
102,29.534999999999993,32,0.0,PREDATOR_WIN,0,1,0.0,97.02499999999993
103,28.812499999999993,111,0.0,PREDATOR_WIN,0,1,0.0,81.31249999999997
104,-3.4899999999999696,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0
105,29.569999999999986,15,0.0,PREDATOR_WIN,0,1,0.0,100.0
106,29.61499999999999,24,0.0,PREDATOR_WIN,0,1,0.0,100.0
107,-3.1599999999999766,350,0.0,PREY_WIN,1,0,100.0,0.0
108,-2.6099999999999883,350,0.0,PREY_WIN,1,0,100.0,0.0
109,-2.289999999999995,350,0.0,PREY_WIN,1,0,100.0,0.0
110,-2.159999999999998,350,0.0,PREY_WIN,1,0,100.0,0.0
111,-2.339999999999994,350,0.0,PREY_WIN,1,0,99.88,0.0
112,-2.159999999999998,350,0.0,PREY_WIN,1,0,100.0,0.0
113,-2.3599999999999937,350,0.0,PREY_WIN,1,0,100.0,0.0
114,-2.159999999999998,350,0.0,PREY_WIN,1,0,100.0,0.0
115,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0
116,-2.259999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0
117,29.734999999999992,12,0.0,PREDATOR_WIN,0,1,0.0,100.0
118,-2.209999999999997,350,0.0,PREY_WIN,1,0,99.45999999999998,0.0
119,27.89499999999999,196,0.0,PREDATOR_WIN,0,1,0.0,33.84500000000024
120,29.979999999999997,1,0.0,PREDATOR_WIN,0,1,0.0,100.0
121,-2.439999999999992,350,0.0,PREY_WIN,1,0,100.0,0.0
122,29.824999999999992,3,0.0,PREDATOR_WIN,0,1,0.0,100.0
123,-2.769999999999985,350,0.0,PREY_WIN,1,0,100.0,0.0
124,-3.00999999999998,350,0.0,PREY_WIN,1,0,100.0,0.0
125,-2.199999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0
126,-2.249999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0
127,29.71749999999999,7,0.0,PREDATOR_WIN,0,1,0.0,100.0
128,-2.4599999999999915,350,0.0,PREY_WIN,1,0,100.0,0.0
129,-2.3599999999999937,350,0.0,PREY_WIN,1,0,100.0,0.0
130,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0
131,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0
132,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0
133,29.969999999999995,2,0.0,PREDATOR_WIN,0,1,0.0,100.0
134,-2.159999999999998,350,0.0,PREY_WIN,1,0,100.0,0.0
135,-2.3299999999999943,350,0.0,PREY_WIN,1,0,100.0,0.0
136,29.81499999999999,4,0.0,PREDATOR_WIN,0,1,0.0,100.0
137,-2.159999999999998,350,0.0,PREY_WIN,1,0,100.0,0.0
138,-2.2199999999999966,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0
139,28.279999999999966,90,0.0,PREDATOR_WIN,0,1,0.0,75.89000000000001
140,-2.7999999999999843,350,0.0,PREY_WIN,1,0,100.0,0.0
141,-2.759999999999985,350,0.0,PREY_WIN,1,0,100.0,0.0
142,29.68499999999999,17,0.0,PREDATOR_WIN,0,1,0.0,100.0
143,-2.399999999999993,350,0.0,PREY_WIN,1,0,100.0,0.0
144,-2.259999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0
145,-3.2199999999999753,350,0.0,PREY_WIN,1,0,100.0,0.0
146,-2.389999999999993,350,0.0,PREY_WIN,1,0,100.0,0.0
147,29.677499999999988,11,0.0,PREDATOR_WIN,0,1,0.0,100.0
148,-2.159999999999998,350,0.0,PREY_WIN,1,0,100.0,0.0
149,-2.439999999999992,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0
150,28.762499999999992,116,0.0,PREDATOR_WIN,0,1,0.0,62.11250000000026
151,-3.1599999999999766,350,0.0,PREY_WIN,1,0,100.0,0.0
152,-3.2999999999999736,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0
153,28.442499999999992,148,0.0,PREDATOR_WIN,0,1,0.0,69.67249999999999
154,-2.2199999999999966,350,0.0,PREY_WIN,1,0,100.0,0.0
155,-2.489999999999991,350,0.0,PREY_WIN,1,0,100.0,0.0
156,-2.5899999999999888,350,0.0,PREY_WIN,1,0,100.0,0.0
157,29.694999999999993,16,0.0,PREDATOR_WIN,0,1,0.0,100.0
158,-2.679999999999987,350,0.0,PREY_WIN,1,0,100.0,0.0
159,29.082499999999992,84,0.0,PREDATOR_WIN,0,1,0.0,78.25250000000003
160,-3.1099999999999777,350,0.0,PREY_WIN,1,0,100.0,0.0
161,29.072499999999984,58,0.0,PREDATOR_WIN,0,1,0.0,88.30249999999987
162,-2.9299999999999815,350,0.0,PREY_WIN,1,0,100.0,0.0
163,-3.0799999999999783,350,0.0,PREY_WIN,1,0,100.0,0.0
164,-2.339999999999994,350,0.0,PREY_WIN,1,0,100.0,0.0
165,-2.5999999999999885,350,0.0,PREY_WIN,1,0,100.0,0.0
166,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0
167,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0
168,-2.1199999999999988,350,0.0,PREY_WIN,1,0,100.0,0.0
169,-2.1199999999999988,350,0.0,PREY_WIN,1,0,100.0,0.0
170,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0
171,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0
172,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0
173,-2.239999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0
174,-2.249999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0
175,-2.2199999999999966,350,0.0,PREY_WIN,1,0,100.0,0.0
176,-2.199999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0
177,-2.199999999999997,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0
178,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0
179,-2.199999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0
180,29.747499999999988,4,0.0,PREDATOR_WIN,0,1,0.0,100.0
181,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0
182,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0
183,-2.2199999999999966,350,0.0,PREY_WIN,1,0,100.0,0.0
184,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0
185,-2.289999999999995,350,0.0,PREY_WIN,1,0,100.0,0.0
186,-2.259999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0
187,-2.259999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0
188,29.54499999999999,31,0.0,PREDATOR_WIN,0,1,0.0,98.04499999999993
189,-2.7899999999999845,350,0.0,PREY_WIN,1,0,100.0,0.0
190,-2.8399999999999834,350,0.0,PREY_WIN,1,0,100.0,0.0
191,-2.249999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0
192,-2.3299999999999943,350,0.0,PREY_WIN,1,0,100.0,0.0
193,-2.249999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0
194,-2.3299999999999943,350,0.0,PREY_WIN,1,0,100.0,0.0
195,-2.2799999999999954,350,0.0,PREY_WIN,1,0,100.0,0.0
196,-2.2199999999999966,350,0.0,PREY_WIN,1,0,100.0,0.0
197,-2.239999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0
198,-2.2199999999999966,350,0.0,PREY_WIN,1,0,100.0,0.0
199,-2.239999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0
200,-2.199999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0
201,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0
202,-2.1899999999999973,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0
203,-2.239999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0
204,-2.259999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0
205,-2.259999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0
206,-2.249999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0
207,-2.239999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0
208,-2.1699999999999977,350,0.0,PREY_WIN,1,0,100.0,0.0
209,-2.259999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0
210,-2.2299999999999964,350,0.0,PREY_WIN,1,0,100.0,0.0
211,-2.2799999999999954,350,0.0,PREY_WIN,1,0,100.0,0.0
212,-2.3099999999999947,350,0.0,PREY_WIN,1,0,100.0,0.0
213,-2.199999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0
214,-2.289999999999995,350,0.0,PREY_WIN,1,0,100.0,0.0
215,29.34499999999999,51,0.0,PREDATOR_WIN,0,1,0.0,90.84499999999989
216,28.292499999999993,163,0.0,PREDATOR_WIN,0,1,0.0,78.97249999999968
217,-3.3399999999999728,350,0.0,PREY_WIN,1,0,100.0,0.0
218,-3.2699999999999743,350,0.0,PREY_WIN,1,0,100.0,0.0
219,-2.949999999999981,350,0.0,PREY_WIN,1,0,100.0,0.0
220,29.902499999999993,2,0.0,PREDATOR_WIN,0,1,0.0,100.0
221,-2.199999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0
222,-2.1399999999999983,350,0.0,PREY_WIN,1,0,100.0,0.0
223,-2.259999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0
224,-2.249999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0
225,29.784999999999993,7,0.0,PREDATOR_WIN,0,1,0.0,100.0
226,-2.439999999999992,350,0.0,PREY_WIN,1,0,100.0,0.0
227,-2.399999999999993,350,0.0,PREY_WIN,1,0,100.0,0.0
228,-2.6099999999999883,350,0.0,PREY_WIN,1,0,100.0,0.0
229,28.792499999999993,113,0.0,PREDATOR_WIN,0,1,0.0,66.07250000000019
230,-3.0599999999999787,350,0.0,PREY_WIN,1,0,99.45999999999998,0.0
231,28.012499999999992,191,0.0,PREDATOR_WIN,0,1,0.0,55.51250000000023
232,-2.709999999999986,350,0.0,PREY_WIN,1,0,100.0,0.0
233,-2.5599999999999894,350,0.0,PREY_WIN,1,0,100.0,0.0
234,-2.159999999999998,350,0.0,PREY_WIN,1,0,100.0,0.0
235,29.979999999999997,1,0.0,PREDATOR_WIN,0,1,0.0,100.0
236,-2.109999999999999,350,0.0,PREY_WIN,1,0,100.0,0.0
237,29.464999999999993,39,0.0,PREDATOR_WIN,0,1,0.0,93.78499999999993
238,-2.9899999999999802,350,0.0,PREY_WIN,1,0,100.0,0.0
239,27.164999999999974,215,0.0,PREDATOR_WIN,0,1,0.0,38.22500000000017
240,-2.809999999999984,350,0.0,PREY_WIN,1,0,100.0,0.0
241,-2.579999999999989,350,0.0,PREY_WIN,1,0,100.0,0.0
242,-2.199999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0
243,-2.289999999999995,350,0.0,PREY_WIN,1,0,100.0,0.0
244,-2.159999999999998,350,0.0,PREY_WIN,1,0,100.0,0.0
245,-2.149999999999998,350,0.0,PREY_WIN,1,0,100.0,0.0
246,-2.249999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0
247,28.632499999999993,129,0.0,PREDATOR_WIN,0,1,0.0,58.452500000000306
248,-2.4999999999999907,350,0.0,PREY_WIN,1,0,100.0,0.0
249,-2.569999999999989,350,0.0,PREY_WIN,1,0,100.0,0.0
250,-2.4599999999999915,350,0.0,PREY_WIN,1,0,100.0,0.0
251,-2.259999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0
252,-2.2299999999999964,350,0.0,PREY_WIN,1,0,100.0,0.0
253,-2.3599999999999937,350,0.0,PREY_WIN,1,0,100.0,0.0
254,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0
255,-2.199999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0
256,-2.2199999999999966,350,0.0,PREY_WIN,1,0,100.0,0.0
257,-2.3099999999999947,350,0.0,PREY_WIN,1,0,100.0,0.0
258,-2.3199999999999945,350,0.0,PREY_WIN,1,0,100.0,0.0
259,-2.239999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0
260,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0
261,-2.339999999999994,350,0.0,PREY_WIN,1,0,100.0,0.0
262,-2.239999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0
263,29.692499999999995,23,0.0,PREDATOR_WIN,0,1,0.0,100.0
264,-2.2699999999999956,350,0.0,PREY_WIN,1,0,100.0,0.0
265,-2.6899999999999866,350,0.0,PREY_WIN,1,0,100.0,0.0
266,-2.159999999999998,350,0.0,PREY_WIN,1,0,100.0,0.0
267,-2.7999999999999843,350,0.0,PREY_WIN,1,0,100.0,0.0
268,29.734999999999992,12,0.0,PREDATOR_WIN,0,1,0.0,100.0
269,29.702499999999993,22,0.0,PREDATOR_WIN,0,1,0.0,100.0
270,-2.4599999999999915,350,0.0,PREY_WIN,1,0,100.0,0.0
271,-2.7899999999999845,350,0.0,PREY_WIN,1,0,100.0,0.0
272,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0
273,-2.239999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0
274,-2.3199999999999945,350,0.0,PREY_WIN,1,0,100.0,0.0
275,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0
276,29.81499999999999,4,0.0,PREDATOR_WIN,0,1,0.0,100.0
277,-2.1399999999999983,350,0.0,PREY_WIN,1,0,100.0,0.0
278,-2.159999999999998,350,0.0,PREY_WIN,1,0,100.0,0.0
279,28.972499999999993,95,0.0,PREDATOR_WIN,0,1,0.0,72.13250000000014
280,-2.909999999999982,350,0.0,PREY_WIN,1,0,100.0,0.0
281,-2.489999999999991,350,0.0,PREY_WIN,1,0,100.0,0.0
282,29.302499999999995,62,0.0,PREDATOR_WIN,0,1,0.0,84.19249999999997
283,-2.4999999999999907,350,0.0,PREY_WIN,1,0,100.0,0.0
284,-2.4499999999999917,350,0.0,PREY_WIN,1,0,100.0,0.0
285,-3.4399999999999706,350,0.0,PREY_WIN,1,0,100.0,0.0
286,-2.899999999999982,350,0.0,PREY_WIN,1,0,100.0,0.0
287,-2.159999999999998,350,0.0,PREY_WIN,1,0,100.0,0.0
288,-2.399999999999993,350,0.0,PREY_WIN,1,0,100.0,0.0
289,-2.3599999999999937,350,0.0,PREY_WIN,1,0,100.0,0.0
290,27.707499999999957,127,0.0,PREDATOR_WIN,0,1,0.0,60.74750000000021
291,-3.139999999999977,350,0.0,PREY_WIN,1,0,100.0,0.0
292,-2.719999999999986,350,0.0,PREY_WIN,1,0,100.0,0.0
293,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0
294,-2.249999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0
295,-2.1799999999999975,350,0.0,PREY_WIN,1,0,100.0,0.0
296,-2.159999999999998,350,0.0,PREY_WIN,1,0,100.0,0.0
297,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0
298,-2.2799999999999954,350,0.0,PREY_WIN,1,0,100.0,0.0
299,-2.429999999999992,350,0.0,PREY_WIN,1,0,100.0,0.0
300,-2.199999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0
301,-2.3199999999999945,350,0.0,PREY_WIN,1,0,100.0,0.0
302,-2.259999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0
303,-2.2299999999999964,350,0.0,PREY_WIN,1,0,100.0,0.0
304,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0
305,28.342499999999994,158,0.0,PREDATOR_WIN,0,1,0.0,50.77250000000029
306,-2.809999999999984,350,0.0,PREY_WIN,1,0,100.0,0.0
307,-2.6099999999999883,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0
308,-2.239999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0
309,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0
310,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0
311,-2.239999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0
312,-2.199999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0
313,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0
314,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0
315,-2.289999999999995,350,0.0,PREY_WIN,1,0,100.0,0.0
316,28.822499999999984,83,0.0,PREDATOR_WIN,0,1,0.0,77.80250000000002
317,-3.049999999999979,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0
318,-2.8299999999999836,350,0.0,PREY_WIN,1,0,100.0,0.0
319,-2.4199999999999924,350,0.0,PREY_WIN,1,0,100.0,0.0
320,-2.239999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0
321,-2.1399999999999983,350,0.0,PREY_WIN,1,0,100.0,0.0
322,-2.1399999999999983,350,0.0,PREY_WIN,1,0,100.0,0.0
323,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0
324,-2.5099999999999905,350,0.0,PREY_WIN,1,0,100.0,0.0
325,29.509999999999987,21,0.0,PREDATOR_WIN,0,1,0.0,100.0
326,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0
327,29.66749999999999,12,0.0,PREDATOR_WIN,0,1,0.0,100.0
328,-2.579999999999989,350,0.0,PREY_WIN,1,0,100.0,0.0
329,-2.6999999999999864,350,0.0,PREY_WIN,1,0,100.0,0.0
330,28.552499999999995,137,0.0,PREDATOR_WIN,0,1,0.0,56.592500000000314
331,-2.439999999999992,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0
332,-2.5999999999999885,350,0.0,PREY_WIN,1,0,100.0,0.0
333,-3.00999999999998,350,0.0,PREY_WIN,1,0,100.0,0.0
334,-2.7499999999999853,350,0.0,PREY_WIN,1,0,100.0,0.0
335,-2.3099999999999947,350,0.0,PREY_WIN,1,0,100.0,0.0
336,-2.159999999999998,350,0.0,PREY_WIN,1,0,100.0,0.0
337,28.53499999999999,132,0.0,PREDATOR_WIN,0,1,0.0,60.72500000000023
338,-2.959999999999981,350,0.0,PREY_WIN,1,0,100.0,0.0
339,-3.1999999999999758,350,0.0,PREY_WIN,1,0,100.0,0.0
340,-3.4999999999999694,350,0.0,PREY_WIN,1,1,100.0,16.59999999999994
341,-2.5599999999999894,350,0.0,PREY_WIN,1,0,100.0,0.0
342,-3.189999999999976,350,0.0,PREY_WIN,1,0,100.0,0.0
343,-2.3099999999999947,350,0.0,PREY_WIN,1,0,100.0,0.0
344,-2.709999999999986,350,0.0,PREY_WIN,1,0,100.0,0.0
345,-2.259999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0
346,-2.259999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0
347,29.52499999999999,33,0.0,PREDATOR_WIN,0,1,0.0,97.50499999999992
348,29.202499999999993,72,0.0,PREDATOR_WIN,0,1,0.0,81.19250000000002
349,-3.4999999999999694,350,0.0,PREY_WIN,1,1,100.0,8.499999999999819
350,29.81499999999999,4,0.0,PREDATOR_WIN,0,1,0.0,100.0
351,-3.4999999999999694,350,0.0,PREY_WIN,1,1,100.0,9.100000000000138
352,-2.7299999999999858,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0
353,-2.4599999999999915,350,0.0,PREY_WIN,1,0,100.0,0.0
354,-2.2299999999999964,350,0.0,PREY_WIN,1,0,100.0,0.0
355,-2.3199999999999945,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0
356,-2.349999999999994,350,0.0,PREY_WIN,1,0,100.0,0.0
357,-2.3599999999999937,350,0.0,PREY_WIN,1,0,100.0,0.0
358,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0
359,-2.4099999999999926,350,0.0,PREY_WIN,1,0,100.0,0.0
360,27.68749999999999,210,0.0,PREDATOR_WIN,0,1,0.0,34.79750000000024
361,-2.2199999999999966,350,0.0,PREY_WIN,1,0,100.0,0.0
362,-2.53999999999999,350,0.0,PREY_WIN,1,0,100.0,0.0
