episode,reward,steps,eval_reward,outcome,prey_population,predator_population,avg_prey_energy,avg_predator_energy
1,-2.299999999999995,350,0.0,PREY_WIN,1,0,96.09999999999985,0.0
2,-2.209999999999997,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0
3,-2.2699999999999956,350,0.0,PREY_WIN,1,0,100.0,0.0
4,-2.2799999999999954,350,0.0,PREY_WIN,1,0,100.0,0.0
5,-2.2699999999999956,350,0.0,PREY_WIN,1,0,97.4799999999999,0.0
6,-2.1799999999999975,350,0.0,PREY_WIN,1,0,98.91999999999996,0.0
7,-2.289999999999995,350,0.0,PREY_WIN,1,0,92.31999999999971,0.0
8,-2.209999999999997,350,0.0,PREY_WIN,1,0,99.45999999999998,0.0
9,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0
10,17.94499999999998,8,0.0,PREDATOR_WIN,0,1,0.0,99.57499999999996
11,-2.259999999999996,350,0.0,PREY_WIN,1,0,98.52999999999994,0.0
12,-2.3199999999999945,350,0.0,PREY_WIN,1,0,96.39999999999986,0.0
13,-2.199999999999997,350,0.0,PREY_WIN,1,0,97.62999999999991,0.0
14,-2.249999999999996,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0
15,-2.2199999999999966,350,0.0,PREY_WIN,1,0,100.0,0.0
16,-2.239999999999996,350,0.0,PREY_WIN,1,0,99.88,0.0
17,-2.209999999999997,350,0.0,PREY_WIN,1,0,99.45999999999998,0.0
18,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0
19,-2.1899999999999973,350,0.0,PREY_WIN,1,0,98.52999999999994,0.0
20,-2.3099999999999947,350,0.0,PREY_WIN,1,0,100.0,0.0
21,-2.239999999999996,350,0.0,PREY_WIN,1,0,99.24999999999997,0.0
22,-2.1899999999999973,350,0.0,PREY_WIN,1,0,99.45999999999998,0.0
23,-2.249999999999996,350,0.0,PREY_WIN,1,0,98.91999999999996,0.0
24,24.679999999999975,74,0.0,PREDATOR_WIN,0,1,0.0,81.64999999999996
25,-2.3599999999999937,350,0.0,PREY_WIN,1,0,97.98999999999992,0.0
26,25.20749999999998,28,0.0,PREDATOR_WIN,0,1,0.0,99.53749999999991
27,-2.209999999999997,350,0.0,PREY_WIN,1,0,97.56999999999991,0.0
28,-2.259999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0
29,-2.3699999999999934,350,0.0,PREY_WIN,1,0,95.82999999999984,0.0
30,-2.3799999999999932,350,0.0,PREY_WIN,1,0,98.37999999999994,0.0
31,-2.249999999999996,350,0.0,PREY_WIN,1,0,98.52999999999994,0.0
32,-2.149999999999998,350,0.0,PREY_WIN,1,0,95.43999999999983,0.0
33,23.967499999999987,182,0.0,PREDATOR_WIN,0,1,0.0,40.85750000000022
34,-2.239999999999996,350,0.0,PREY_WIN,1,0,98.91999999999996,0.0
35,-2.239999999999996,350,0.0,PREY_WIN,1,0,99.60999999999999,0.0
36,-2.289999999999995,350,0.0,PREY_WIN,1,0,100.0,0.0
37,-2.3099999999999947,350,0.0,PREY_WIN,1,0,100.0,0.0
38,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0
39,-2.2699999999999956,350,0.0,PREY_WIN,1,0,98.79999999999995,0.0
40,-2.239999999999996,350,0.0,PREY_WIN,1,0,97.83999999999992,0.0
41,-2.259999999999996,350,0.0,PREY_WIN,1,0,99.06999999999996,0.0
42,-2.2299999999999964,350,0.0,PREY_WIN,1,0,100.0,0.0
43,-2.2299999999999964,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0
44,-2.149999999999998,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0
45,-2.2199999999999966,350,0.0,PREY_WIN,1,0,100.0,0.0
46,23.577499999999976,191,0.0,PREDATOR_WIN,0,1,0.0,34.67750000000024
47,-2.239999999999996,350,0.0,PREY_WIN,1,0,99.45999999999998,0.0
48,24.069999999999986,165,0.0,PREDATOR_WIN,0,1,0.0,46.13000000000025
49,-2.3799999999999932,350,0.0,PREY_WIN,1,0,100.0,0.0
50,-2.2199999999999966,350,0.0,PREY_WIN,1,0,99.60999999999999,0.0
51,-2.2199999999999966,350,0.0,PREY_WIN,1,0,97.05999999999989,0.0
52,-2.259999999999996,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0
53,-2.2299999999999964,350,0.0,PREY_WIN,1,0,98.79999999999995,0.0
54,-2.259999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0
